date,vix,vix_scale,trailing_20d_base,z_tr20,mom_scale,scale_raw,scale,base_gross_return,base_net_return,filt_gross_return,filt_cost,filt_net_return,cum_base,cum_filt
2010-03-19,16.969999,1.000000,-0.005038,0.000000,1.000000,1.000000,1.000000,-0.004928,-0.005038,-0.004928,0.000110,-0.005038,0.994962,0.994962
2010-03-22,16.870001,1.000000,-0.004447,0.000000,1.000000,1.000000,1.000000,0.000734,0.000591,0.000734,0.000143,0.000591,0.995550,0.995550
2010-03-23,16.350000,1.000000,-0.003436,0.000000,1.000000,1.000000,1.000000,0.001015,0.001011,0.001015,0.000004,0.001011,0.996557,0.996556
2010-03-24,17.549999,1.000000,-0.010713,0.000000,1.000000,1.000000,1.000000,-0.007267,-0.007277,-0.007267,0.000010,-0.007277,0.989305,0.989305
2010-03-25,18.400000,1.000000,-0.016035,0.000000,1.000000,1.000000,1.000000,-0.005213,-0.005322,-0.005213,0.000109,-0.005322,0.984040,0.984040
2010-03-26,17.770000,1.000000,-0.013334,0.000000,1.000000,1.000000,1.000000,0.002710,0.002701,0.002710,0.000009,0.002701,0.986697,0.986698
2010-03-29,17.590000,1.000000,-0.008866,0.000000,1.000000,1.000000,1.000000,0.004471,0.004468,0.004471,0.000003,0.004468,0.991106,0.991107
2010-03-30,17.129999,1.000000,-0.007077,0.000000,1.000000,1.000000,1.000000,0.001793,0.001789,0.001793,0.000004,0.001789,0.992879,0.992880
2010-03-31,17.590000,1.000000,-0.016068,0.000000,1.000000,1.000000,1.000000,-0.008990,-0.008991,-0.008990,0.000001,-0.008991,0.983952,0.983953
2010-04-01,17.469999,1.000000,-0.015852,0.000000,1.000000,1.000000,1.000000,0.000237,0.000216,0.000237,0.000021,0.000216,0.984165,0.984166
2010-04-02,17.469999,1.000000,-0.015852,0.000000,1.000000,1.000000,1.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.984165,0.984166
2010-04-05,17.020000,1.000000,-0.017387,0.000000,1.000000,1.000000,1.000000,-0.001527,-0.001535,-0.001527,0.000008,-0.001535,0.982654,0.982655
2010-04-06,16.230000,1.000000,-0.015224,0.000000,1.000000,1.000000,1.000000,0.002164,0.002163,0.002164,0.000001,0.002163,0.984779,0.984781
2010-04-07,16.620001,1.000000,-0.013219,0.000000,1.000000,1.000000,1.000000,0.002006,0.002005,0.002006,0.000001,0.002005,0.986754,0.986755
2010-04-08,16.480000,1.000000,-0.014699,0.000000,1.000000,1.000000,1.000000,-0.001479,-0.001480,-0.001479,0.000001,-0.001480,0.985293,0.985295
2010-04-09,16.139999,1.000000,-0.013259,0.000000,1.000000,1.000000,1.000000,0.001442,0.001440,0.001442,0.000001,0.001441,0.986712,0.986714
2010-04-12,15.580000,1.000000,-0.011086,0.000000,1.000000,1.000000,1.000000,0.002188,0.002173,0.002188,0.000016,0.002172,0.988856,0.988858
2010-04-13,16.200001,1.000000,-0.008863,0.000000,1.000000,1.000000,1.000000,0.002224,0.002223,0.002224,0.000001,0.002223,0.991055,0.991056
2010-04-14,15.590000,1.000000,-0.008590,0.000000,1.000000,1.000000,1.000000,0.000274,0.000273,0.000274,0.000001,0.000273,0.991325,0.991327
2010-04-15,15.890000,1.000000,-0.004328,0.000000,1.000000,1.000000,1.000000,0.004267,0.004262,0.004267,0.000005,0.004262,0.995550,0.995551
2010-04-16,18.360001,1.000000,0.001058,0.000000,1.000000,1.000000,1.000000,0.000349,0.000348,0.000349,0.000000,0.000349,0.995897,0.995898
2010-04-19,17.340000,1.000000,-0.001903,0.000000,1.000000,1.000000,1.000000,-0.002370,-0.002370,-0.002370,0.000000,-0.002370,0.993536,0.993538
2010-04-20,15.730000,1.000000,-0.000912,0.000000,1.000000,1.000000,1.000000,0.002004,0.002002,0.002004,0.000002,0.002002,0.995525,0.995527
2010-04-21,16.320000,1.000000,0.009518,0.000000,1.000000,1.000000,1.000000,0.003153,0.003153,0.003153,0.000000,0.003153,0.998664,0.998666
2010-04-22,16.469999,1.000000,0.017162,0.000000,1.000000,1.000000,1.000000,0.002325,0.002322,0.002325,0.000003,0.002322,1.000983,1.000985
2010-04-23,16.620001,1.000000,0.013330,0.000000,1.000000,1.000000,1.000000,-0.001130,-0.001131,-0.001130,0.000001,-0.001131,0.999851,0.999853
2010-04-26,17.469999,1.000000,0.008492,0.000000,1.000000,1.000000,1.000000,-0.000360,-0.000370,-0.000360,0.000010,-0.000370,0.999481,0.999482
2010-04-27,22.809999,0.859500,0.002053,0.687598,1.000000,0.859500,1.000000,-0.004649,-0.004650,-0.004649,0.000001,-0.004650,0.994834,0.994834
2010-04-28,21.080000,0.946000,0.011041,1.896049,1.000000,0.946000,0.859500,0.000000,-0.000003,0.000000,0.000023,-0.000023,0.994831,0.994812
2010-04-29,18.440001,1.000000,0.011699,1.914471,1.000000,1.000000,0.946000,0.000875,0.000874,0.000828,0.000013,0.000814,0.995700,0.995622
2010-04-30,22.049999,0.897500,0.012834,1.989306,1.000000,0.897500,1.000000,0.001141,0.001135,0.001141,0.000014,0.001127,0.996830,0.996744
2010-05-03,20.190001,0.990500,0.010200,1.594381,1.000000,0.990500,0.897500,-0.004169,-0.004169,-0.003742,0.000015,-0.003757,0.992674,0.992999
2010-05-04,23.840000,0.808000,0.008421,1.332233,1.000000,0.808000,0.990500,0.000384,0.000384,0.000380,0.000014,0.000366,0.993056,0.993363
2010-05-05,24.910000,0.754500,0.003729,0.711034,1.000000,0.754500,0.808000,-0.002687,-0.002687,-0.002171,0.000027,-0.002198,0.990387,0.991179
2010-05-06,32.799999,0.360000,-0.001840,-0.019463,1.000000,0.360000,0.754500,-0.007049,-0.007049,-0.005318,0.000008,-0.005326,0.983406,0.985899
2010-05-07,40.950001,0.000000,-0.005497,-0.498362,1.000000,0.000000,0.360000,-0.001956,-0.002217,-0.000704,0.000153,-0.000857,0.981226,0.985054
2010-05-10,28.840000,0.558000,-0.013439,-1.517376,0.500000,0.279000,0.000000,-0.005766,-0.005769,-0.000000,0.000040,-0.000040,0.975565,0.985015
2010-05-11,28.320000,0.584000,-0.014410,-1.604132,0.500000,0.292000,0.279000,0.001263,0.001252,0.000352,0.000027,0.000325,0.976787,0.985336
2010-05-12,25.520000,0.724000,-0.012242,-1.297788,0.500000,0.362000,0.292000,0.002517,0.002441,0.000735,0.000023,0.000712,0.979171,0.986037
2010-05-13,26.680000,0.666000,-0.016719,-1.822092,0.500000,0.333000,0.362000,-0.000212,-0.000215,-0.000077,0.000013,-0.000090,0.978960,0.985949
2010-05-14,31.240000,0.438000,-0.005427,-0.381241,1.000000,0.438000,0.333000,0.011645,0.011640,0.003878,0.000005,0.003873,0.990355,0.989767
2010-05-17,30.840000,0.458000,0.011825,1.777891,1.000000,0.458000,0.438000,0.014891,0.014882,0.006522,0.000015,0.006508,1.005094,0.996208
2010-05-18,33.549999,0.322500,0.006150,1.047429,1.000000,0.322500,0.458000,-0.003656,-0.003673,-0.001674,0.000008,-0.001682,1.001402,0.994532
2010-05-19,35.320000,0.234000,-0.000130,0.253881,1.000000,0.234000,0.322500,-0.003057,-0.003127,-0.000986,0.000042,-0.001028,0.998271,0.993510
2010-05-20,45.790001,0.000000,0.001006,0.395125,1.000000,0.000000,0.234000,0.003467,0.003458,0.000811,0.000019,0.000793,1.001723,0.994297
2010-05-21,40.099998,0.000000,-0.010010,-0.997288,1.000000,0.000000,0.000000,-0.012145,-0.012147,-0.000000,0.000048,-0.000048,0.989555,0.994249
2010-05-24,38.320000,0.084000,-0.014031,-1.480266,0.500000,0.042000,0.000000,-0.004225,-0.004391,-0.000000,0.000000,-0.000000,0.985210,0.994249
2010-05-25,34.610001,0.269500,0.001963,0.539628,1.000000,0.269500,0.042000,0.011351,0.011344,0.000477,0.000015,0.000462,0.996386,0.994709
2010-05-26,35.020000,0.249000,-0.004644,-0.298218,1.000000,0.249000,0.269500,-0.006608,-0.006610,-0.001781,0.000079,-0.001860,0.989800,0.992859
2010-05-27,29.680000,0.516000,-0.014698,-1.550993,0.500000,0.258000,0.249000,-0.009168,-0.009180,-0.002283,0.000009,-0.002291,0.980714,0.990584
2010-05-28,32.070000,0.396500,-0.007087,-0.582132,1.000000,0.396500,0.258000,0.008755,0.008746,0.002259,0.000002,0.002257,0.989291,0.992819
2010-05-31,32.070000,0.396500,-0.002935,-0.053717,1.000000,0.396500,0.396500,0.000000,-0.000017,0.000000,0.000052,-0.000052,0.989274,0.992767
2010-06-01,35.540001,0.223000,-0.000668,0.234909,1.000000,0.223000,0.396500,0.002653,0.002651,0.001052,0.000001,0.001051,0.991897,0.993810
2010-06-02,30.170000,0.491500,0.008388,1.376806,1.000000,0.491500,0.223000,0.006371,0.006369,0.001421,0.000061,0.001360,0.998214,0.995162
2010-06-03,29.459999,0.527000,0.017148,2.401213,1.000000,0.527000,0.491500,0.001721,0.001711,0.000846,0.000093,0.000752,0.999922,0.995910
2010-06-04,35.480000,0.226000,0.039189,4.496660,1.000000,0.226000,0.527000,0.019834,0.019824,0.010453,0.000011,0.010442,1.019744,1.006310
2010-06-07,36.570000,0.171500,0.050368,4.882943,1.000000,0.171500,0.226000,0.005415,0.005410,0.001224,0.000103,0.001121,1.025261,1.007438
2010-06-08,33.700001,0.315000,0.046064,4.033597,1.000000,0.315000,0.171500,-0.003050,-0.003052,-0.000523,0.000018,-0.000541,1.022132,1.006893
2010-06-09,33.730000,0.313500,0.028631,2.432086,1.000000,0.313500,0.315000,-0.014988,-0.014992,-0.004721,0.000049,-0.004771,1.006808,1.002089
2010-06-10,30.570000,0.471500,0.028317,2.322702,1.000000,0.471500,0.313500,-0.000521,-0.000529,-0.000163,0.000003,-0.000166,1.006276,1.001922
2010-06-11,28.790001,0.560500,0.015713,1.271647,1.000000,0.560500,0.471500,-0.000823,-0.000964,-0.000388,0.000098,-0.000486,1.005306,1.001435
2010-06-14,28.580000,0.571000,-0.000077,-0.018396,1.000000,0.571000,0.560500,-0.000902,-0.000908,-0.000506,0.000027,-0.000533,1.004393,1.000902
2010-06-15,25.870001,0.706500,0.006628,0.528850,1.000000,0.706500,0.571000,0.003040,0.003032,0.001736,0.000006,0.001730,1.007438,1.002633
2010-06-16,25.920000,0.704000,0.002840,0.215427,1.000000,0.704000,0.706500,-0.006830,-0.006915,-0.004825,0.000084,-0.004909,1.000472,0.997711
2010-06-17,25.049999,0.747500,0.009315,0.745991,1.000000,0.747500,0.704000,0.009940,0.009933,0.006998,0.000006,0.006992,1.010409,1.004687
2010-06-18,23.950001,0.802500,0.016064,1.288989,1.000000,0.802500,0.747500,-0.005392,-0.005398,-0.004031,0.000012,-0.004043,1.004955,1.000625
2010-06-21,24.879999,0.756000,0.014893,1.178036,1.000000,0.756000,0.802500,-0.005412,-0.005562,-0.004343,0.000115,-0.004459,0.999366,0.996164
2010-06-22,27.049999,0.647500,-0.000817,-0.118696,1.000000,0.647500,0.756000,-0.004281,-0.004366,-0.003236,0.000064,-0.003300,0.995002,0.992877
2010-06-23,26.910000,0.654500,0.005812,0.428939,1.000000,0.654500,0.647500,0.000024,0.000019,0.000016,0.000021,-0.000005,0.995021,0.992871
2010-06-24,29.740000,0.513000,0.012547,0.980750,1.000000,0.513000,0.654500,-0.002440,-0.002445,-0.001597,0.000004,-0.001601,0.992589,0.991282
2010-06-25,28.530001,0.573500,0.005085,0.357092,1.000000,0.573500,0.513000,0.001289,0.001284,0.000661,0.000029,0.000633,0.993863,0.991909
2010-06-28,29.000000,0.550000,-0.001750,-0.213759,1.000000,0.550000,0.573500,-0.006775,-0.006852,-0.003885,0.000046,-0.003931,0.987053,0.988010
2010-06-29,34.130001,0.293500,-0.008719,-0.793465,1.000000,0.293500,0.550000,-0.004313,-0.004318,-0.002372,0.000006,-0.002378,0.982791,0.985660
2010-06-30,34.540001,0.273000,-0.014494,-1.264312,0.500000,0.136500,0.293500,0.000645,0.000594,0.000189,0.000048,0.000141,0.983375,0.985799
2010-07-01,32.860001,0.357000,-0.023819,-1.999850,0.500000,0.178500,0.136500,-0.007614,-0.007614,-0.001039,0.000012,-0.001052,0.975887,0.984763
2010-07-02,30.120001,0.494000,-0.043721,-3.429291,0.500000,0.247000,0.178500,0.000000,-0.000078,0.000000,0.000011,-0.000011,0.975811,0.984752
2010-07-05,30.120001,0.494000,-0.049131,-3.603488,0.500000,0.247000,0.247000,0.000000,0.000000,0.000000,0.000000,0.000000,0.975811,0.984752
2010-07-06,29.650000,0.517500,-0.046234,-3.213236,0.500000,0.258750,0.247000,0.000082,-0.000155,0.000020,0.000059,-0.000038,0.975660,0.984715
2010-07-07,26.840000,0.658000,-0.022384,-1.500957,0.500000,0.329000,0.258750,0.008945,0.008858,0.002315,0.000023,0.002291,0.984302,0.986971
2010-07-08,25.709999,0.714500,-0.015964,-1.039019,0.500000,0.357250,0.329000,0.005891,0.005891,0.001938,0.000011,0.001928,0.990101,0.988873
2010-07-09,24.980000,0.751000,-0.011148,-0.695299,1.000000,0.751000,0.357250,0.003852,0.003852,0.001376,0.000004,0.001372,0.993915,0.990230
2010-07-12,24.430000,0.778500,-0.008412,-0.499464,1.000000,0.778500,0.751000,0.001828,0.001828,0.001373,0.000059,0.001314,0.995732,0.991531
2010-07-13,24.559999,0.772000,-0.011807,-0.735095,1.000000,0.772000,0.778500,-0.000363,-0.000363,-0.000283,0.000004,-0.000287,0.995370,0.991247
2010-07-14,24.889999,0.755500,-0.003291,-0.130181,1.000000,0.755500,0.772000,0.001601,0.001601,0.001236,0.000001,0.001235,0.996964,0.992471
2010-07-15,25.139999,0.743000,-0.018947,-1.232732,0.500000,0.371500,0.755500,-0.005633,-0.005723,-0.004256,0.000071,-0.004326,0.991258,0.988177
2010-07-16,26.250000,0.687500,-0.007757,-0.434937,1.000000,0.687500,0.371500,0.005792,0.005792,0.002152,0.000092,0.002060,0.997000,0.990212
2010-07-19,25.969999,0.701500,-0.001848,-0.013303,1.000000,0.701500,0.687500,0.000497,0.000347,0.000342,0.000174,0.000168,0.997345,0.990379
2010-07-20,23.930000,0.803500,-0.000404,0.089781,1.000000,0.803500,0.701500,-0.002915,-0.002922,-0.002045,0.000010,-0.002055,0.994431,0.988343
2010-07-21,25.639999,0.718000,-0.000578,0.076953,1.000000,0.718000,0.803500,-0.000153,-0.000155,-0.000123,0.000041,-0.000164,0.994277,0.988181
2010-07-22,24.629999,0.768500,0.001480,0.224654,1.000000,0.768500,0.718000,-0.000309,-0.000387,-0.000222,0.000089,-0.000311,0.993892,0.987874
2010-07-23,23.469999,0.826500,0.003836,0.393671,1.000000,0.826500,0.768500,0.003641,0.003640,0.002798,0.000024,0.002774,0.997510,0.990615
2010-07-26,22.730000,0.863500,0.006449,0.580702,1.000000,0.863500,0.826500,-0.004177,-0.004239,-0.003452,0.000079,-0.003531,0.993282,0.987117
2010-07-27,23.190001,0.840500,0.020539,1.586157,1.000000,0.840500,0.863500,0.009786,0.009772,0.008450,0.000022,0.008428,1.002988,0.995436
2010-07-28,24.250000,0.787500,0.024329,1.829173,1.000000,0.787500,0.840500,0.004390,0.004384,0.003690,0.000014,0.003675,1.007385,0.999095
2010-07-29,24.129999,0.793500,0.035567,2.558168,1.000000,0.793500,0.787500,0.003709,0.003624,0.002921,0.000085,0.002836,1.011036,1.001928
2010-07-30,23.500000,0.825000,0.036683,2.559010,1.000000,0.825000,0.793500,0.001047,0.001038,0.000831,0.000004,0.000827,1.012085,1.002757
2010-08-02,22.010000,0.899500,0.036921,2.503073,1.000000,0.899500,0.825000,0.000282,0.000238,0.000233,0.000043,0.000190,1.012326,1.002947
2010-08-03,22.629999,0.868500,0.034519,2.285747,1.000000,0.868500,0.899500,-0.002442,-0.002557,-0.002197,0.000118,-0.002314,1.009738,1.000626
2010-08-04,22.209999,0.889500,0.026433,1.724465,1.000000,0.889500,0.868500,0.000775,0.000772,0.000673,0.000015,0.000658,1.010517,1.001285
2010-08-05,22.100000,0.895000,0.016800,1.083085,1.000000,0.895000,0.889500,-0.003740,-0.003742,-0.003327,0.000009,-0.003336,1.006736,0.997944
2010-08-06,21.740000,0.913000,0.011780,0.749342,1.000000,0.913000,0.895000,-0.001145,-0.001168,-0.001025,0.000022,-0.001046,1.005560,0.996900
2010-08-09,22.139999,0.893000,0.007541,0.468638,1.000000,0.893000,0.913000,-0.002259,-0.002411,-0.002062,0.000140,-0.002202,1.003136,0.994705
2010-08-10,22.370001,0.881500,0.001820,0.091202,1.000000,0.881500,0.893000,-0.006083,-0.006084,-0.005432,0.000005,-0.005437,0.997032,0.989297
2010-08-11,25.389999,0.730500,-0.001309,-0.115379,1.000000,0.730500,0.881500,-0.001527,-0.001528,-0.001346,0.000002,-0.001348,0.995509,0.987964
2010-08-12,25.730000,0.713500,0.009930,0.627677,1.000000,0.713500,0.730500,0.005522,0.005516,0.004034,0.000044,0.003990,1.001000,0.991906
2010-08-13,26.240000,0.688000,0.000748,0.016664,1.000000,0.688000,0.713500,-0.003388,-0.003390,-0.002417,0.000005,-0.002423,0.997607,0.989503
2010-08-16,26.100000,0.695000,-0.003120,-0.240734,1.000000,0.695000,0.688000,-0.003518,-0.003521,-0.002420,0.000007,-0.002427,0.994094,0.987101
2010-08-17,24.330000,0.783500,0.007269,0.453428,1.000000,0.783500,0.695000,0.007484,0.007467,0.005201,0.000011,0.005190,1.001517,0.992224
2010-08-18,24.590000,0.770500,0.005356,0.323653,1.000000,0.770500,0.783500,-0.002063,-0.002068,-0.001616,0.000023,-0.001639,0.999446,0.990597
2010-08-19,26.440001,0.678000,-0.001671,-0.149446,1.000000,0.678000,0.770500,-0.007406,-0.007414,-0.005706,0.000006,-0.005713,0.992036,0.984938
2010-08-20,25.490000,0.725500,-0.009350,-0.665478,1.000000,0.725500,0.678000,-0.004021,-0.004039,-0.002726,0.000025,-0.002751,0.988029,0.982229
2010-08-23,25.660000,0.717000,-0.005213,-0.383654,1.000000,0.717000,0.725500,0.000041,-0.000102,0.000030,0.000103,-0.000074,0.987929,0.982156
2010-08-24,27.459999,0.627000,-0.019231,-1.323800,0.500000,0.313500,0.717000,-0.004245,-0.004246,-0.003044,0.000001,-0.003044,0.983734,0.979166
2010-08-25,26.700001,0.665000,-0.023749,-1.610204,0.500000,0.332500,0.313500,0.000000,-0.000134,0.000000,0.000096,-0.000096,0.983602,0.979072
2010-08-26,27.370001,0.631500,-0.027989,-1.867337,0.500000,0.315750,0.332500,-0.000507,-0.000616,-0.000169,0.000036,-0.000205,0.982996,0.978871
2010-08-27,24.450001,0.777500,-0.028313,-1.860765,0.500000,0.388750,0.315750,0.000867,0.000714,0.000274,0.000048,0.000225,0.983698,0.979092
2010-08-30,27.209999,0.639500,-0.028296,-1.832683,0.500000,0.319750,0.388750,0.000255,0.000255,0.000099,0.000019,0.000080,0.983949,0.979170
2010-08-31,26.049999,0.697500,-0.018571,-1.183880,0.500000,0.348750,0.319750,0.007173,0.007168,0.002294,0.000016,0.002277,0.991002,0.981400
2010-09-01,23.889999,0.805500,-0.025947,-1.647862,0.500000,0.402750,0.348750,-0.006502,-0.006604,-0.002268,0.000044,-0.002311,0.984457,0.979132
2010-09-02,23.190001,0.840500,-0.020312,-1.269155,0.500000,0.420250,0.402750,0.001900,0.001893,0.000765,0.000017,0.000748,0.986321,0.979864
2010-09-03,21.309999,0.934500,-0.015296,-0.936680,1.000000,0.934500,0.420250,0.003851,0.003848,0.001618,0.000005,0.001613,0.990116,0.981445
