date,gross_return,cost,net_return,gross_exposure,position_GOLD,weight_GOLD,position_SILVER,weight_SILVER,position_COPPER,weight_COPPER,position_OIL_WTI,weight_OIL_WTI,position_NATGAS,weight_NATGAS,position_SOYBEAN,weight_SOYBEAN,position_BTC,weight_BTC,position_ETH,weight_ETH,cum_gross,cum_net
2010-01-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-02-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-02-02,-0.004380,0.000127,-0.004507,0.253011,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.253011,0.000000,0.000000,0.000000,0.000000,0.995620,0.995493
2010-02-03,0.004496,0.000008,0.004488,0.237771,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.237771,0.000000,0.000000,0.000000,0.000000,1.000096,0.999961
2010-02-04,0.003327,0.000080,0.003248,0.391902,-1.000000,0.000000,-1.000000,0.000000,-1.000000,-0.156639,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.235264,0.000000,0.000000,0.000000,0.000000,1.003423,1.003209
2010-02-05,0.008085,0.000183,0.007901,0.749125,-1.000000,-0.220982,-1.000000,-0.136698,-1.000000,-0.161015,-1.000000,0.000000,0.000000,0.000000,-1.000000,-0.230431,0.000000,0.000000,0.000000,0.000000,1.011536,1.011135
2010-02-08,-0.014395,0.000099,-0.014494,0.940365,-1.000000,-0.219910,-1.000000,-0.134795,-1.000000,-0.162158,-1.000000,-0.171307,0.000000,0.000000,-1.000000,-0.252194,0.000000,0.000000,0.000000,0.000000,0.996974,0.996480
2010-02-09,-0.012349,0.000018,-0.012367,0.904961,-1.000000,-0.214787,-1.000000,-0.132112,-1.000000,-0.154806,-1.000000,-0.168671,0.000000,0.000000,-1.000000,-0.234584,0.000000,0.000000,0.000000,0.000000,0.984662,0.984156
2010-02-10,-0.003838,0.000011,-0.003849,0.886777,-1.000000,-0.215240,-1.000000,-0.128745,-1.000000,-0.148776,-1.000000,-0.157784,0.000000,0.000000,0.000000,-0.236232,0.000000,0.000000,0.000000,0.000000,0.980883,0.980368
2010-02-11,-0.015189,0.000124,-0.015313,0.662613,-1.000000,-0.222173,-1.000000,-0.129995,0.000000,-0.152121,-1.000000,-0.158324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.965985,0.965356
2010-02-12,0.004517,0.000081,0.004437,0.501590,-1.000000,-0.214590,-1.000000,-0.129215,0.000000,0.000000,-1.000000,-0.157784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.970348,0.969639
2010-02-15,0.000000,0.000002,-0.000002,0.502362,-1.000000,-0.215819,-1.000000,-0.130280,0.000000,0.000000,-1.000000,-0.156263,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.970348,0.969637
2010-02-16,-0.018009,0.000002,-0.018011,0.506174,0.000000,-0.217825,0.000000,-0.129988,0.000000,0.000000,0.000000,-0.158360,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.952874,0.952173
2010-02-17,-0.003703,0.000381,-0.004084,0.255375,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.255375,0.000000,0.000000,0.000000,0.000000,0.949345,0.948285
2010-02-18,-0.001195,0.000102,-0.001298,0.452815,1.000000,0.201168,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.251647,0.000000,0.000000,0.000000,0.000000,0.948211,0.947054
2010-02-19,0.001180,0.000082,0.001098,0.617270,1.000000,0.213928,0.000000,0.000000,0.000000,0.000000,1.000000,0.144268,-1.000000,0.000000,1.000000,0.259075,0.000000,0.000000,0.000000,0.000000,0.949330,0.948094
2010-02-22,0.007084,0.000063,0.007020,0.744169,1.000000,0.215935,0.000000,0.000000,0.000000,0.000000,1.000000,0.147468,-1.000000,-0.121219,1.000000,0.259547,0.000000,0.000000,0.000000,0.000000,0.956055,0.954750
2010-02-23,-0.003681,0.000013,-0.003694,0.745450,1.000000,0.218484,0.000000,0.000000,0.000000,0.000000,1.000000,0.152059,-1.000000,-0.127423,1.000000,0.247485,0.000000,0.000000,0.000000,0.000000,0.952535,0.951223
2010-02-24,0.000719,0.000004,0.000715,0.741758,1.000000,0.216641,0.000000,0.000000,0.000000,0.000000,1.000000,0.149234,-1.000000,-0.126513,1.000000,0.249370,0.000000,0.000000,0.000000,0.000000,0.953220,0.951903
2010-02-25,-0.003521,0.000004,-0.003525,0.747549,1.000000,0.215894,0.000000,0.000000,0.000000,0.000000,1.000000,0.149010,-1.000000,-0.131677,0.000000,0.250968,0.000000,0.000000,0.000000,0.000000,0.949863,0.948548
2010-02-26,0.003509,0.000131,0.003378,0.501970,1.000000,0.217722,0.000000,0.000000,0.000000,0.000000,1.000000,0.145877,-1.000000,-0.138370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.953196,0.951752
2010-03-01,0.002077,0.000003,0.002075,0.500757,1.000000,0.216140,0.000000,0.000000,0.000000,0.000000,1.000000,0.144138,-1.000000,-0.140479,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.955177,0.953726
2010-03-02,0.004637,0.000002,0.004635,0.496411,1.000000,0.216152,1.000000,0.000000,1.000000,0.000000,1.000000,0.143716,-1.000000,-0.136543,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.959606,0.958146
2010-03-03,0.004436,0.000153,0.004284,0.801700,1.000000,0.218397,1.000000,0.129676,1.000000,0.135104,1.000000,0.145448,-1.000000,-0.173074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.963863,0.962251
2010-03-04,-0.000131,0.000007,-0.000138,0.809976,1.000000,0.220982,1.000000,0.128686,1.000000,0.135136,1.000000,0.154428,-1.000000,-0.170743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.963737,0.962118
2010-03-05,0.005666,0.000013,0.005653,0.809826,1.000000,0.219454,1.000000,0.132301,1.000000,0.144643,1.000000,0.153704,-1.000000,-0.159724,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.969197,0.967557
2010-03-08,-0.001148,0.000080,-0.001228,0.967325,1.000000,0.300000,1.000000,0.164414,1.000000,0.157091,1.000000,0.186958,-1.000000,-0.158862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968085,0.966369
2010-03-09,-0.000212,0.000024,-0.000237,1.016217,1.000000,0.300000,1.000000,0.184002,1.000000,0.158562,1.000000,0.207480,-1.000000,-0.166173,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.967879,0.966140
2010-03-10,-0.009366,0.000003,-0.009369,1.017139,1.000000,0.300000,1.000000,0.185466,1.000000,0.159288,1.000000,0.205017,-1.000000,-0.167368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958813,0.957088
2010-03-11,0.006471,0.000008,0.006463,1.020425,1.000000,0.300000,1.000000,0.181027,1.000000,0.159052,1.000000,0.214440,-1.000000,-0.165906,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.965018,0.963274
2010-03-12,-0.003743,0.000133,-0.003876,1.280169,0.000000,0.300000,1.000000,0.183656,1.000000,0.159239,1.000000,0.214627,-1.000000,-0.162739,-1.000000,-0.259907,0.000000,0.000000,0.000000,0.000000,0.961406,0.959540
2010-03-15,-0.007246,0.000170,-0.007416,1.011299,0.000000,0.000000,1.000000,0.184676,0.000000,0.182362,1.000000,0.210175,-1.000000,-0.172334,-1.000000,-0.261752,0.000000,0.000000,0.000000,0.000000,0.954439,0.952424
2010-03-16,0.005281,0.000098,0.005183,0.835468,0.000000,0.000000,1.000000,0.187753,0.000000,0.000000,1.000000,0.207899,-1.000000,-0.178848,-1.000000,-0.260967,0.000000,0.000000,0.000000,0.000000,0.959479,0.957360
2010-03-17,0.002961,0.000011,0.002950,0.816919,0.000000,0.000000,1.000000,0.186766,0.000000,0.000000,1.000000,0.200050,-1.000000,-0.180450,0.000000,-0.249652,0.000000,0.000000,0.000000,0.000000,0.962320,0.960185
2010-03-18,0.006223,0.000158,0.006065,0.633041,0.000000,0.000000,1.000000,0.220932,0.000000,0.000000,1.000000,0.226293,-1.000000,-0.185815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968308,0.966008
2010-03-19,-0.012593,0.000009,-0.012602,0.615081,0.000000,0.000000,1.000000,0.219954,0.000000,0.000000,1.000000,0.222142,-1.000000,-0.172985,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.956115,0.953835
2010-03-22,0.005974,0.000145,0.005829,0.867726,0.000000,0.000000,0.000000,0.204772,0.000000,0.000000,1.000000,0.221927,-1.000000,-0.170074,1.000000,0.270952,0.000000,0.000000,0.000000,0.000000,0.961826,0.959395
2010-03-23,-0.000468,0.000104,-0.000572,0.664025,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.222903,-1.000000,-0.171118,1.000000,0.270004,0.000000,0.000000,0.000000,0.000000,0.961376,0.958846
2010-03-24,-0.004841,0.000008,-0.004849,0.677347,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.221823,-1.000000,-0.170718,1.000000,0.284807,0.000000,0.000000,0.000000,0.000000,0.956722,0.954196
2010-03-25,-0.001302,0.000152,-0.001455,0.982322,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,1.000000,0.222151,-1.000000,-0.174181,1.000000,0.285990,0.000000,0.000000,0.000000,0.000000,0.955476,0.952808
2010-03-26,0.002739,0.000013,0.002726,0.967316,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,1.000000,0.227418,-1.000000,-0.171043,1.000000,0.268855,0.000000,0.000000,0.000000,0.000000,0.958093,0.955406
2010-03-29,0.010728,0.000013,0.010715,0.985716,-1.000000,-0.300000,0.000000,0.000000,1.000000,0.000000,1.000000,0.244077,-1.000000,-0.167062,1.000000,0.274577,0.000000,0.000000,0.000000,0.000000,0.968372,0.965643
2010-03-30,-0.000302,0.000125,-0.000427,1.196411,-1.000000,-0.300000,0.000000,0.000000,1.000000,0.225595,1.000000,0.232173,-1.000000,-0.171770,1.000000,0.266873,0.000000,0.000000,0.000000,0.000000,0.968080,0.965231
2010-03-31,-0.003881,0.000016,-0.003897,1.192380,0.000000,-0.300000,1.000000,0.000000,1.000000,0.233217,1.000000,0.238567,-1.000000,-0.155255,0.000000,0.265341,0.000000,0.000000,0.000000,0.000000,0.964323,0.961470
2010-04-01,0.001553,0.000409,0.001144,0.869984,0.000000,0.000000,1.000000,0.239789,1.000000,0.241014,1.000000,0.234929,-1.000000,-0.154253,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.965820,0.962570
2010-04-02,0.000000,0.000017,-0.000017,0.838467,0.000000,0.000000,1.000000,0.233942,1.000000,0.240293,1.000000,0.236222,-1.000000,-0.128009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.965820,0.962553
2010-04-05,0.005221,0.000014,0.005207,0.866105,1.000000,0.000000,1.000000,0.237593,1.000000,0.254926,1.000000,0.239919,0.000000,-0.133667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.970863,0.967566
2010-04-06,-0.002424,0.000220,-0.002644,1.026179,1.000000,0.300000,1.000000,0.237073,1.000000,0.253927,1.000000,0.235178,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968509,0.965007
2010-04-07,0.004226,0.000002,0.004224,1.022124,1.000000,0.300000,1.000000,0.234354,1.000000,0.252514,1.000000,0.235257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.972603,0.969084
2010-04-08,-0.002980,0.000006,-0.002986,1.010591,1.000000,0.300000,1.000000,0.229296,1.000000,0.250373,1.000000,0.230922,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.969704,0.966190
2010-04-09,0.004313,0.000012,0.004301,1.031926,1.000000,0.300000,1.000000,0.243171,1.000000,0.259001,1.000000,0.229755,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.973886,0.970345
2010-04-12,-0.002406,0.000002,-0.002408,1.028127,1.000000,0.300000,1.000000,0.241123,1.000000,0.258800,1.000000,0.228203,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.971543,0.968009
2010-04-13,-0.002684,0.000005,-0.002689,1.030215,1.000000,0.300000,1.000000,0.244805,1.000000,0.254802,1.000000,0.230608,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968935,0.965406
2010-04-14,0.009727,0.000019,0.009708,1.057199,1.000000,0.300000,1.000000,0.239255,1.000000,0.275132,1.000000,0.242812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.978361,0.974779
2010-04-15,-0.001207,0.000007,-0.001214,1.071332,1.000000,0.300000,1.000000,0.242687,1.000000,0.282113,1.000000,0.246532,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.977180,0.973595
2010-04-16,-0.029257,0.000145,-0.029402,1.360846,1.000000,0.300000,0.000000,0.244381,0.000000,0.289907,0.000000,0.251869,0.000000,0.000000,1.000000,0.274689,0.000000,0.000000,0.000000,0.000000,0.948591,0.944970
2010-04-19,-0.002661,0.000393,-0.003054,0.574721,1.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.274721,0.000000,0.000000,0.000000,0.000000,0.946067,0.942084
2010-04-20,0.002903,0.000002,0.002900,0.570023,1.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.270023,0.000000,0.000000,0.000000,0.000000,0.948813,0.944817
2010-04-21,0.005682,0.000000,0.005682,0.569766,1.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.269766,0.000000,0.000000,0.000000,0.000000,0.954204,0.950185
2010-04-22,0.000784,0.000003,0.000781,0.564522,1.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.264522,0.000000,0.000000,0.000000,0.000000,0.954952,0.950927
2010-04-23,0.001706,0.000001,0.001705,0.567017,1.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.267017,0.000000,0.000000,0.000000,0.000000,0.956582,0.952549
2010-04-26,-0.000256,0.000010,-0.000266,0.587700,1.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.287700,0.000000,0.000000,0.000000,0.000000,0.956337,0.952295
2010-04-27,-0.002516,0.000001,-0.002517,0.590183,1.000000,0.300000,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.290183,0.000000,0.000000,0.000000,0.000000,0.953931,0.949898
2010-04-28,0.002196,0.000122,0.002074,0.822718,1.000000,0.300000,0.000000,0.000000,-1.000000,-0.238107,0.000000,0.000000,0.000000,0.000000,1.000000,0.284611,0.000000,0.000000,0.000000,0.000000,0.956026,0.951868
2010-04-29,0.002564,0.000002,0.002562,0.827600,1.000000,0.300000,1.000000,0.000000,-1.000000,-0.240846,0.000000,0.000000,0.000000,0.000000,1.000000,0.286754,0.000000,0.000000,0.000000,0.000000,0.958477,0.954307
2010-04-30,0.004608,0.000120,0.004489,1.063268,1.000000,0.300000,1.000000,0.224338,-1.000000,-0.238930,0.000000,0.000000,0.000000,0.000000,1.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.962894,0.958591
2010-05-03,0.003337,0.000007,0.003330,1.077759,1.000000,0.300000,1.000000,0.234567,-1.000000,-0.243192,0.000000,0.000000,0.000000,0.000000,0.000000,0.300000,0.000000,0.000000,0.000000,0.000000,0.966108,0.961783
2010-05-04,-0.007633,0.000154,-0.007787,0.769151,1.000000,0.300000,0.000000,0.232366,-1.000000,-0.236785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958734,0.954293
2010-05-05,0.003393,0.000124,0.003269,0.521194,1.000000,0.300000,-1.000000,0.000000,-1.000000,-0.221194,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.961986,0.957413
2010-05-06,0.014540,0.000174,0.014366,0.868713,1.000000,0.300000,-1.000000,-0.173188,-1.000000,-0.221192,-1.000000,-0.174333,0.000000,0.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.975974,0.971167
2010-05-07,-0.005728,0.000158,-0.005886,1.160512,1.000000,0.300000,0.000000,-0.176759,-1.000000,-0.220781,-1.000000,-0.162973,0.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.970383,0.965451
2010-05-10,-0.012187,0.000094,-0.012280,0.973477,1.000000,0.300000,0.000000,0.000000,-1.000000,-0.214910,-1.000000,-0.158567,0.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.958558,0.953595
2010-05-11,0.005252,0.000014,0.005238,0.944718,1.000000,0.300000,1.000000,0.000000,-1.000000,-0.193356,-1.000000,-0.151362,0.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.963592,0.958590
2010-05-12,0.010345,0.000068,0.010277,1.081585,1.000000,0.300000,1.000000,0.136804,-1.000000,-0.193383,-1.000000,-0.151398,1.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.973560,0.968441
2010-05-13,-0.003570,0.000059,-0.003629,1.197950,1.000000,0.300000,1.000000,0.136105,-1.000000,-0.197919,-1.000000,-0.151212,1.000000,0.112714,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.970085,0.964926
2010-05-14,0.012602,0.000006,0.012596,1.197069,1.000000,0.300000,1.000000,0.135445,-1.000000,-0.192304,-1.000000,-0.156836,1.000000,0.112484,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.982310,0.977081
2010-05-17,0.017101,0.000015,0.017085,1.189674,1.000000,0.300000,1.000000,0.133753,-1.000000,-0.182871,-1.000000,-0.148809,1.000000,0.124241,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.999108,0.993774
2010-05-18,-0.007872,0.000023,-0.007894,1.166592,1.000000,0.300000,1.000000,0.143344,-1.000000,-0.149578,-1.000000,-0.150195,1.000000,0.123475,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.991243,0.985929
2010-05-19,-0.013906,0.000008,-0.013914,1.157880,1.000000,0.300000,0.000000,0.143309,-1.000000,-0.136873,-1.000000,-0.151826,1.000000,0.125872,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.977459,0.972211
2010-05-20,0.000501,0.000081,0.000420,1.012345,0.000000,0.300000,0.000000,0.000000,-1.000000,-0.136067,-1.000000,-0.159814,1.000000,0.116463,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.977949,0.972619
2010-05-21,-0.011192,0.000152,-0.011344,0.711143,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.137301,-1.000000,-0.158033,1.000000,0.115809,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.967004,0.961586
2010-05-24,-0.004225,0.000016,-0.004241,0.693003,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.125134,-1.000000,-0.145562,0.000000,0.122308,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.962918,0.957509
2010-05-25,0.010272,0.000066,0.010206,0.570620,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.120746,-1.000000,-0.149874,0.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.972809,0.967281
2010-05-26,-0.009869,0.000002,-0.009871,0.566856,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.118096,-1.000000,-0.148760,0.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.963208,0.957733
2010-05-27,-0.013313,0.000011,-0.013323,0.557795,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.124157,0.000000,-0.133638,0.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.950385,0.944973
2010-05-28,0.006493,0.000069,0.006424,0.420265,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.120265,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.956556,0.951043
2010-05-31,0.000000,0.000000,-0.000000,0.419595,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.119595,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.956556,0.951043
2010-06-01,0.003501,0.000000,0.003501,0.419634,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.119634,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.959904,0.954372
2010-06-02,0.000704,0.000000,0.000704,0.420051,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.120051,0.000000,0.000000,1.000000,0.000000,-1.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.960580,0.955043
2010-06-03,0.004924,0.000072,0.004853,0.563075,0.000000,0.000000,0.000000,0.000000,-1.000000,-0.124789,0.000000,0.000000,1.000000,0.138286,0.000000,-0.300000,0.000000,0.000000,0.000000,0.000000,0.965310,0.959678
2010-06-04,0.008001,0.000159,0.007841,0.244149,0.000000,0.000000,-1.000000,0.000000,-1.000000,-0.121140,0.000000,0.000000,1.000000,0.123009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.973033,0.967203
2010-06-07,-0.001406,0.000071,-0.001477,0.374013,0.000000,0.000000,0.000000,-0.134086,-1.000000,-0.114967,0.000000,0.000000,1.000000,0.124960,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.971665,0.965775
2010-06-08,-0.003299,0.000067,-0.003367,0.239522,1.000000,0.000000,0.000000,0.000000,-1.000000,-0.114946,0.000000,0.000000,1.000000,0.124576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968460,0.962523
2010-06-09,-0.010059,0.000149,-0.010208,0.537640,1.000000,0.294366,0.000000,0.000000,-1.000000,-0.118833,0.000000,0.000000,1.000000,0.124441,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.958718,0.952698
2010-06-10,-0.003162,0.000006,-0.003167,0.532683,1.000000,0.297443,0.000000,0.000000,-1.000000,-0.114925,1.000000,0.000000,1.000000,0.120315,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.955687,0.949681
