date,gross_return,cost,net_return,cum_gross,cum_net,weight_EURUSD,weight_GBPUSD,weight_AUDUSD,weight_USDCAD
2010-02-16,-0.001663,0.000000,-0.001663,0.998337,0.998337,0.069425,0.300000,-0.300000,0.145386
2010-02-17,-0.001660,0.000280,-0.001940,0.996680,0.996400,0.300000,-0.300000,0.195341,0.126893
2010-02-18,-0.009832,0.000236,-0.010069,0.986880,0.986368,0.187157,0.220210,0.300000,-0.300000
2010-02-19,-0.005281,0.000376,-0.005657,0.981669,0.980788,-0.017585,-0.300000,-0.095513,0.300000
2010-02-22,0.000641,0.000084,0.000557,0.982298,0.981334,-0.300000,-0.300000,0.021316,0.300000
2010-02-23,0.002011,0.000133,0.001878,0.984274,0.983178,0.050401,-0.300000,0.264191,0.300000
2010-02-24,-0.000349,0.000246,-0.000595,0.983930,0.982592,-0.300000,0.300000,0.291804,-0.021037
2010-02-25,-0.004833,0.000275,-0.005108,0.979175,0.977573,0.300000,0.215164,-0.009091,-0.300000
2010-02-26,-0.004102,0.000335,-0.004437,0.975158,0.973235,-0.246751,-0.300000,0.018163,0.300000
2010-03-01,-0.002491,0.000345,-0.002836,0.972729,0.970476,0.300000,0.216056,-0.032219,-0.300000
2010-03-02,0.003437,0.000164,0.003273,0.976073,0.973652,-0.141820,0.300000,0.216434,-0.300000
2010-03-03,0.003740,0.000082,0.003658,0.979723,0.977214,0.237597,0.300000,0.169843,-0.300000
2010-03-04,-0.002704,0.000059,-0.002763,0.977073,0.974514,0.185020,0.300000,-0.006668,-0.300000
2010-03-05,-0.002397,0.000306,-0.002703,0.974731,0.971879,-0.065485,-0.300000,0.049794,0.300000
2010-03-08,0.001792,0.000067,0.001725,0.976478,0.973556,-0.300000,-0.300000,-0.036246,0.300000
2010-03-09,0.002874,0.000297,0.002578,0.979285,0.976065,-0.222397,-0.032753,0.300000,-0.300000
2010-03-10,-0.000137,0.000312,-0.000449,0.979150,0.975627,-0.300000,-0.300000,-0.090678,0.300000
2010-03-11,-0.000015,0.000363,-0.000378,0.979136,0.975259,0.300000,-0.300000,0.300000,-0.300000
2010-03-12,-0.006289,0.000256,-0.006546,0.972978,0.968875,-0.300000,-0.300000,0.300000,0.300000
2010-03-15,0.002409,0.000142,0.002267,0.975321,0.971071,0.105419,-0.300000,0.052530,0.300000
2010-03-16,-0.006137,0.000091,-0.006227,0.969336,0.965024,-0.300000,-0.244318,0.081415,0.300000
2010-03-17,-0.000218,0.000374,-0.000592,0.969125,0.964453,-0.510673,0.510673,-0.510673,0.510673
2010-03-18,-0.004883,0.000623,-0.005506,0.964392,0.959142,-0.039491,0.521587,0.521587,-0.521587
2010-03-19,0.001223,0.000610,0.000614,0.965572,0.959731,0.015558,0.202703,-0.531664,0.531664
2010-03-22,-0.004939,0.000251,-0.005190,0.960803,0.954750,-0.539775,-0.476194,-0.407046,0.539775
2010-03-23,-0.000229,0.000714,-0.000942,0.960583,0.953850,-0.118523,0.164867,0.549859,-0.549859
2010-03-24,0.010478,0.000478,0.009999,0.970648,0.963388,-0.559964,-0.559964,0.559964,0.559964
2010-03-25,-0.003790,0.000592,-0.004382,0.966969,0.959167,0.342253,0.318439,0.529209,-0.529209
2010-03-26,-0.001725,0.000828,-0.002553,0.965301,0.956718,-0.435815,-0.538323,-0.481474,0.538323
2010-03-29,0.000586,0.000628,-0.000043,0.965867,0.956678,0.441959,0.548201,-0.548201,-0.548201
2010-03-30,0.001377,0.000447,0.000929,0.967196,0.957566,0.189686,-0.042039,0.556384,-0.556384
2010-03-31,0.003994,0.000091,0.003903,0.971059,0.961303,0.563112,0.069287,0.563112,-0.563112
2010-04-01,-0.009326,0.000804,-0.010130,0.962003,0.951565,-0.563306,0.140692,-0.563306,0.563306
2010-04-02,-0.006384,0.000726,-0.007110,0.955862,0.944800,0.558733,0.347277,0.198682,-0.558733
2010-04-05,-0.006596,0.000804,-0.007399,0.949557,0.937809,-0.562746,-0.320821,-0.562746,0.562746
2010-04-06,0.000351,0.000924,-0.000574,0.949890,0.937271,0.566391,0.458499,0.566391,-0.566391
2010-04-07,0.005436,0.000868,0.004568,0.955054,0.941552,-0.573677,-0.571080,-0.182240,0.573677
2010-04-08,-0.002614,0.000204,-0.002817,0.952558,0.938900,-0.571267,-0.571267,0.571267,0.571267
2010-04-09,0.011114,0.000674,0.010440,0.963145,0.948702,0.579130,0.485949,0.579130,-0.579130
2010-04-12,0.008139,0.000752,0.007387,0.970984,0.955709,0.556508,-0.489327,-0.556508,0.556508
2010-04-13,0.000975,0.000528,0.000448,0.971931,0.956137,0.547856,0.547856,-0.253612,-0.547856
2010-04-14,0.007444,0.000084,0.007360,0.979166,0.963175,0.553886,0.553886,0.046237,-0.553886
2010-04-15,0.000515,0.000263,0.000252,0.979670,0.963417,-0.546707,0.546707,0.259364,-0.546707
2010-04-16,0.002077,0.000416,0.001661,0.981705,0.965018,-0.552762,0.154008,0.552762,0.552762
2010-04-19,0.001066,0.000547,0.000519,0.982751,0.965519,0.291345,-0.557595,-0.459027,0.557595
2010-04-20,-0.010000,0.000350,-0.010350,0.972923,0.955526,-0.448865,0.563376,-0.563376,0.563376
2010-04-21,-0.003239,0.000784,-0.004022,0.969772,0.951682,0.486370,0.399356,0.557601,-0.557601
2010-04-22,0.001046,0.000227,0.000819,0.970787,0.952462,-0.562905,0.562905,0.562905,-0.562905
2010-04-23,-0.000943,0.000565,-0.001508,0.969872,0.951025,0.020995,0.568003,-0.568003,0.039524
2010-04-26,0.003481,0.000208,0.003274,0.973248,0.954139,-0.362618,0.574009,-0.574009,0.574009
2010-04-27,0.020078,0.000543,0.019535,0.992789,0.972778,-0.576294,-0.576294,0.576294,0.576294
2010-04-28,0.000171,0.000088,0.000084,0.992959,0.972859,-0.519819,-0.525884,0.368599,0.525884
2010-04-29,0.009764,0.000727,0.009037,1.002655,0.981651,0.427438,0.530923,-0.054116,-0.530923
2010-04-30,0.011645,0.000672,0.010973,1.014331,0.992422,-0.244083,-0.523294,-0.477017,0.523294
2010-05-03,0.000329,0.000289,0.000040,1.014665,0.992462,-0.150267,-0.511495,0.511495,0.511495
2010-05-04,-0.017793,0.000338,-0.018131,0.996611,0.974468,0.289517,-0.516240,0.516240,-0.516234
2010-05-05,0.007652,0.000440,0.007212,1.004237,0.981496,-0.487891,-0.347418,0.455604,0.487891
2010-05-06,-0.009797,0.000437,-0.010234,0.994399,0.971452,-0.485145,0.485145,0.101438,-0.338938
2010-05-07,0.001743,0.000191,0.001552,0.996132,0.972960,0.035494,0.480001,-0.091207,-0.480001
2010-05-10,-0.001387,0.000279,-0.001666,0.994750,0.971339,0.483562,0.387789,-0.483562,-0.206474
2010-05-11,0.000258,0.000472,-0.000214,0.995007,0.971131,-0.100160,0.487645,0.487645,-0.487645
2010-05-12,0.001282,0.000623,0.000659,0.996283,0.971771,-0.038422,-0.491714,-0.247940,0.491714
2010-05-13,-0.011175,0.000604,-0.011779,0.985149,0.960325,0.495553,0.406411,0.117740,-0.495553
2010-05-14,0.012708,0.000652,0.012057,0.997669,0.971903,-0.487917,-0.487917,0.335543,0.487917
2010-05-17,0.004839,0.000378,0.004461,1.002496,0.976239,0.472350,-0.472350,-0.280406,0.464476
2010-05-18,-0.000368,0.000243,-0.000610,1.002128,0.975643,0.470323,0.124658,-0.470323,0.120361
2010-05-19,0.003059,0.000317,0.002742,1.005194,0.978319,-0.494316,0.273587,-0.494316,0.494316
2010-05-20,0.001996,0.000480,0.001517,1.007200,0.979802,0.361360,0.501662,-0.376322,-0.501662
2010-05-21,-0.011786,0.000615,-0.012400,0.995330,0.967652,-0.111038,-0.501491,-0.007937,0.501491
2010-05-24,-0.004907,0.000469,-0.005376,0.990446,0.962450,0.076407,0.488445,-0.096054,-0.488445
2010-05-25,-0.002599,0.000270,-0.002869,0.987872,0.959689,0.455422,0.486121,-0.486121,-0.167700
2010-05-26,0.004203,0.000575,0.003628,0.992024,0.963171,-0.138066,-0.491656,-0.058215,0.491656
2010-05-27,-0.019452,0.000340,-0.019792,0.972728,0.944108,-0.470353,0.494884,-0.389071,0.467416
2010-05-28,0.006539,0.000384,0.006155,0.979088,0.949919,-0.208367,-0.462382,0.165704,0.462382
2010-05-31,-0.005178,0.000130,-0.005309,0.974018,0.944876,-0.173467,-0.461103,0.396519,0.233050
2010-06-01,0.000072,0.000614,-0.000542,0.974088,0.944363,0.462548,0.462548,-0.142885,-0.462548
2010-06-02,-0.008395,0.000516,-0.008910,0.965911,0.935948,-0.359427,-0.206214,-0.179189,0.463810
2010-06-03,-0.002694,0.000535,-0.003230,0.963309,0.932926,0.285137,0.458608,0.049463,-0.458608
2010-06-04,0.013993,0.000574,0.013418,0.976788,0.945444,-0.355004,-0.459042,0.278983,0.443064
2010-06-07,-0.001092,0.000119,-0.001211,0.975722,0.944299,-0.169025,-0.443365,0.027543,0.443365
2010-06-08,-0.010058,0.000390,-0.010448,0.965907,0.934433,0.329835,0.170725,-0.443330,0.289572
2010-06-09,0.005728,0.000439,0.005289,0.971440,0.939376,0.127757,0.434935,0.145989,-0.434935
2010-06-10,0.003094,0.000281,0.002813,0.974446,0.942018,0.438897,-0.325550,-0.086314,-0.356241
2010-06-11,-0.004529,0.000302,-0.004831,0.970033,0.937468,0.105181,0.439218,0.190352,-0.439218
2010-06-14,-0.007632,0.000492,-0.008124,0.962629,0.929852,-0.333596,-0.444286,0.058381,0.444286
2010-06-15,0.004357,0.000505,0.003852,0.966824,0.933434,0.041635,0.439119,-0.164065,-0.439119
2010-06-16,-0.000319,0.000216,-0.000535,0.966515,0.932934,0.438983,0.049644,0.075057,-0.438983
2010-06-17,-0.002625,0.000495,-0.003119,0.963978,0.930024,-0.439058,-0.439058,0.149826,0.439058
2010-06-18,-0.002433,0.000402,-0.002835,0.961633,0.927387,0.439699,-0.398014,-0.327233,0.106850
2010-06-21,-0.005894,0.000354,-0.006248,0.955965,0.921593,0.439193,0.439193,-0.051657,-0.439193
2010-06-22,-0.005295,0.000371,-0.005665,0.950904,0.916372,0.402334,-0.442644,0.395371,-0.083614
2010-06-23,-0.001289,0.000461,-0.001750,0.949678,0.914768,-0.412083,-0.407987,-0.176346,0.441207
2010-06-24,0.003795,0.000413,0.003382,0.953281,0.917862,0.288726,0.441283,-0.441283,0.222397
2010-06-25,-0.005365,0.000585,-0.005950,0.948167,0.912400,-0.439852,-0.439852,0.395528,0.439852
2010-06-28,-0.001431,0.000468,-0.001899,0.946810,0.910667,0.437586,-0.416457,-0.437586,0.248484
2010-06-29,0.013920,0.000326,0.013594,0.959990,0.923047,-0.355385,0.438779,-0.438779,0.160672
2010-06-30,0.003588,0.000076,0.003512,0.963434,0.926289,-0.318546,0.425927,-0.425927,0.425927
2010-07-01,0.007838,0.000592,0.007245,0.970985,0.933000,0.426779,-0.240490,0.021170,-0.426779
2010-07-02,0.002214,0.000189,0.002025,0.973135,0.934890,0.424471,-0.424471,-0.264869,-0.115236
2010-07-05,-0.000404,0.000539,-0.000944,0.972742,0.934008,-0.424088,0.403831,0.114259,0.395913
2010-07-06,-0.005546,0.000067,-0.005613,0.967347,0.928765,-0.425085,0.042026,0.112720,0.425085
2010-07-07,0.003436,0.000448,0.002989,0.970671,0.931540,0.422871,-0.422871,0.116283,-0.422871
2010-07-08,0.003963,0.000165,0.003799,0.974518,0.935079,0.427361,0.427361,0.037662,-0.427361
2010-07-09,0.002879,0.000199,0.002680,0.977324,0.937585,0.297836,0.054344,0.429025,-0.429025
2010-07-12,-0.002831,0.000148,-0.002979,0.974557,0.934792,0.428290,-0.181173,0.139376,-0.428290
2010-07-13,-0.003247,0.000476,-0.003723,0.971392,0.931311,-0.430889,0.275406,0.055139,0.430889
2010-07-14,0.004369,0.000354,0.004014,0.975636,0.935050,0.338283,0.429991,-0.429991,0.263703
2010-07-15,0.000770,0.000459,0.000311,0.976387,0.935341,0.333201,-0.428517,0.428517,-0.051110
2010-07-16,-0.006668,0.000301,-0.006969,0.969877,0.928823,0.428529,-0.053607,-0.030965,-0.428529
2010-07-19,0.001142,0.000456,0.000686,0.970985,0.929460,-0.395567,-0.429632,0.079237,0.429632
2010-07-20,-0.009693,0.000475,-0.010168,0.961573,0.920010,0.371314,0.430168,-0.430168,0.258424
2010-07-21,-0.003822,0.000555,-0.004377,0.957898,0.915982,-0.294373,0.312080,0.422240,-0.422240
2010-07-22,-0.009400,0.000406,-0.009805,0.948894,0.907001,-0.421022,-0.056082,0.001844,0.421022
2010-07-23,0.004617,0.000374,0.004243,0.953275,0.910850,0.009554,0.414837,-0.042799,-0.414837
2010-07-26,0.005627,0.000100,0.005527,0.958639,0.915884,0.254402,0.432431,0.122143,-0.432431
2010-07-27,-0.001849,0.000177,-0.002026,0.956867,0.914029,0.428915,-0.041724,-0.118468,-0.428915
2010-07-28,0.003276,0.000167,0.003109,0.960002,0.916870,0.425075,0.434839,-0.434839,-0.434839
2010-07-29,-0.007413,0.000449,-0.007862,0.952886,0.909662,-0.204255,-0.285734,-0.429750,0.442681
2010-07-30,-0.004036,0.000301,-0.004337,0.949040,0.905717,0.124132,-0.438871,0.339715,0.438871
2010-08-02,-0.013136,0.000238,-0.013375,0.936573,0.893603,-0.106018,-0.457164,-0.344462,0.457164
2010-08-03,-0.000404,0.000639,-0.001043,0.936195,0.892671,-0.449801,0.449801,0.424293,-0.449801
2010-08-04,-0.000057,0.000315,-0.000372,0.936141,0.892339,-0.455966,0.407176,0.111688,0.455966
2010-08-05,-0.000934,0.000413,-0.001347,0.935267,0.891137,0.456608,0.456608,0.083635,-0.456608
2010-08-06,-0.001323,0.000550,-0.001873,0.934029,0.889468,-0.456613,-0.456613,0.053175,0.456613
2010-08-09,0.006573,0.000237,0.006336,0.940169,0.895104,0.344627,-0.456708,0.370847,0.456708
2010-08-10,0.000002,0.000519,-0.000517,0.940171,0.894641,-0.451706,0.451706,-0.072392,0.027648
2010-08-11,0.004432,0.000272,0.004160,0.944337,0.898363,-0.460310,-0.452503,0.010105,0.460310
2010-08-12,0.027339,0.000170,0.027169,0.970155,0.922771,-0.472875,-0.019635,-0.330294,0.472875
2010-08-13,0.002284,0.000488,0.001796,0.972371,0.924428,0.412863,-0.259704,-0.099145,-0.412863
2010-08-16,-0.002156,0.000218,-0.002374,0.970274,0.922234,0.412302,-0.412302,-0.089215,0.379327
2010-08-17,0.000146,0.000064,0.000082,0.970416,0.922310,0.187927,-0.412883,-0.132440,0.412883
2010-08-18,0.005683,0.000430,0.005252,0.975931,0.927155,0.304658,0.413174,0.140038,-0.413174
2010-08-19,-0.000590,0.000385,-0.000975,0.975356,0.926251,-0.417838,0.417838,-0.009612,0.417838
2010-08-20,0.007164,0.000413,0.006751,0.982343,0.932504,0.419204,-0.419204,-0.419204,0.419204
2010-08-23,0.007181,0.000325,0.006856,0.989398,0.938898,-0.415160,-0.125254,-0.019174,0.415160
2010-08-24,0.004335,0.000119,0.004217,0.993687,0.942856,-0.314486,-0.411788,-0.202721,0.411788
2010-08-25,0.008503,0.000122,0.008382,1.002137,0.950759,-0.075736,-0.434111,-0.434111,0.434111
2010-08-26,0.001913,0.000405,0.001508,1.004054,0.952193,0.248755,0.430903,-0.430903,-0.414544
2010-08-27,-0.002559,0.000443,-0.003002,1.001484,0.949335,-0.140595,-0.432974,-0.336444,0.432974
2010-08-30,0.010684,0.000601,0.010084,1.012185,0.958908,0.305742,0.432152,0.269594,-0.432152
2010-08-31,0.007523,0.000499,0.007024,1.019799,0.965644,-0.430088,-0.096326,0.038932,0.430088
2010-09-01,0.004984,0.000354,0.004630,1.024882,0.970115,0.427426,-0.427426,-0.427426,0.427426
2010-09-02,0.010194,0.000597,0.009597,1.035331,0.979425,-0.065874,0.438907,0.134641,-0.438907
2010-09-03,0.001384,0.000501,0.000883,1.036764,0.980290,-0.432001,-0.432001,0.432001,0.432001
2010-09-06,0.009434,0.000415,0.009020,1.046545,0.989132,0.442748,-0.297113,0.385656,-0.442748
2010-09-07,0.002201,0.000262,0.001939,1.048848,0.991050,-0.438647,0.166466,0.438647,-0.438647
2010-09-08,0.012424,0.000435,0.011989,1.061879,1.002931,-0.399586,-0.438886,0.003092,0.438886
2010-09-09,0.009821,0.000515,0.009306,1.072308,1.012265,0.431229,0.431229,-0.002427,-0.431229
2010-09-10,0.003558,0.000248,0.003310,1.076123,1.015615,0.432744,-0.368539,0.432744,-0.432744
2010-09-13,0.000965,0.000443,0.000522,1.077162,1.016145,-0.166459,-0.432934,0.041733,0.432934
2010-09-14,-0.001829,0.000425,-0.002254,1.075191,1.013855,-0.433184,-0.077281,0.433184,-0.433184
2010-09-15,0.004243,0.000236,0.004007,1.079754,1.017917,0.411469,-0.433771,0.433771,-0.366391
2010-09-16,0.003985,0.000201,0.003784,1.084056,1.021769,0.434766,0.434766,0.280764,-0.434766
2010-09-17,0.002252,0.000148,0.002104,1.086497,1.023918,0.439725,0.439725,-0.262791,-0.439725
2010-09-20,0.002934,0.000674,0.002260,1.089684,1.026232,-0.444630,-0.444630,0.444630,0.280878
2010-09-21,0.005237,0.000375,0.004863,1.095392,1.031222,0.177390,0.046218,0.445792,-0.445792
2010-09-22,-0.009121,0.000498,-0.009619,1.085401,1.021303,-0.445204,-0.445204,0.122236,0.445204
2010-09-23,-0.002969,0.000316,-0.003285,1.082178,1.017949,-0.089725,-0.439028,0.439028,-0.236973
2010-09-24,0.005010,0.000500,0.004510,1.087600,1.022539,-0.437952,0.437952,-0.062931,0.437952
2010-09-27,0.010952,0.000417,0.010535,1.099512,1.033312,0.410589,0.450259,-0.219744,-0.450259
2010-09-28,0.003262,0.000648,0.002614,1.103099,1.036013,-0.217876,-0.443696,0.443696,0.443696
2010-09-29,-0.002312,0.000402,-0.002715,1.100548,1.033201,0.113534,0.254822,-0.446687,0.446687
2010-09-30,0.002777,0.000431,0.002346,1.103604,1.035624,0.444972,-0.444972,0.230095,0.095409
2010-10-01,0.000725,0.000356,0.000369,1.104404,1.036006,0.445560,0.198210,-0.445560,0.418201
2010-10-04,0.004791,0.000616,0.004175,1.109695,1.040332,-0.221291,-0.126418,0.450727,-0.450727
2010-10-05,0.002198,0.000313,0.001885,1.112135,1.042293,-0.450389,-0.450389,0.450389,0.450389
2010-10-06,0.001401,0.000625,0.000776,1.113693,1.043102,0.017927,0.450836,-0.450836,-0.225180
2010-10-07,-0.002224,0.000611,-0.002835,1.111216,1.040144,-0.450847,-0.450847,0.400535,0.450847
2010-10-08,-0.000531,0.000308,-0.000839,1.110625,1.039271,-0.271899,-0.188195,0.451109,-0.451109
2010-10-11,0.003551,0.000300,0.003251,1.114569,1.042650,0.453454,-0.104924,-0.168206,-0.453454
2010-10-12,0.000534,0.000304,0.000230,1.115164,1.042890,-0.073125,0.453806,-0.453806,-0.256835
2010-10-13,-0.005823,0.000244,-0.006067,1.108670,1.036562,-0.453777,0.453777,-0.453777,0.453777
2010-10-14,0.005440,0.000390,0.005050,1.114702,1.041797,0.455855,0.455855,-0.455855,-0.455855
2010-10-15,0.005241,0.000225,0.005016,1.120544,1.047023,0.455033,0.272231,0.321165,-0.455033
2010-10-18,0.005836,0.000538,0.005298,1.127083,1.052570,-0.469991,0.469991,-0.469991,0.116470
2010-10-19,0.001154,0.000625,0.000528,1.128383,1.053126,0.474078,-0.474078,0.474078,-0.164632
2010-10-20,0.011769,0.000342,0.011427,1.141662,1.065160,-0.399274,-0.492335,0.392423,0.492335
2010-10-21,0.003636,0.000667,0.002969,1.145813,1.068322,0.485455,-0.198546,-0.485455,-0.485455
2010-10-22,-0.001957,0.000246,-0.002204,1.143571,1.065968,0.486661,-0.437321,0.327453,-0.486661
2010-10-25,-0.001070,0.000357,-0.001428,1.142346,1.064446,-0.486753,0.486753,0.250386,-0.421988
2010-10-26,0.004877,0.000184,0.004693,1.147917,1.069442,-0.485178,-0.087918,0.485178,-0.288061
2010-10-27,0.002159,0.000536,0.001623,1.150396,1.071178,0.310363,0.497956,-0.497956,-0.497956
2010-10-28,0.008639,0.000364,0.008275,1.160334,1.080042,0.172666,-0.091150,-0.504152,0.504152
2010-10-29,0.000000,0.000092,-0.000092,1.160334,1.079942,0.146902,-0.537671,-0.537671,0.537671
2010-11-01,0.014576,0.000827,0.013749,1.177248,1.094790,-0.538312,0.538768,0.538768,-0.538768
2010-11-02,0.006459,0.000034,0.006425,1.184851,1.101824,-0.503831,0.388227,0.530015,-0.530015
2010-11-03,0.006694,0.000141,0.006552,1.192782,1.109044,-0.118240,-0.070437,0.532522,-0.532522
2010-11-04,-0.002557,0.000408,-0.002965,1.189732,1.105756,-0.223902,-0.536048,0.325099,0.536048
2010-11-05,0.004184,0.000339,0.003845,1.194710,1.110008,-0.531994,0.193116,0.531994,0.048457
2010-11-08,-0.000494,0.000273,-0.000766,1.194120,1.109157,0.107612,0.275299,0.534266,-0.534266
2010-11-09,-0.011323,0.000083,-0.011406,1.180599,1.096506,0.220536,0.531920,0.444882,-0.531920
2010-11-10,0.008032,0.000743,0.007289,1.190081,1.104498,-0.395893,-0.056161,-0.596458,0.596458
2010-11-11,-0.001866,0.000135,-0.002002,1.187860,1.102287,-0.595050,0.282965,-0.410067,0.595050
2010-11-12,-0.004840,0.000611,-0.005451,1.182111,1.096278,0.597278,0.597278,-0.597278,-0.597278
2010-11-15,0.000106,0.000288,-0.000182,1.182236,1.096078,0.588852,-0.588852,-0.198957,-0.588852
2010-11-16,-0.006219,0.000413,-0.006632,1.174884,1.088809,0.197324,0.314736,0.589061,-0.589061
2010-11-17,0.017454,0.000775,0.016679,1.195391,1.106969,-0.299274,-0.544929,-0.434366,0.579910
2010-11-18,0.003673,0.000748,0.002925,1.199781,1.110206,0.476622,0.563959,0.160546,-0.563959
2010-11-19,0.013265,0.000111,0.013154,1.215696,1.124810,0.520751,0.339992,0.425636,-0.568116
2010-11-22,-0.002831,0.000422,-0.003254,1.212254,1.121151,-0.409355,0.557993,-0.432101,-0.557993
2010-11-23,0.008396,0.000671,0.007725,1.222432,1.129811,-0.559701,-0.559701,0.333782,0.559701
2010-11-24,-0.009087,0.000564,-0.009651,1.211324,1.118907,-0.212504,0.505679,0.557531,-0.557531
2010-11-25,0.005334,0.000261,0.005072,1.217785,1.124583,0.430705,0.544964,0.039124,-0.544964
2010-11-26,0.001860,0.000656,0.001205,1.220050,1.125937,-0.555246,-0.517569,-0.077346,0.555246
2010-11-29,0.017365,0.000225,0.017140,1.241236,1.145235,-0.127896,-0.400449,-0.559221,0.559221
2010-11-30,0.007498,0.000088,0.007411,1.250543,1.153722,-0.391128,-0.384795,-0.444466,0.538670
2010-12-01,0.002047,0.000191,0.001856,1.253102,1.155863,0.122168,-0.545145,-0.197194,0.545145
2010-12-02,0.006190,0.000479,0.005710,1.260859,1.162464,0.233114,0.545379,-0.257554,-0.545379
2010-12-03,-0.014536,0.000605,-0.015141,1.242530,1.144863,-0.310379,-0.552103,-0.462643,0.552103
2010-12-06,-0.003253,0.000335,-0.003589,1.238488,1.140754,-0.519415,-0.104981,0.399716,0.519415
2010-12-07,0.008561,0.000296,0.008265,1.249090,1.150183,-0.388875,-0.490698,-0.417873,0.531089
2010-12-08,-0.003680,0.000732,-0.004413,1.244493,1.145108,0.371942,0.536483,0.218363,-0.536483
2010-12-09,0.000620,0.000632,-0.000012,1.245265,1.145094,0.336057,-0.532325,-0.532325,0.532325
2010-12-10,0.001994,0.000309,0.001685,1.247748,1.147024,-0.258097,-0.532086,0.241358,0.532086
2010-12-13,-0.000861,0.000758,-0.001619,1.246674,1.145167,0.534598,0.534598,-0.447408,-0.534598
2010-12-14,-0.001451,0.000673,-0.002124,1.244864,1.142734,-0.534053,0.342413,0.534053,0.256815
2010-12-15,-0.003436,0.000521,-0.003958,1.240587,1.138212,0.365544,0.533069,0.029332,-0.533069
2010-12-16,0.010792,0.000645,0.010147,1.253975,1.149762,-0.529540,-0.276076,-0.289914,0.529540
2010-12-17,-0.002857,0.000179,-0.003035,1.250393,1.146272,-0.112671,-0.522307,-0.522307,0.522307
2010-12-20,0.008951,0.000008,0.008943,1.261585,1.156523,-0.152350,-0.521468,-0.521468,0.521468
2010-12-21,0.002698,0.000133,0.002565,1.264990,1.159489,-0.025943,-0.534975,-0.109069,0.534975
2010-12-22,0.000256,0.000565,-0.000309,1.265314,1.159131,-0.028017,0.539096,0.397400,-0.539096
2010-12-23,0.000195,0.000217,-0.000023,1.265560,1.159105,-0.539688,0.412591,0.539688,-0.281723
2010-12-24,0.002251,0.000225,0.002026,1.268408,1.161453,-0.452235,-0.551982,0.551982,-0.479017
2010-12-27,0.004867,0.000593,0.004274,1.274582,1.166417,-0.552173,-0.236367,-0.517930,0.552173
2010-12-28,-0.003334,0.000379,-0.003713,1.270333,1.162087,-0.554834,0.554834,0.487110,0.554834
2010-12-29,0.002957,0.000131,0.002826,1.274089,1.165371,-0.551258,0.551258,0.551258,0.098235
2010-12-30,-0.014378,0.000602,-0.014980,1.255770,1.147913,-0.340685,-0.551433,-0.551433,0.551433
2010-12-31,0.000819,0.000842,-0.000023,1.256798,1.147886,0.522515,0.354177,0.523270,-0.523270
2011-01-03,-0.010002,0.000709,-0.010711,1.244227,1.135591,0.260796,-0.523048,-0.523048,0.523048
2011-01-04,-0.005069,0.000568,-0.005637,1.237920,1.129190,-0.508009,0.508009,0.508009,0.508009
2011-01-05,-0.002704,0.000485,-0.003189,1.234573,1.125589,0.427484,0.505162,0.287235,-0.505162
2011-01-06,-0.005079,0.000213,-0.005291,1.228303,1.119633,0.503634,0.503634,-0.503634,-0.503634
2011-01-07,0.010907,0.000584,0.010323,1.241700,1.131191,-0.372486,-0.500006,-0.500005,0.500006
2011-01-10,0.009280,0.000606,0.008674,1.253223,1.141003,-0.491788,0.491788,0.191667,-0.491788
2011-01-11,0.001756,0.000315,0.001441,1.255424,1.142648,0.035781,0.492715,-0.492715,-0.328479
2011-01-12,0.007228,0.000170,0.007058,1.264499,1.150712,0.494334,0.494334,-0.335962,-0.494334
2011-01-13,0.011363,0.000218,0.011146,1.278867,1.163538,0.492784,0.085464,0.269441,-0.492784
2011-01-14,0.005299,0.000147,0.005152,1.285645,1.169532,0.485263,-0.485263,0.485263,-0.485263
2011-01-17,0.004351,0.000324,0.004027,1.291238,1.174241,0.484080,0.484080,-0.193431,-0.484080
2011-01-18,0.003953,0.000731,0.003222,1.296343,1.178025,-0.492977,-0.444597,0.492977,0.416300
2011-01-19,0.004360,0.000551,0.003809,1.301995,1.182513,0.492913,0.196879,-0.492913,0.492913
2011-01-20,-0.001687,0.000483,-0.002170,1.299798,1.179947,-0.488391,-0.493823,0.272941,0.493823
2011-01-21,0.001712,0.000744,0.000968,1.302024,1.181089,0.493332,0.493332,-0.355090,-0.493332
2011-01-24,0.001008,0.000593,0.000415,1.303336,1.181578,0.372181,-0.494345,0.309940,0.494345
2011-01-25,-0.001170,0.000250,-0.001419,1.301811,1.179901,-0.465729,-0.494225,-0.073000,0.494225
2011-01-26,0.009152,0.000251,0.008901,1.313726,1.190404,0.414554,-0.497945,-0.426341,0.497945
2011-01-27,0.005855,0.000573,0.005282,1.321418,1.196692,0.319118,0.492610,0.178730,-0.492610
2011-01-28,0.005046,0.000647,0.004400,1.328087,1.201957,-0.052524,-0.503929,-0.503929,0.503929
2011-01-31,-0.010838,0.000514,-0.011352,1.313693,1.188312,0.505299,0.505299,-0.505299,-0.505299
2011-02-01,-0.004739,0.000403,-0.005142,1.307467,1.182201,-0.492103,0.492103,-0.492103,0.357905
2011-02-02,0.010933,0.000481,0.010452,1.321761,1.194557,0.105729,0.489723,0.149330,-0.489723
2011-02-03,0.002976,0.000170,0.002807,1.325695,1.197910,0.163140,0.481780,-0.481780,-0.481780
2011-02-04,0.011697,0.000733,0.010963,1.341201,1.211043,-0.481839,-0.481839,0.421494,0.481839
