date,spy_close,ma200,position,bench_return,gross_return,cost,net_return,cum_strategy,cum_benchmark
2014-02-12,147.509796,137.960224,1.000000,0.000494,0.000494,0.000000,0.000494,1.424928,1.744059
2014-02-13,148.271362,138.064715,1.000000,0.005163,0.005163,0.000000,0.005163,1.432285,1.753063
2014-02-14,149.089691,138.178882,1.000000,0.005519,0.005519,0.000000,0.005519,1.440190,1.762738
2014-02-18,149.267914,138.288076,1.000000,0.001195,0.001195,0.000000,0.001195,1.441912,1.764845
2014-02-19,148.279449,138.385867,1.000000,-0.006622,-0.006622,0.000000,-0.006622,1.432363,1.753159
2014-02-20,149.154480,138.486398,1.000000,0.005901,0.005901,0.000000,0.005901,1.440816,1.763504
2014-02-21,148.984360,138.582808,1.000000,-0.001141,-0.001141,0.000000,-0.001141,1.439173,1.761493
2014-02-24,149.810730,138.680399,1.000000,0.005547,0.005547,0.000000,0.005547,1.447155,1.771263
2014-02-25,149.754013,138.779540,1.000000,-0.000379,-0.000379,0.000000,-0.000379,1.446607,1.770593
2014-02-26,149.762146,138.876608,1.000000,0.000054,0.000054,0.000000,0.000054,1.446686,1.770689
2014-02-27,150.548035,138.977087,1.000000,0.005248,0.005248,0.000000,0.005248,1.454278,1.779981
2014-02-28,150.928787,139.072730,1.000000,0.002529,0.002529,0.000000,0.002529,1.457956,1.784483
2014-03-03,149.867477,139.159517,1.000000,-0.007032,-0.007032,0.000000,-0.007032,1.447703,1.771934
2014-03-04,151.973938,139.259946,1.000000,0.014055,0.014055,0.000000,0.014055,1.468052,1.796840
2014-03-05,152.111694,139.354683,1.000000,0.000906,0.000906,0.000000,0.000906,1.469382,1.798468
2014-03-06,152.460022,139.451202,1.000000,0.002290,0.002290,0.000000,0.002290,1.472747,1.802587
2014-03-07,152.524872,139.547087,1.000000,0.000425,0.000425,0.000000,0.000425,1.473374,1.803354
2014-03-10,152.443848,139.647513,1.000000,-0.000531,-0.000531,0.000000,-0.000531,1.472591,1.802396
2014-03-11,151.690369,139.746086,1.000000,-0.004943,-0.004943,0.000000,-0.004943,1.465312,1.793487
2014-03-12,151.730881,139.845420,1.000000,0.000267,0.000267,0.000000,0.000267,1.465704,1.793966
2014-03-13,150.029480,139.932299,1.000000,-0.011213,-0.011213,0.000000,-0.011213,1.449268,1.773850
2014-03-14,149.608170,140.021378,1.000000,-0.002808,-0.002808,0.000000,-0.002808,1.445199,1.768868
2014-03-17,150.961197,140.114790,1.000000,0.009044,0.009044,0.000000,0.009044,1.458269,1.784866
2014-03-18,152.038773,140.223082,1.000000,0.007138,0.007138,0.000000,0.007138,1.468678,1.797606
2014-03-19,151.228546,140.323733,1.000000,-0.005329,-0.005329,0.000000,-0.005329,1.460851,1.788027
2014-03-20,152.111694,140.431951,1.000000,0.005840,0.005840,0.000000,0.005840,1.469382,1.798468
2014-03-21,151.521667,140.546352,1.000000,-0.003879,-0.003879,0.000000,-0.003879,1.463683,1.791492
2014-03-24,150.895096,140.651797,1.000000,-0.004135,-0.004135,0.000000,-0.004135,1.457630,1.784084
2014-03-25,151.611176,140.752566,1.000000,0.004746,0.004746,0.000000,0.004746,1.464547,1.792551
2014-03-26,150.520721,140.847883,1.000000,-0.007192,-0.007192,0.000000,-0.007192,1.454014,1.779658
2014-03-27,150.203400,140.948394,1.000000,-0.002108,-0.002108,0.000000,-0.002108,1.450948,1.775906
2014-03-28,150.943863,141.057992,1.000000,0.004930,0.004930,0.000000,0.004930,1.458101,1.784661
2014-03-31,152.180832,141.163963,1.000000,0.008195,0.008195,0.000000,0.008195,1.470050,1.799286
2014-04-01,153.189865,141.279087,1.000000,0.006630,0.006630,0.000000,0.006630,1.479797,1.811216
2014-04-02,153.702545,141.391749,1.000000,0.003347,0.003347,0.000000,0.003347,1.484750,1.817278
2014-04-03,153.499115,141.498210,1.000000,-0.001324,-0.001324,0.000000,-0.001324,1.482785,1.814872
2014-04-04,151.684387,141.604730,1.000000,-0.011822,-0.011822,0.000000,-0.011822,1.465255,1.793416
2014-04-07,150.008087,141.719021,1.000000,-0.011051,-0.011051,0.000000,-0.011051,1.449062,1.773597
2014-04-08,150.626526,141.834364,1.000000,0.004123,0.004123,0.000000,0.004123,1.455036,1.780909
2014-04-09,152.245926,141.965863,1.000000,0.010751,0.010751,0.000000,0.010751,1.470679,1.800056
2014-04-10,149.047867,142.075316,1.000000,-0.021006,-0.021006,0.000000,-0.021006,1.439786,1.762244
2014-04-11,147.705154,142.171762,1.000000,-0.009009,-0.009009,0.000000,-0.009009,1.426816,1.746368
2014-04-14,148.868866,142.270257,1.000000,0.007879,0.007879,0.000000,0.007879,1.438057,1.760127
2014-04-15,149.894165,142.376525,1.000000,0.006887,0.006887,0.000000,0.006887,1.447961,1.772250
2014-04-16,151.464737,142.486877,1.000000,0.010478,0.010478,0.000000,0.010478,1.463133,1.790819
2014-04-17,151.676300,142.598889,1.000000,0.001397,0.001397,0.000000,0.001397,1.465176,1.793321
2014-04-21,152.205200,142.713264,1.000000,0.003487,0.003487,0.000000,0.003487,1.470286,1.799574
2014-04-22,152.896942,142.824121,1.000000,0.004545,0.004545,0.000000,0.004545,1.476968,1.807753
2014-04-23,152.538849,142.929459,1.000000,-0.002342,-0.002342,0.000000,-0.002342,1.473509,1.803519
2014-04-24,152.848068,143.031612,1.000000,0.002027,0.002027,0.000000,0.002027,1.476496,1.807175
2014-04-25,151.594925,143.127259,1.000000,-0.008199,-0.008199,0.000000,-0.008199,1.464390,1.792359
2014-04-28,152.075012,143.216284,1.000000,0.003167,0.003167,0.000000,0.003167,1.469028,1.798035
2014-04-29,152.783020,143.308569,1.000000,0.004656,0.004656,0.000000,0.004656,1.475867,1.806406
2014-04-30,153.238724,143.400567,1.000000,0.002983,0.002983,0.000000,0.002983,1.480269,1.811794
2014-05-01,153.255005,143.495172,1.000000,0.000106,0.000106,0.000000,0.000106,1.480427,1.811986
2014-05-02,153.035278,143.586954,1.000000,-0.001434,-0.001434,0.000000,-0.001434,1.478304,1.809388
2014-05-05,153.328201,143.676512,1.000000,0.001914,0.001914,0.000000,0.001914,1.481134,1.812852
2014-05-06,151.993668,143.758195,1.000000,-0.008704,-0.008704,0.000000,-0.008704,1.468242,1.797073
2014-05-07,152.888763,143.843030,1.000000,0.005889,0.005889,0.000000,0.005889,1.476889,1.807656
2014-05-08,152.726074,143.928495,1.000000,-0.001064,-0.001064,0.000000,-0.001064,1.475317,1.805732
2014-05-09,152.953903,144.017584,1.000000,0.001492,0.001492,0.000000,0.001492,1.477518,1.808426
2014-05-12,154.443069,144.112476,1.000000,0.009736,0.009736,0.000000,0.009736,1.491903,1.826033
2014-05-13,154.581390,144.207338,1.000000,0.000896,0.000896,0.000000,0.000896,1.493239,1.827669
2014-05-14,153.849030,144.300623,1.000000,-0.004738,-0.004738,0.000000,-0.004738,1.486165,1.819010
2014-05-15,152.498199,144.387154,1.000000,-0.008780,-0.008780,0.000000,-0.008780,1.473116,1.803038
2014-05-16,153.027084,144.475848,1.000000,0.003468,0.003468,0.000000,0.003468,1.478225,1.809291
2014-05-19,153.588638,144.559531,1.000000,0.003670,0.003670,0.000000,0.003670,1.483649,1.815931
2014-05-20,152.620224,144.637210,1.000000,-0.006305,-0.006305,0.000000,-0.006305,1.474295,1.804481
2014-05-21,153.906006,144.722319,1.000000,0.008425,0.008425,0.000000,0.008425,1.486715,1.819683
2014-05-22,154.280350,144.813190,1.000000,0.002432,0.002432,0.000000,0.002432,1.490331,1.824109
2014-05-23,154.898773,144.909359,1.000000,0.004008,0.004008,0.000000,0.004008,1.496305,1.831421
2014-05-27,155.850922,145.007801,1.000000,0.006147,0.006147,0.000000,0.006147,1.505503,1.842679
2014-05-28,155.736923,145.107639,1.000000,-0.000731,-0.000731,0.000000,-0.000731,1.504402,1.841331
2014-05-29,156.542542,145.212307,1.000000,0.005173,0.005173,0.000000,0.005173,1.512184,1.850856
2014-05-30,156.794815,145.316231,1.000000,0.001612,0.001612,0.000000,0.001612,1.514621,1.853839
2014-06-02,156.973862,145.424538,1.000000,0.001142,0.001142,0.000000,0.001142,1.516350,1.855956
2014-06-03,156.892471,145.541902,1.000000,-0.000518,-0.000518,0.000000,-0.000518,1.515564,1.854993
2014-06-04,157.209824,145.663057,1.000000,0.002023,0.002023,0.000000,0.002023,1.518630,1.858745
2014-06-05,158.235168,145.793588,1.000000,0.006522,0.006522,0.000000,0.006522,1.528534,1.870868
2014-06-06,158.991943,145.924657,1.000000,0.004783,0.004783,0.000000,0.004783,1.535845,1.879816
2014-06-09,159.154709,146.060628,1.000000,0.001024,0.001024,0.000000,0.001024,1.537417,1.881740
2014-06-10,159.171021,146.190667,1.000000,0.000102,0.000102,0.000000,0.000102,1.537575,1.881933
2014-06-11,158.617615,146.315693,1.000000,-0.003477,-0.003477,0.000000,-0.003477,1.532229,1.875390
2014-06-12,157.494644,146.437591,1.000000,-0.007080,-0.007080,0.000000,-0.007080,1.521381,1.862113
2014-06-13,157.974808,146.572595,1.000000,0.003049,0.003049,0.000000,0.003049,1.526019,1.867790
2014-06-16,158.104965,146.705924,1.000000,0.000824,0.000824,0.000000,0.000824,1.527277,1.869329
2014-06-17,158.544373,146.840407,1.000000,0.002779,0.002779,0.000000,0.002779,1.531521,1.874524
2014-06-18,159.708099,146.982794,1.000000,0.007340,0.007340,0.000000,0.007340,1.542763,1.888283
2014-06-19,159.887100,147.123109,1.000000,0.001121,0.001121,0.000000,0.001121,1.544492,1.890400
2014-06-20,160.211731,147.259595,1.000000,0.002030,0.002030,0.000000,0.002030,1.547628,1.894238
2014-06-23,160.162674,147.394993,1.000000,-0.000306,-0.000306,0.000000,-0.000306,1.547154,1.893658
2014-06-24,159.197815,147.525246,1.000000,-0.006024,-0.006024,0.000000,-0.006024,1.537833,1.882250
2014-06-25,159.917313,147.652721,1.000000,0.004520,0.004520,0.000000,0.004520,1.544784,1.890757
2014-06-26,159.802902,147.774653,1.000000,-0.000715,-0.000715,0.000000,-0.000715,1.543679,1.889404
2014-06-27,160.113541,147.896013,1.000000,0.001944,0.001944,0.000000,0.001944,1.546679,1.893077
2014-06-30,160.031845,148.018768,1.000000,-0.000510,-0.000510,0.000000,-0.000510,1.545890,1.892111
2014-07-01,161.102982,148.145356,1.000000,0.006693,0.006693,0.000000,0.006693,1.556237,1.904776
2014-07-02,161.266541,148.268831,1.000000,0.001015,0.001015,0.000000,0.001015,1.557817,1.906709
2014-07-03,162.059647,148.393226,1.000000,0.004918,0.004918,0.000000,0.004918,1.565478,1.916086
2014-07-07,161.495392,148.506860,1.000000,-0.003482,-0.003482,0.000000,-0.003482,1.560028,1.909415
2014-07-08,160.457016,148.616466,1.000000,-0.006430,-0.006430,0.000000,-0.006430,1.549997,1.897138
2014-07-09,161.176559,148.734511,1.000000,0.004484,0.004484,0.000000,0.004484,1.556948,1.905645
2014-07-10,160.538803,148.852551,1.000000,-0.003957,-0.003957,0.000000,-0.003957,1.550787,1.898105
2014-07-11,160.759598,148.973307,1.000000,0.001375,0.001375,0.000000,0.001375,1.552920,1.900716
2014-07-14,161.569061,149.100084,1.000000,0.005035,0.005035,0.000000,0.005035,1.560739,1.910286
2014-07-15,161.266541,149.222730,1.000000,-0.001872,-0.001872,0.000000,-0.001872,1.557817,1.906709
2014-07-16,161.863373,149.351502,1.000000,0.003701,0.003701,0.000000,0.003701,1.563582,1.913766
2014-07-17,160.023636,149.474702,1.000000,-0.011366,-0.011366,0.000000,-0.011366,1.545811,1.892014
2014-07-18,161.658997,149.600720,1.000000,0.010219,0.010219,0.000000,0.010219,1.561608,1.911349
2014-07-21,161.356445,149.725870,1.000000,-0.001872,-0.001872,0.000000,-0.001872,1.558686,1.907772
2014-07-22,162.059647,149.860821,1.000000,0.004358,0.004358,0.000000,0.004358,1.565478,1.916086
2014-07-23,162.419434,149.992454,1.000000,0.002220,0.002220,0.000000,0.002220,1.568954,1.920340
2014-07-24,162.427582,150.130011,1.000000,0.000050,0.000050,0.000000,0.000050,1.569033,1.920437
2014-07-25,161.667130,150.271622,1.000000,-0.004682,-0.004682,0.000000,-0.004682,1.561687,1.911446
2014-07-28,161.732544,150.413076,1.000000,0.000405,0.000405,0.000000,0.000405,1.562319,1.912219
2014-07-29,161.037552,150.536672,1.000000,-0.004297,-0.004297,0.000000,-0.004297,1.555605,1.904002
2014-07-30,161.062103,150.655999,1.000000,0.000152,0.000152,0.000000,0.000152,1.555842,1.904292
2014-07-31,157.881378,150.756682,1.000000,-0.019748,-0.019748,0.000000,-0.019748,1.525117,1.866685
2014-08-01,157.399017,150.859950,1.000000,-0.003055,-0.003055,0.000000,-0.003055,1.520457,1.860982
2014-08-04,158.535492,150.959351,1.000000,0.007220,0.007220,0.000000,0.007220,1.531435,1.874419
2014-08-05,156.998322,151.046433,1.000000,-0.009696,-0.009696,0.000000,-0.009696,1.516587,1.856245
2014-08-06,157.047424,151.129047,1.000000,0.000313,0.000313,0.000000,0.000313,1.517061,1.856825
2014-08-07,156.197021,151.207368,1.000000,-0.005415,-0.005415,0.000000,-0.005415,1.508846,1.846771
2014-08-08,158.004028,151.290655,1.000000,0.011569,0.011569,0.000000,0.011569,1.526302,1.868136
2014-08-11,158.461929,151.379616,1.000000,0.002898,0.002898,0.000000,0.002898,1.530725,1.873549
2014-08-12,158.241165,151.465136,1.000000,-0.001393,-0.001393,0.000000,-0.001393,1.528592,1.870939
2014-08-13,159.312286,151.552789,1.000000,0.006769,0.006769,0.000000,0.006769,1.538939,1.883604
2014-08-14,160.064484,151.643074,1.000000,0.004722,0.004722,0.000000,0.004722,1.546205,1.892497
2014-08-15,160.031845,151.729410,1.000000,-0.000204,-0.000204,0.000000,-0.000204,1.545890,1.892111
2014-08-18,161.372772,151.825995,1.000000,0.008379,0.008379,0.000000,0.008379,1.558843,1.907965
2014-08-19,162.214935,151.928806,1.000000,0.005219,0.005219,0.000000,0.005219,1.566978,1.917923
2014-08-20,162.648285,152.032091,1.000000,0.002671,0.002671,0.000000,0.002671,1.571165,1.923046
2014-08-21,163.122620,152.135250,1.000000,0.002916,0.002916,0.000000,0.002916,1.575747,1.928654
2014-08-22,162.869156,152.239398,1.000000,-0.001554,-0.001554,0.000000,-0.001554,1.573298,1.925658
2014-08-25,163.694931,152.344048,1.000000,0.005070,0.005070,0.000000,0.005070,1.581275,1.935421
2014-08-26,163.801254,152.458255,1.000000,0.000650,0.000650,0.000000,0.000650,1.582302,1.936678
2014-08-27,163.735840,152.562627,1.000000,-0.000399,-0.000399,0.000000,-0.000399,1.581670,1.935905
2014-08-28,163.645874,152.666427,1.000000,-0.000549,-0.000549,0.000000,-0.000549,1.580801,1.934841
2014-08-29,164.111969,152.774009,1.000000,0.002848,0.002848,0.000000,0.002848,1.585304,1.940352
2014-09-02,164.030151,152.875460,1.000000,-0.000499,-0.000499,0.000000,-0.000499,1.584513,1.939384
2014-09-03,163.940247,152.972876,1.000000,-0.000548,-0.000548,0.000000,-0.000548,1.583645,1.938321
2014-09-04,163.703110,153.065964,1.000000,-0.001446,-0.001446,0.000000,-0.001446,1.581354,1.935518
2014-09-05,164.438995,153.165269,1.000000,0.004495,0.004495,0.000000,0.004495,1.588463,1.944218
2014-09-08,164.013794,153.264020,1.000000,-0.002586,-0.002586,0.000000,-0.002586,1.584355,1.939191
2014-09-09,162.975357,153.359835,1.000000,-0.006331,-0.006331,0.000000,-0.006331,1.574324,1.926913
2014-09-10,163.588638,153.452915,1.000000,0.003763,0.003763,0.000000,0.003763,1.580248,1.934164
2014-09-11,163.776703,153.543308,1.000000,0.001150,0.001150,0.000000,0.001150,1.582065,1.936388
2014-09-12,162.820053,153.629644,1.000000,-0.005841,-0.005841,0.000000,-0.005841,1.572824,1.925077
2014-09-15,162.697433,153.715165,1.000000,-0.000753,-0.000753,0.000000,-0.000753,1.571639,1.923627
2014-09-16,163.923889,153.805046,1.000000,0.007538,0.007538,0.000000,0.007538,1.583487,1.938128
2014-09-17,164.144608,153.896514,1.000000,0.001346,0.001346,0.000000,0.001346,1.585619,1.940738
2014-09-18,165.019577,153.994250,1.000000,0.005330,0.005330,0.000000,0.005330,1.594071,1.951083
2014-09-19,164.870865,154.094385,1.000000,-0.000901,-0.000901,0.000000,-0.000901,1.592634,1.949324
2014-09-22,163.597504,154.188234,1.000000,-0.007723,-0.007723,0.000000,-0.007723,1.580334,1.934269
2014-09-23,162.660995,154.280583,1.000000,-0.005724,-0.005724,0.000000,-0.005724,1.571287,1.923196
2014-09-24,163.934341,154.371241,1.000000,0.007828,0.007828,0.000000,0.007828,1.583588,1.938252
2014-09-25,161.289215,154.446820,1.000000,-0.016135,-0.016135,0.000000,-0.016135,1.558036,1.906977
2014-09-26,162.570694,154.531426,1.000000,0.007945,0.007945,0.000000,0.007945,1.570415,1.922129
2014-09-29,162.275024,154.622731,1.000000,-0.001819,-0.001819,0.000000,-0.001819,1.567559,1.918633
2014-09-30,161.847809,154.714279,1.000000,-0.002633,-0.002633,0.000000,-0.002633,1.563432,1.913582
2014-10-01,159.654480,154.794939,1.000000,-0.013552,-0.013552,0.000000,-0.013552,1.542245,1.887649
2014-10-02,159.679092,154.871251,1.000000,0.000154,0.000154,0.000000,0.000154,1.542483,1.887940
2014-10-03,161.437088,154.958650,1.000000,0.011010,0.011010,0.000000,0.011010,1.559465,1.908726
2014-10-06,161.248138,155.032814,1.000000,-0.001170,-0.001170,0.000000,-0.001170,1.557639,1.906492
2014-10-07,158.759018,155.095379,1.000000,-0.015437,-0.015437,0.000000,-0.015437,1.533595,1.877062
2014-10-08,161.535599,155.167574,1.000000,0.017489,0.017489,0.000000,0.017489,1.560416,1.909891
2014-10-09,158.331818,155.219821,1.000000,-0.019833,-0.019833,0.000000,-0.019833,1.529468,1.872011
2014-10-10,156.524597,155.261411,1.000000,-0.011414,-0.011414,0.000000,-0.011414,1.512010,1.850644
2014-10-13,153.953384,155.286378,1.000000,-0.016427,-0.016427,0.000000,-0.016427,1.487173,1.820243
2014-10-14,154.191605,155.312576,0.000000,0.001547,0.000000,0.000500,-0.000500,1.486429,1.823060
2014-10-15,153.148346,155.333680,0.000000,-0.006766,-0.000000,0.000000,-0.000000,1.486429,1.810725
2014-10-16,153.016891,155.350602,0.000000,-0.000858,-0.000000,0.000000,-0.000000,1.486429,1.809171
2014-10-17,154.824173,155.383730,0.000000,0.011811,0.000000,0.000000,0.000000,1.486429,1.830539
2014-10-20,156.327515,155.424497,0.000000,0.009710,0.000000,0.000000,0.000000,1.486429,1.848314
2014-10-21,159.424423,155.482896,1.000000,0.019810,0.019810,0.000500,0.019310,1.515133,1.884929
2014-10-22,158.290848,155.531089,1.000000,-0.007110,-0.007110,0.000000,-0.007110,1.504360,1.871527
2014-10-23,160.130936,155.588321,1.000000,0.011625,0.011625,0.000000,0.011625,1.521847,1.893283
2014-10-24,161.363098,155.651227,1.000000,0.007695,0.007695,0.000000,0.007695,1.533557,1.907851
2014-10-27,161.141357,155.711000,1.000000,-0.001374,-0.001374,0.000000,-0.001374,1.531450,1.905229
2014-10-28,162.989639,155.789938,1.000000,0.011470,0.011470,0.000000,0.011470,1.549016,1.927082
2014-10-29,162.743225,155.859624,1.000000,-0.001512,-0.001512,0.000000,-0.001512,1.546674,1.924169
2014-10-30,163.786514,155.930515,1.000000,0.006411,0.006411,0.000000,0.006411,1.556589,1.936504
2014-10-31,165.659454,156.011744,1.000000,0.011435,0.011435,0.000000,0.011435,1.574389,1.958648
2014-11-03,165.749802,156.096584,1.000000,0.000545,0.000545,0.000000,0.000545,1.575248,1.959716
2014-11-04,165.174805,156.176362,1.000000,-0.003469,-0.003469,0.000000,-0.003469,1.569783,1.952918
2014-11-05,166.218140,156.260870,1.000000,0.006317,0.006317,0.000000,0.006317,1.579699,1.965254
2014-11-06,166.883423,156.354821,1.000000,0.004002,0.004002,0.000000,0.004002,1.586021,1.973120
2014-11-07,167.039536,156.465352,1.000000,0.000935,0.000935,0.000000,0.000935,1.587505,1.974965
2014-11-10,167.565338,156.582076,1.000000,0.003148,0.003148,0.000000,0.003148,1.592502,1.981182
2014-11-11,167.729599,156.695327,1.000000,0.000980,0.000980,0.000000,0.000980,1.594063,1.983124
2014-11-12,167.548859,156.814643,1.000000,-0.001078,-0.001078,0.000000,-0.001078,1.592345,1.980987
2014-11-13,167.737793,156.927287,1.000000,0.001128,0.001128,0.000000,0.001128,1.594141,1.983221
2014-11-14,167.778839,157.044390,1.000000,0.000245,0.000245,0.000000,0.000245,1.594531,1.983706
2014-11-17,167.885727,157.178272,1.000000,0.000637,0.000637,0.000000,0.000637,1.595547,1.984970
2014-11-18,168.854980,157.312058,1.000000,0.005773,0.005773,0.000000,0.005773,1.604759,1.996430
2014-11-19,168.583939,157.445380,1.000000,-0.001605,-0.001605,0.000000,-0.001605,1.602183,1.993225
2014-11-20,168.879639,157.570823,1.000000,0.001754,0.001754,0.000000,0.001754,1.604993,1.996722
2014-11-21,169.783279,157.691872,1.000000,0.005351,0.005351,0.000000,0.005351,1.613581,2.007406
2014-11-24,170.259781,157.813966,1.000000,0.002807,0.002807,0.000000,0.002807,1.618109,2.013039
2014-11-25,170.136536,157.927465,1.000000,-0.000724,-0.000724,0.000000,-0.000724,1.616938,2.011582
2014-11-26,170.571899,158.042775,1.000000,0.002559,0.002559,0.000000,0.002559,1.621076,2.016730
2014-11-28,170.210449,158.152470,1.000000,-0.002119,-0.002119,0.000000,-0.002119,1.617641,2.012456
2014-12-01,169.027527,158.252160,1.000000,-0.006950,-0.006950,0.000000,-0.006950,1.606398,1.998470
2014-12-02,170.120087,158.356421,1.000000,0.006464,0.006464,0.000000,0.006464,1.616782,2.011388
2014-12-03,170.777267,158.468910,1.000000,0.003863,0.003863,0.000000,0.003863,1.623028,2.019158
2014-12-04,170.588333,158.576079,1.000000,-0.001106,-0.001106,0.000000,-0.001106,1.621232,2.016924
2014-12-05,170.867615,158.685495,1.000000,0.001637,0.001637,0.000000,0.001637,1.623886,2.020226
2014-12-08,169.725784,158.785070,1.000000,-0.006683,-0.006683,0.000000,-0.006683,1.613034,2.006726
2014-12-09,169.610764,158.884354,1.000000,-0.000678,-0.000678,0.000000,-0.000678,1.611941,2.005366
2014-12-10,166.891693,158.970002,1.000000,-0.016031,-0.016031,0.000000,-0.016031,1.586100,1.973217
2014-12-11,167.737793,159.055951,1.000000,0.005070,0.005070,0.000000,0.005070,1.594141,1.983221
2014-12-12,165.026886,159.126441,1.000000,-0.016162,-0.016162,0.000000,-0.016162,1.568377,1.951169
2014-12-15,163.893219,159.196570,1.000000,-0.006870,-0.006870,0.000000,-0.006870,1.557603,1.937765
2014-12-16,162.578873,159.249595,1.000000,-0.008020,-0.008020,0.000000,-0.008020,1.545112,1.922225
2014-12-17,165.766281,159.317868,1.000000,0.019605,0.019605,0.000000,0.019605,1.575404,1.959911
2014-12-18,169.865448,159.404895,1.000000,0.024729,0.024729,0.000000,0.024729,1.614362,2.008377
2014-12-19,170.588196,159.495211,1.000000,0.004255,0.004255,0.000000,0.004255,1.621231,2.016922
2014-12-22,171.372910,159.589857,1.000000,0.004600,0.004600,0.000000,0.004600,1.628688,2.026200
2014-12-23,171.604218,159.689426,1.000000,0.001350,0.001350,0.000000,0.001350,1.630887,2.028935
2014-12-24,171.620743,159.788875,1.000000,0.000096,0.000096,0.000000,0.000096,1.631044,2.029131
2014-12-26,172.174133,159.899598,1.000000,0.003224,0.003224,0.000000,0.003224,1.636303,2.035674
2014-12-29,172.405426,160.013585,1.000000,0.001343,0.001343,0.000000,0.001343,1.638501,2.038408
2014-12-30,171.480286,160.116180,1.000000,-0.005366,-0.005366,0.000000,-0.005366,1.629709,2.027470
2014-12-31,169.778702,160.204880,1.000000,-0.009923,-0.009923,0.000000,-0.009923,1.613537,2.007352
2015-01-02,169.687836,160.297176,1.000000,-0.000535,-0.000535,0.000000,-0.000535,1.612674,2.006277
2015-01-05,166.623291,160.369734,1.000000,-0.018060,-0.018060,0.000000,-0.018060,1.583549,1.970044
2015-01-06,165.053940,160.437396,1.000000,-0.009419,-0.009419,0.000000,-0.009419,1.568634,1.951489
2015-01-07,167.110672,160.518473,1.000000,0.012461,0.012461,0.000000,0.012461,1.588181,1.975806
2015-01-08,170.076065,160.610798,1.000000,0.017745,0.017745,0.000000,0.017745,1.616363,2.010867
2015-01-09,168.713165,160.701760,1.000000,-0.008013,-0.008013,0.000000,-0.008013,1.603411,1.994753
2015-01-12,167.391541,160.787701,1.000000,-0.007834,-0.007834,0.000000,-0.007834,1.590850,1.979127
2015-01-13,166.920731,160.867585,1.000000,-0.002813,-0.002813,0.000000,-0.002813,1.586376,1.973561
2015-01-14,165.912918,160.936246,1.000000,-0.006038,-0.006038,0.000000,-0.006038,1.576798,1.961645
2015-01-15,164.393097,160.992262,1.000000,-0.009160,-0.009160,0.000000,-0.009160,1.562354,1.943676
2015-01-16,166.548996,161.056494,1.000000,0.013114,0.013114,0.000000,0.013114,1.582843,1.969166
2015-01-20,166.904221,161.123520,1.000000,0.002133,0.002133,0.000000,0.002133,1.586219,1.973366
2015-01-21,167.746735,161.203831,1.000000,0.005048,0.005048,0.000000,0.005048,1.594226,1.983327
2015-01-22,170.241241,161.304997,1.000000,0.014871,0.014871,0.000000,0.014871,1.617933,2.012820
2015-01-23,169.307922,161.398404,1.000000,-0.005482,-0.005482,0.000000,-0.005482,1.609063,2.001785
2015-01-26,169.704330,161.485696,1.000000,0.002341,0.002341,0.000000,0.002341,1.612831,2.006472
2015-01-27,167.465820,161.577786,1.000000,-0.013191,-0.013191,0.000000,-0.013191,1.591556,1.980006
2015-01-28,165.318222,161.665851,1.000000,-0.012824,-0.012824,0.000000,-0.012824,1.571146,1.954614
2015-01-29,166.846420,161.755739,1.000000,0.009244,0.009244,0.000000,0.009244,1.585670,1.972682
2015-01-30,164.748322,161.830010,1.000000,-0.012575,-0.012575,0.000000,-0.012575,1.565730,1.947876
2015-02-02,166.788528,161.906629,1.000000,0.012384,0.012384,0.000000,0.012384,1.585119,1.971998
2015-02-03,169.200500,161.994250,1.000000,0.014461,0.014461,0.000000,0.014461,1.608042,2.000515
2015-02-04,168.556213,162.076005,1.000000,-0.003808,-0.003808,0.000000,-0.003808,1.601919,1.992898
2015-02-05,170.257812,162.162809,1.000000,0.010095,0.010095,0.000000,0.010095,1.618091,2.013016
2015-02-06,169.786972,162.249050,1.000000,-0.002765,-0.002765,0.000000,-0.002765,1.613616,2.007449
2015-02-09,169.027039,162.329945,1.000000,-0.004476,-0.004476,0.000000,-0.004476,1.606394,1.998464
2015-02-10,170.827713,162.426108,1.000000,0.010653,0.010653,0.000000,0.010653,1.623507,2.019754
2015-02-11,170.926849,162.520368,1.000000,0.000580,0.000580,0.000000,0.000580,1.624449,2.020926
2015-02-12,172.570618,162.619306,1.000000,0.009617,0.009617,0.000000,0.009617,1.640071,2.040361
2015-02-13,173.280991,162.719517,1.000000,0.004116,0.004116,0.000000,0.004116,1.646822,2.048760
2015-02-17,173.553650,162.821010,1.000000,0.001574,0.001574,0.000000,0.001574,1.649414,2.051984
2015-02-18,173.570129,162.923684,1.000000,0.000095,0.000095,0.000000,0.000095,1.649570,2.052179
2015-02-19,173.446228,163.024275,1.000000,-0.000714,-0.000714,0.000000,-0.000714,1.648393,2.050714
2015-02-20,174.486954,163.136741,1.000000,0.006000,0.006000,0.000000,0.006000,1.658284,2.063019
2015-02-23,174.462234,163.244608,1.000000,-0.000142,-0.000142,0.000000,-0.000142,1.658049,2.062727
2015-02-24,174.957809,163.355767,1.000000,0.002841,0.002841,0.000000,0.002841,1.662758,2.068586
2015-02-25,174.809113,163.465043,1.000000,-0.000850,-0.000850,0.000000,-0.000850,1.661345,2.066828
2015-02-26,174.602661,163.565841,1.000000,-0.001181,-0.001181,0.000000,-0.001181,1.659383,2.064387
