instr,side,entry_date,exit_date,entry_close,exit_close,pnl_pct,duration_days,exit_reason
GOLD,short,2024-11-26,2024-12-10,2620.300049,2697.600098,-0.029500,14,stop
SILVER,long,2010-03-18,2010-03-24,17.407000,16.625999,-0.044867,6,stop
SILVER,short,2010-06-10,2010-06-15,18.341999,18.569000,-0.012376,5,stop
SILVER,long,2010-06-21,2010-07-01,18.802000,17.760000,-0.055420,10,stop
SILVER,short,2010-07-14,2010-08-02,18.274000,18.403000,-0.007059,19,stop
SILVER,long,2010-08-25,2011-01-07,19.021999,28.660999,0.506729,135,stop
SILVER,short,2011-01-27,2011-02-04,27.045000,29.063999,-0.074653,8,stop
SILVER,long,2011-02-21,2011-05-04,32.298000,39.382999,0.219363,72,stop
SILVER,short,2011-05-23,2011-05-31,34.901001,38.303001,-0.097476,8,stop
SILVER,long,2011-07-19,2011-08-09,40.210999,37.876999,-0.058044,21,stop
SILVER,short,2011-09-26,2011-10-25,29.927000,33.034000,-0.103819,29,stop
SILVER,long,2011-11-18,2011-11-21,32.412998,31.113001,-0.040107,3,stop
SILVER,short,2011-12-08,2012-01-10,31.466999,29.783001,0.053516,33,stop
SILVER,long,2012-01-30,2012-03-06,33.497002,32.741001,-0.022569,36,stop
SILVER,short,2012-03-27,2012-06-06,32.601002,29.476000,0.095856,71,stop
SILVER,long,2012-08-16,2012-10-12,28.205000,33.632999,0.192448,57,stop
SILVER,short,2012-10-31,2012-11-14,32.287998,32.870998,-0.018056,14,stop
SILVER,long,2012-12-04,2012-12-13,32.734001,32.279999,-0.013869,9,stop
SILVER,short,2012-12-25,2013-01-14,29.839001,31.080000,-0.041590,20,stop
SILVER,long,2013-02-06,2013-02-11,31.861000,30.895000,-0.030319,5,stop
SILVER,short,2013-02-21,2013-07-22,28.695000,20.497999,0.285660,151,stop
SILVER,long,2013-08-15,2013-09-12,22.929001,22.099001,-0.036199,28,stop
SILVER,short,2013-10-04,2013-10-21,21.705000,22.233000,-0.024326,17,stop
SILVER,long,2014-01-20,2014-01-28,20.267000,19.483000,-0.038684,8,stop
SILVER,short,2014-04-02,2014-06-12,20.031000,19.514999,0.025760,71,stop
SILVER,long,2014-06-24,2014-07-16,21.038000,20.726999,-0.014783,22,stop
SILVER,short,2014-08-13,2014-11-21,19.809999,16.391001,0.172590,100,stop
SILVER,long,2015-01-19,2015-01-29,17.739000,16.757999,-0.055302,10,stop
SILVER,short,2015-02-27,2015-03-20,16.513000,16.867001,-0.021438,21,stop
SILVER,long,2015-04-09,2015-04-13,16.164000,16.280001,0.007177,4,stop
SILVER,short,2015-05-01,2015-05-05,16.111000,16.556999,-0.027683,4,stop
SILVER,long,2015-05-14,2015-06-03,17.448999,16.464001,-0.056450,20,stop
SILVER,short,2015-06-16,2015-08-10,15.958000,15.289000,0.041923,55,stop
SILVER,long,2015-10-06,2015-10-29,15.979000,15.544000,-0.027223,23,stop
SILVER,short,2015-11-16,2015-12-04,14.221000,14.505000,-0.019970,18,stop
SILVER,long,2016-01-29,2016-02-26,14.229000,14.689000,0.032328,28,stop
SILVER,short,2016-06-08,2016-06-09,16.968000,17.253000,-0.016796,1,stop
SILVER,long,2016-06-27,2016-08-12,17.740000,19.672001,0.108906,46,stop
SILVER,short,2016-08-30,2016-09-06,18.577000,20.049000,-0.079238,7,stop
SILVER,long,2017-01-23,2017-03-02,17.150000,17.705000,0.032362,38,stop
SILVER,short,2017-03-24,2017-03-27,17.719999,18.080000,-0.020316,3,stop
SILVER,long,2017-04-07,2017-04-20,18.129999,17.992001,-0.007612,13,stop
SILVER,short,2017-05-04,2017-05-22,16.243999,17.143000,-0.055344,18,stop
SILVER,long,2017-06-22,2017-06-23,16.490000,16.628000,0.008369,1,stop
SILVER,short,2017-06-28,2017-07-21,16.715000,16.410000,0.018247,23,stop
SILVER,long,2017-08-11,2017-09-18,17.041000,17.070999,0.001760,38,stop
SILVER,short,2017-10-06,2017-10-12,16.733999,17.211000,-0.028505,6,stop
SILVER,long,2017-11-23,2017-11-28,17.101000,16.811001,-0.016958,5,stop
SILVER,short,2017-12-04,2017-12-22,16.284000,16.357000,-0.004483,18,stop
SILVER,long,2018-01-10,2018-01-23,16.962999,16.855000,-0.006367,13,stop
SILVER,short,2018-02-21,2018-03-06,16.604000,16.715000,-0.006685,13,stop
SILVER,long,2018-04-17,2018-04-27,16.771999,16.406000,-0.021822,10,stop
SILVER,short,2018-05-17,2018-05-24,16.413000,16.621000,-0.012673,7,stop
SILVER,long,2018-06-13,2018-06-19,16.952999,16.302999,-0.038341,6,stop
SILVER,short,2018-07-04,2018-09-25,15.952000,14.398000,0.097417,83,stop
SILVER,long,2018-10-18,2018-10-29,14.533000,14.377000,-0.010734,11,stop
SILVER,short,2018-11-20,2018-12-04,14.247000,14.521000,-0.019232,14,stop
SILVER,long,2018-12-20,2019-01-21,14.753000,15.330000,0.039111,32,stop
SILVER,short,2019-03-07,2019-03-25,14.960000,15.507000,-0.036564,18,stop
SILVER,long,2019-06-21,2019-09-13,15.273000,17.436001,0.141623,84,stop
SILVER,short,2019-10-15,2019-10-24,17.308001,17.739000,-0.024902,9,stop
