instr,side,entry_date,exit_date,entry_close,exit_close,pnl_pct,duration_days,exit_reason
SILVER,long,2022-01-18,2022-01-27,23.487000,22.673000,-0.034657,9,stop
SILVER,long,2022-02-22,2022-03-15,24.311001,25.122999,0.033400,21,reversion
SILVER,short,2022-04-01,2022-04-12,24.642000,25.725000,-0.043949,11,reversion
SILVER,long,2022-04-13,2022-04-21,26.020000,24.621000,-0.053766,8,stop
SILVER,short,2022-04-22,2022-05-24,24.257000,22.063000,0.090448,32,reversion
SILVER,short,2022-06-13,2022-07-28,21.236000,19.827000,0.066350,45,reversion
SILVER,long,2022-07-29,2022-08-17,20.156000,19.711000,-0.022078,19,reversion
SILVER,short,2022-08-26,2022-09-12,18.740000,19.754999,-0.054162,17,stop
SILVER,long,2022-10-03,2022-10-11,20.518999,19.427000,-0.053219,8,stop
SILVER,short,2022-10-14,2022-10-24,18.014999,19.174000,-0.064335,10,stop
SILVER,long,2022-11-04,2022-11-21,20.790001,20.849001,0.002838,17,reversion
SILVER,long,2022-12-01,2023-01-05,22.636999,23.257999,0.027433,35,reversion
SILVER,long,2023-01-13,2023-02-03,24.231001,22.334000,-0.078288,21,stop
SILVER,short,2023-02-06,2023-03-13,22.177000,21.792999,0.017315,35,reversion
SILVER,long,2023-03-14,2023-04-25,21.929001,24.877001,0.134434,42,reversion
SILVER,long,2023-05-04,2023-05-11,26.035000,24.254999,-0.068370,7,stop
SILVER,short,2023-05-12,2023-06-08,23.992001,24.264000,-0.011337,27,reversion
SILVER,long,2023-06-09,2023-06-20,24.334000,23.193001,-0.046889,11,stop
SILVER,short,2023-06-21,2023-07-05,22.774000,23.197001,-0.018574,14,reversion
SILVER,long,2023-07-12,2023-07-27,24.118999,24.236000,0.004851,15,reversion
SILVER,short,2023-08-08,2023-08-21,22.716999,23.304001,-0.025840,13,reversion
SILVER,long,2023-08-29,2023-09-05,24.777000,23.558001,-0.049199,7,stop
SILVER,short,2023-09-27,2023-10-13,22.476999,22.726999,-0.011122,16,reversion
SILVER,short,2023-11-10,2023-11-14,22.215000,23.079000,-0.038893,4,stop
SILVER,long,2023-11-15,2023-12-08,23.485001,22.971001,-0.021886,23,reversion
SILVER,short,2023-12-12,2023-12-14,22.728001,24.096001,-0.060190,2,stop
SILVER,short,2024-01-11,2024-02-16,22.537001,23.438999,-0.040023,36,stop
SILVER,long,2024-03-04,2024-04-22,23.778999,27.212999,0.144413,49,reversion
SILVER,long,2024-05-15,2024-06-04,29.514000,29.488001,-0.000881,20,reversion
SILVER,short,2024-06-13,2024-07-05,28.990000,31.388000,-0.082718,22,stop
SILVER,long,2024-07-11,2024-07-17,31.393999,30.136999,-0.040039,6,reversion
SILVER,short,2024-07-25,2024-08-15,27.806999,28.341999,-0.019240,21,reversion
SILVER,long,2024-08-19,2024-08-30,29.240000,28.731001,-0.017408,11,reversion
SILVER,long,2024-09-13,2024-10-08,30.698999,30.355000,-0.011206,25,reversion
SILVER,long,2024-10-18,2024-11-01,33.032001,32.542000,-0.014834,14,reversion
SILVER,short,2024-11-11,2024-12-04,30.540001,31.504999,-0.031598,23,reversion
SILVER,long,2024-12-09,2024-12-13,32.216000,30.655001,-0.048454,4,stop
COPPER,short,2010-02-03,2010-02-11,2.968000,3.129500,-0.054414,8,stop
COPPER,long,2010-03-02,2010-03-15,3.395500,3.307000,-0.026064,13,reversion
COPPER,long,2010-03-29,2010-04-16,3.529500,3.511500,-0.005100,18,reversion
COPPER,short,2010-04-27,2010-06-24,3.363500,3.003000,0.107180,58,reversion
COPPER,long,2010-07-22,2010-08-13,3.160500,3.251500,0.028793,22,reversion
COPPER,short,2010-08-25,2010-08-27,3.211000,3.364000,-0.047649,2,stop
COPPER,long,2010-08-30,2010-10-29,3.413000,3.732000,0.093466,60,reversion
COPPER,long,2010-11-04,2010-11-16,3.906500,3.724000,-0.046717,12,stop
COPPER,short,2010-11-23,2010-12-01,3.701000,3.946000,-0.066198,8,stop
COPPER,long,2010-12-07,2011-01-10,4.044000,4.254500,0.052052,34,reversion
COPPER,short,2011-01-25,2011-01-28,4.219000,4.365500,-0.034724,3,stop
COPPER,long,2011-02-01,2011-02-16,4.540000,4.466000,-0.016300,15,reversion
COPPER,short,2011-03-09,2011-03-23,4.199500,4.418500,-0.052149,14,stop
COPPER,long,2011-04-08,2011-04-13,4.495000,4.288500,-0.045940,5,stop
COPPER,short,2011-04-18,2011-04-21,4.194000,4.398000,-0.048641,3,stop
COPPER,short,2011-04-29,2011-05-20,4.165500,4.119000,0.011163,21,reversion
COPPER,long,2011-06-29,2011-08-03,4.209500,4.320000,0.026250,35,reversion
COPPER,short,2011-08-04,2011-08-25,4.231000,4.079000,0.035925,21,reversion
COPPER,short,2011-09-12,2011-10-12,3.950500,3.390500,0.141754,30,reversion
COPPER,short,2011-10-20,2011-10-24,3.054500,3.447000,-0.128499,4,stop
COPPER,long,2011-10-26,2011-11-09,3.488000,3.439000,-0.014048,14,reversion
COPPER,short,2011-11-21,2011-11-30,3.299000,3.563000,-0.080024,9,stop
COPPER,long,2011-12-02,2011-12-14,3.572500,3.271000,-0.084395,12,stop
COPPER,short,2011-12-15,2011-12-23,3.259500,3.463500,-0.062586,8,stop
COPPER,long,2012-01-11,2012-02-17,3.541500,3.705000,0.046167,37,reversion
COPPER,long,2012-04-02,2012-04-09,3.918500,3.716000,-0.051678,7,stop
COPPER,short,2012-04-10,2012-04-26,3.646000,3.768000,-0.033461,16,reversion
COPPER,short,2012-05-14,2012-06-15,3.557000,3.385000,0.048355,32,reversion
COPPER,long,2012-06-29,2012-07-23,3.490000,3.381500,-0.031089,24,reversion
COPPER,short,2012-08-02,2012-08-07,3.292500,3.445000,-0.046317,5,stop
COPPER,long,2012-08-21,2012-10-12,3.456500,3.714500,0.074642,52,reversion
COPPER,short,2012-10-15,2012-11-19,3.711500,3.527500,0.049576,35,reversion
COPPER,long,2012-11-29,2012-12-19,3.588500,3.595000,0.001811,20,reversion
COPPER,long,2013-01-02,2013-01-14,3.724500,3.619500,-0.028192,12,stop
COPPER,long,2013-01-30,2013-02-19,3.740000,3.644500,-0.025535,20,stop
COPPER,short,2013-02-20,2013-04-09,3.605500,3.438000,0.046457,48,reversion
COPPER,short,2013-04-15,2013-05-03,3.280000,3.313500,-0.010213,18,reversion
COPPER,long,2013-05-22,2013-05-31,3.377500,3.289000,-0.026203,9,reversion
COPPER,short,2013-06-07,2013-07-03,3.266000,3.174000,0.028169,26,reversion
COPPER,long,2013-07-16,2013-07-26,3.199500,3.109000,-0.028286,10,reversion
COPPER,short,2013-07-30,2013-08-01,3.041000,3.164000,-0.040447,2,stop
COPPER,long,2013-08-08,2013-08-28,3.270500,3.307000,0.011160,20,reversion
COPPER,short,2013-09-12,2013-09-18,3.212500,3.283500,-0.022101,6,reversion
COPPER,long,2013-10-22,2013-11-04,3.328500,3.247500,-0.024335,13,stop
COPPER,short,2013-11-13,2013-11-25,3.164000,3.239000,-0.023704,12,stop
COPPER,long,2013-12-04,2014-01-08,3.271500,3.393500,0.037292,35,reversion
COPPER,short,2014-01-23,2014-02-12,3.322500,3.315500,0.002107,20,reversion
COPPER,long,2014-02-24,2014-02-26,3.359000,3.269500,-0.026645,2,stop
COPPER,short,2014-03-07,2014-03-25,3.156500,3.045500,0.035166,18,reversion
COPPER,long,2014-04-08,2014-04-15,3.076500,3.016500,-0.019503,7,reversion
COPPER,long,2014-04-22,2014-04-30,3.078500,3.029500,-0.015917,8,reversion
COPPER,long,2014-05-12,2014-06-04,3.166500,3.093500,-0.023054,23,reversion
COPPER,short,2014-06-06,2014-06-20,3.053000,3.117500,-0.021127,14,reversion
COPPER,long,2014-06-30,2014-07-16,3.188000,3.205000,0.005332,16,reversion
COPPER,short,2014-08-06,2014-08-20,3.162500,3.174000,-0.003636,14,reversion
COPPER,short,2014-09-15,2014-09-16,3.081000,3.160000,-0.025641,1,stop
COPPER,short,2014-09-22,2014-10-14,3.038000,3.085000,-0.015471,22,reversion
COPPER,short,2014-10-16,2014-10-27,2.978500,3.078000,-0.033406,11,stop
COPPER,long,2014-10-28,2014-11-05,3.108500,3.022500,-0.027666,8,stop
COPPER,short,2014-11-25,2015-02-13,2.961000,2.613500,0.117359,80,reversion
COPPER,long,2015-02-18,2015-03-11,2.639500,2.622500,-0.006441,21,reversion
COPPER,short,2015-03-18,2015-03-20,2.587000,2.775000,-0.072671,2,stop
COPPER,long,2015-03-23,2015-04-06,2.808000,2.732000,-0.027066,14,reversion
COPPER,short,2015-04-21,2015-04-29,2.705000,2.795000,-0.033272,8,stop
COPPER,long,2015-04-30,2015-05-19,2.886500,2.861500,-0.008661,19,reversion
COPPER,short,2015-05-28,2015-09-03,2.793000,2.390000,0.144289,98,reversion
COPPER,long,2015-09-08,2015-09-22,2.438500,2.307000,-0.053927,14,stop
COPPER,short,2015-09-25,2015-10-07,2.291500,2.371500,-0.034912,12,reversion
COPPER,short,2015-10-30,2015-12-04,2.313500,2.074000,0.103523,35,reversion
COPPER,long,2015-12-21,2016-01-07,2.129000,2.015500,-0.053311,17,stop
COPPER,short,2016-01-11,2016-01-26,1.967500,2.034000,-0.033799,15,reversion
COPPER,long,2016-02-03,2016-02-10,2.092000,2.025000,-0.032027,7,reversion
COPPER,long,2016-02-29,2016-03-29,2.128500,2.208500,0.037585,29,reversion
COPPER,short,2016-03-31,2016-04-19,2.181500,2.223000,-0.019024,19,reversion
COPPER,long,2016-04-20,2016-05-03,2.242000,2.214500,-0.012266,13,reversion
COPPER,short,2016-05-10,2016-05-25,2.090000,2.105000,-0.007177,15,reversion
COPPER,long,2016-06-06,2016-06-07,2.117000,2.051000,-0.031176,1,stop
COPPER,short,2016-06-09,2016-06-21,2.040000,2.116500,-0.037500,12,stop
COPPER,long,2016-06-22,2016-07-27,2.135500,2.185000,0.023180,35,reversion
COPPER,short,2016-08-09,2016-09-07,2.149500,2.093000,0.026285,29,reversion
COPPER,long,2016-09-20,2016-10-06,2.155500,2.148000,-0.003479,16,reversion
COPPER,short,2016-10-13,2016-10-27,2.115000,2.165500,-0.023877,14,stop
COPPER,long,2016-10-31,2016-12-13,2.200500,2.593000,0.178369,43,reversion
COPPER,short,2016-12-19,2017-01-04,2.496500,2.548000,-0.020629,16,reversion
COPPER,long,2017-01-10,2017-02-03,2.603500,2.609500,0.002305,24,reversion
COPPER,long,2017-02-10,2017-02-23,2.762000,2.642500,-0.043266,13,stop
COPPER,short,2017-03-07,2017-04-05,2.609500,2.675500,-0.025292,29,reversion
COPPER,short,2017-04-12,2017-04-28,2.544000,2.596500,-0.020637,16,reversion
COPPER,short,2017-05-04,2017-05-19,2.502000,2.574000,-0.028777,15,reversion
COPPER,long,2017-06-08,2017-09-08,2.607000,3.021500,0.158995,92,reversion
COPPER,short,2017-09-14,2017-09-28,2.936500,2.962500,-0.008854,14,reversion
COPPER,long,2017-10-10,2017-10-27,3.045500,3.093500,0.015761,17,reversion
COPPER,short,2017-11-09,2017-11-21,3.080000,3.125500,-0.014773,12,reversion
COPPER,long,2017-11-24,2017-11-28,3.166000,3.070500,-0.030164,4,stop
COPPER,short,2017-11-29,2017-12-15,3.040000,3.110000,-0.023026,16,reversion
COPPER,long,2017-12-20,2018-01-05,3.171500,3.207000,0.011193,16,reversion
COPPER,short,2018-01-17,2018-02-05,3.166500,3.210500,-0.013895,19,reversion
COPPER,short,2018-02-07,2018-02-14,3.076500,3.228500,-0.049407,7,stop
COPPER,long,2018-02-15,2018-02-28,3.239000,3.107500,-0.040599,13,stop
COPPER,short,2018-03-20,2018-04-03,3.025500,3.058000,-0.010742,14,reversion
COPPER,long,2018-04-18,2018-04-27,3.153500,3.046000,-0.034089,9,stop
COPPER,long,2018-06-04,2018-06-18,3.126500,3.103500,-0.007356,14,reversion
COPPER,short,2018-06-19,2018-07-25,3.046500,2.806000,0.078943,36,reversion
COPPER,short,2018-08-14,2018-08-28,2.675500,2.734000,-0.021865,14,reversion
COPPER,long,2018-09-21,2018-10-05,2.836500,2.751000,-0.030143,14,reversion
COPPER,short,2018-10-30,2018-11-02,2.663000,2.803000,-0.052572,3,stop
COPPER,long,2018-11-16,2018-11-27,2.804000,2.710500,-0.033345,11,stop
COPPER,short,2018-12-18,2019-01-16,2.671000,2.693500,-0.008424,29,reversion
COPPER,long,2019-01-18,2019-03-08,2.741000,2.894000,0.055819,49,reversion
COPPER,short,2019-03-22,2019-03-29,2.836000,2.936000,-0.035261,7,stop
COPPER,long,2019-04-03,2019-04-25,2.946500,2.877500,-0.023418,22,stop
COPPER,short,2019-05-01,2019-06-18,2.803000,2.707000,0.034249,48,reversion
COPPER,long,2019-06-20,2019-07-02,2.715500,2.657500,-0.021359,12,reversion
COPPER,short,2019-07-09,2019-07-10,2.624500,2.693000,-0.026100,1,stop
COPPER,long,2019-07-19,2019-07-26,2.744500,2.676500,-0.024777,7,reversion
COPPER,short,2019-08-02,2019-09-05,2.565000,2.624500,-0.023197,34,reversion
COPPER,long,2019-09-13,2019-09-17,2.681000,2.609500,-0.026669,4,stop
COPPER,short,2019-10-03,2019-10-10,2.545500,2.605000,-0.023375,7,reversion
COPPER,long,2019-10-14,2019-11-14,2.623500,2.618500,-0.001906,31,reversion
COPPER,short,2019-11-18,2019-11-26,2.617500,2.674500,-0.021776,8,stop
COPPER,short,2019-12-03,2019-12-06,2.608000,2.711000,-0.039494,3,stop
COPPER,long,2019-12-09,2019-12-31,2.746500,2.794000,0.017295,22,reversion
COPPER,long,2020-01-14,2020-01-21,2.876000,2.798500,-0.026947,7,stop
COPPER,short,2020-01-22,2020-02-12,2.767000,2.606000,0.058186,21,reversion
COPPER,short,2020-03-09,2020-04-07,2.524000,2.288500,0.093304,29,reversion
COPPER,long,2020-04-14,2020-04-21,2.347000,2.267000,-0.034086,7,reversion
COPPER,long,2020-04-27,2020-07-31,2.382000,2.859000,0.200252,95,reversion
COPPER,short,2020-08-07,2020-08-17,2.790500,2.898000,-0.038524,10,stop
COPPER,long,2020-08-18,2020-09-24,2.971000,2.969000,-0.000673,37,reversion
COPPER,short,2020-10-01,2020-10-07,2.863500,3.034500,-0.059717,6,stop
COPPER,long,2020-10-20,2020-10-29,3.143500,3.052000,-0.029108,9,reversion
COPPER,long,2020-11-16,2020-12-31,3.220000,3.514000,0.091304,45,reversion
COPPER,long,2021-01-05,2021-01-27,3.640500,3.571500,-0.018953,22,reversion
COPPER,short,2021-02-02,2021-02-08,3.539000,3.679000,-0.039559,6,stop
COPPER,long,2021-02-09,2021-03-25,3.733500,3.985000,0.067363,44,reversion
COPPER,short,2021-03-30,2021-04-15,3.983000,4.230500,-0.062139,16,stop
COPPER,long,2021-04-19,2021-05-20,4.250000,4.582000,0.078118,31,reversion
COPPER,short,2021-06-03,2021-07-09,4.471500,4.352500,0.026613,36,reversion
COPPER,long,2021-07-23,2021-08-09,4.406500,4.287000,-0.027119,17,reversion
COPPER,short,2021-08-17,2021-08-30,4.200000,4.361000,-0.038333,13,stop
COPPER,long,2021-09-10,2021-09-16,4.448000,4.278500,-0.038107,6,stop
COPPER,short,2021-09-20,2021-09-27,4.117000,4.293500,-0.042871,7,stop
COPPER,short,2021-09-30,2021-10-11,4.090000,4.374500,-0.069560,11,stop
COPPER,long,2021-10-13,2021-10-27,4.520500,4.387000,-0.029532,14,reversion
COPPER,short,2021-11-17,2021-11-24,4.273000,4.458000,-0.043295,7,stop
COPPER,short,2021-12-01,2021-12-27,4.247500,4.465000,-0.051207,26,stop
COPPER,long,2022-01-04,2022-01-06,4.466000,4.348000,-0.026422,2,reversion
COPPER,long,2022-01-12,2022-01-14,4.564000,4.411500,-0.033414,2,stop
COPPER,long,2022-01-20,2022-01-24,4.576500,4.403000,-0.037911,4,stop
COPPER,short,2022-01-28,2022-02-02,4.303000,4.491000,-0.043690,5,stop
COPPER,long,2022-02-09,2022-02-23,4.600500,4.481500,-0.025867,14,reversion
COPPER,long,2022-03-03,2022-03-09,4.771500,4.564000,-0.043487,6,stop
COPPER,long,2022-04-04,2022-04-11,4.776500,4.628500,-0.030985,7,reversion
COPPER,long,2022-04-18,2022-04-20,4.796000,4.649500,-0.030546,2,stop
COPPER,short,2022-04-22,2022-05-23,4.582500,4.347500,0.051282,31,reversion
COPPER,long,2022-06-02,2022-06-10,4.554000,4.301000,-0.055556,8,stop
COPPER,short,2022-06-14,2022-07-26,4.161500,3.382500,0.187192,42,reversion
COPPER,long,2022-08-08,2022-08-30,3.587500,3.545000,-0.011847,22,reversion
COPPER,short,2022-09-01,2022-09-09,3.414500,3.581000,-0.048763,8,stop
COPPER,short,2022-09-23,2022-10-05,3.371500,3.532500,-0.047753,12,reversion
COPPER,long,2022-10-26,2022-10-28,3.629500,3.466000,-0.045047,2,stop
COPPER,long,2022-11-04,2022-11-21,3.714500,3.571500,-0.038498,17,reversion
COPPER,short,2023-01-04,2023-01-06,3.739500,3.908500,-0.045193,2,stop
COPPER,long,2023-01-09,2023-01-30,4.018500,4.203500,0.046037,21,reversion
COPPER,short,2023-02-10,2023-02-16,4.027500,4.165500,-0.034264,6,stop
COPPER,short,2023-02-24,2023-03-01,3.955000,4.168000,-0.053856,5,stop
COPPER,short,2023-03-15,2023-03-22,3.856500,4.068500,-0.054972,7,stop
COPPER,short,2023-04-21,2023-06-05,3.980000,3.762500,0.054648,45,reversion
COPPER,long,2023-06-08,2023-06-27,3.796500,3.781500,-0.003951,19,reversion
COPPER,short,2023-06-29,2023-07-03,3.677500,3.779000,-0.027600,4,stop
COPPER,long,2023-07-13,2023-07-18,3.929500,3.816000,-0.028884,5,stop
COPPER,long,2023-07-31,2023-08-02,3.994500,3.827500,-0.041807,2,stop
COPPER,short,2023-08-08,2023-08-23,3.748000,3.803500,-0.014808,15,reversion
COPPER,short,2023-09-21,2023-10-27,3.666500,3.634000,0.008864,36,reversion
COPPER,long,2023-10-30,2023-11-10,3.649500,3.583500,-0.018085,11,reversion
COPPER,long,2023-11-15,2023-12-06,3.717500,3.716500,-0.000269,21,reversion
COPPER,long,2023-12-27,2024-01-02,3.943500,3.869000,-0.018892,6,reversion
COPPER,short,2024-01-09,2024-01-23,3.748500,3.790500,-0.011204,14,reversion
COPPER,long,2024-01-30,2024-02-02,3.906500,3.821500,-0.021759,3,stop
COPPER,short,2024-02-08,2024-02-16,3.705500,3.838000,-0.035758,8,stop
COPPER,long,2024-03-07,2024-03-27,3.919500,3.992500,0.018625,20,reversion
COPPER,long,2024-04-03,2024-05-30,4.193000,4.672000,0.114238,57,reversion
COPPER,short,2024-06-04,2024-07-05,4.548000,4.658500,-0.024296,31,reversion
COPPER,short,2024-07-18,2024-08-15,4.266000,4.139000,0.029770,28,reversion
COPPER,long,2024-08-21,2024-09-03,4.181500,4.032000,-0.035753,13,stop
COPPER,long,2024-09-18,2024-10-08,4.238000,4.412000,0.041057,20,reversion
COPPER,short,2024-11-06,2024-11-07,4.222500,4.410000,-0.044405,1,stop
COPPER,short,2024-11-11,2024-12-03,4.211000,4.146000,0.015436,22,reversion
COPPER,long,2024-12-09,2024-12-17,4.223500,4.091500,-0.031254,8,stop
OIL_WTI,short,2010-02-05,2010-02-16,71.190002,77.010002,-0.081753,11,stop
OIL_WTI,long,2010-02-18,2010-04-16,79.059998,83.239998,0.052871,57,reversion
OIL_WTI,short,2010-05-05,2010-05-27,79.970001,74.550003,0.067775,22,reversion
OIL_WTI,long,2010-06-10,2010-06-29,75.480003,75.940002,0.006094,19,reversion
OIL_WTI,short,2010-07-06,2010-07-13,71.980003,77.150002,-0.071825,7,stop
OIL_WTI,long,2010-07-22,2010-08-12,79.300003,75.739998,-0.044893,21,reversion
OIL_WTI,short,2010-08-13,2010-09-10,75.389999,76.449997,-0.014060,28,reversion
OIL_WTI,long,2010-09-13,2010-09-17,77.190002,73.660004,-0.045731,4,reversion
OIL_WTI,long,2010-09-29,2010-10-15,77.860001,81.250000,0.043540,16,reversion
OIL_WTI,long,2010-11-02,2010-11-16,83.900002,82.339996,-0.018594,14,reversion
OIL_WTI,short,2010-11-17,2010-11-29,80.440002,85.730003,-0.065763,12,stop
OIL_WTI,long,2010-12-02,2010-12-16,88.000000,87.699997,-0.003409,14,reversion
OIL_WTI,long,2010-12-21,2011-01-04,89.820000,89.379997,-0.004899,14,reversion
OIL_WTI,long,2011-01-12,2011-01-24,91.860001,87.870003,-0.043436,12,stop
OIL_WTI,short,2011-01-25,2011-01-31,86.190002,92.190002,-0.069614,6,stop
OIL_WTI,short,2011-02-11,2011-02-22,85.580002,93.570000,-0.093363,11,stop
OIL_WTI,long,2011-02-23,2011-03-15,98.099998,97.180000,-0.009378,20,reversion
OIL_WTI,long,2011-03-23,2011-05-04,105.750000,109.239998,0.033002,42,reversion
OIL_WTI,short,2011-05-05,2011-05-25,99.800003,101.320000,-0.015230,20,reversion
OIL_WTI,short,2011-06-15,2011-06-30,94.809998,95.419998,-0.006434,15,reversion
OIL_WTI,long,2011-07-21,2011-07-29,99.129997,95.699997,-0.034601,8,reversion
OIL_WTI,short,2011-08-01,2011-08-30,94.889999,88.900002,0.063126,29,reversion
OIL_WTI,long,2011-09-01,2011-09-19,88.930000,85.699997,-0.036321,18,reversion
OIL_WTI,short,2011-09-22,2011-10-10,80.510002,85.410004,-0.060862,18,reversion
OIL_WTI,long,2011-10-18,2011-12-12,88.339996,97.769997,0.106747,55,reversion
OIL_WTI,short,2011-12-14,2011-12-27,94.949997,101.339996,-0.067299,13,stop
OIL_WTI,long,2012-01-03,2012-01-13,102.959999,98.699997,-0.041375,10,reversion
OIL_WTI,short,2012-01-20,2012-02-09,98.459999,99.839996,-0.014016,20,reversion
OIL_WTI,long,2012-02-13,2012-03-06,100.910004,104.699997,0.037558,22,reversion
OIL_WTI,short,2012-03-29,2012-04-17,102.779999,104.199997,-0.013816,19,reversion
OIL_WTI,long,2012-05-01,2012-05-04,106.160004,98.489998,-0.072249,3,stop
OIL_WTI,short,2012-05-07,2012-06-29,97.940002,84.959999,0.132530,53,reversion
OIL_WTI,long,2012-07-03,2012-07-31,87.660004,88.059998,0.004563,28,reversion
OIL_WTI,long,2012-08-07,2012-08-30,93.669998,94.620003,0.010142,23,reversion
OIL_WTI,long,2012-09-13,2012-09-18,98.309998,95.290001,-0.030719,5,reversion
OIL_WTI,short,2012-09-19,2012-11-06,91.980003,88.709999,0.035551,48,reversion
OIL_WTI,short,2012-11-07,2012-11-19,84.440002,89.279999,-0.057319,12,stop
OIL_WTI,long,2012-12-19,2013-02-07,89.510002,95.830002,0.070607,50,reversion
OIL_WTI,short,2013-02-20,2013-03-14,94.459999,93.029999,0.015139,22,reversion
OIL_WTI,long,2013-03-25,2013-04-05,94.809998,92.699997,-0.022255,11,reversion
OIL_WTI,short,2013-04-12,2013-04-25,91.290001,93.639999,-0.025742,13,reversion
OIL_WTI,long,2013-05-03,2013-05-24,95.610001,94.150002,-0.015270,21,reversion
OIL_WTI,short,2013-05-31,2013-06-07,91.970001,96.029999,-0.044145,7,stop
OIL_WTI,long,2013-06-14,2013-06-21,97.849998,93.690002,-0.042514,7,stop
OIL_WTI,long,2013-07-02,2013-07-26,99.599998,104.699997,0.051205,24,reversion
OIL_WTI,long,2013-08-27,2013-09-16,109.010002,106.589996,-0.022200,20,reversion
OIL_WTI,short,2013-09-20,2013-11-21,104.680000,95.440002,0.088269,62,reversion
OIL_WTI,short,2013-11-27,2013-12-03,92.300003,96.040001,-0.040520,6,stop
OIL_WTI,long,2013-12-04,2014-01-02,97.199997,95.440002,-0.018107,29,reversion
OIL_WTI,short,2014-01-03,2014-01-17,93.959999,94.370003,-0.004364,14,reversion
OIL_WTI,long,2014-01-30,2014-03-05,98.230003,101.449997,0.032780,34,reversion
OIL_WTI,short,2014-03-12,2014-03-27,97.989998,101.279999,-0.033575,15,reversion
OIL_WTI,long,2014-04-08,2014-04-22,102.559998,102.129997,-0.004193,14,reversion
OIL_WTI,short,2014-05-01,2014-05-13,99.419998,101.699997,-0.022933,12,reversion
OIL_WTI,long,2014-05-21,2014-06-26,104.070000,105.839996,0.017008,36,reversion
OIL_WTI,short,2014-07-07,2014-07-21,103.529999,104.589996,-0.010239,14,reversion
OIL_WTI,short,2014-07-31,2015-02-02,98.169998,49.570000,0.495060,186,reversion
OIL_WTI,long,2015-02-03,2015-02-26,53.049999,48.169998,-0.091989,23,reversion
OIL_WTI,short,2015-03-12,2015-03-25,47.049999,49.209999,-0.045909,13,reversion
OIL_WTI,long,2015-04-06,2015-05-19,52.139999,57.259998,0.098197,43,reversion
OIL_WTI,long,2015-06-02,2015-06-29,61.259998,58.330002,-0.047829,27,reversion
OIL_WTI,short,2015-07-01,2015-08-28,56.959999,45.220001,0.206110,58,reversion
OIL_WTI,long,2015-08-31,2015-09-09,49.200001,44.150002,-0.102642,9,stop
OIL_WTI,long,2015-10-06,2015-10-19,48.529999,45.889999,-0.054399,13,reversion
OIL_WTI,short,2015-10-26,2015-11-03,43.980000,47.900002,-0.089131,8,stop
OIL_WTI,short,2015-11-11,2015-11-25,42.930000,43.040001,-0.002562,14,reversion
OIL_WTI,short,2015-12-02,2015-12-23,39.939999,37.500000,0.061092,21,reversion
OIL_WTI,short,2016-01-06,2016-01-27,33.970001,32.299999,0.049161,21,reversion
OIL_WTI,short,2016-02-11,2016-02-22,26.209999,31.480000,-0.201068,11,stop
OIL_WTI,long,2016-02-29,2016-04-01,33.750000,36.790001,0.090074,32,reversion
OIL_WTI,short,2016-04-04,2016-04-08,35.700001,39.720001,-0.112605,4,stop
OIL_WTI,long,2016-04-12,2016-06-14,42.169998,48.490002,0.149870,63,reversion
OIL_WTI,short,2016-06-16,2016-06-20,46.209999,49.369999,-0.068383,4,stop
OIL_WTI,short,2016-07-07,2016-08-11,45.139999,43.490002,0.036553,35,reversion
OIL_WTI,long,2016-08-15,2016-08-30,45.740002,46.349998,0.013336,15,reversion
OIL_WTI,short,2016-09-16,2016-09-28,43.029999,47.049999,-0.093423,12,stop
OIL_WTI,long,2016-09-29,2016-10-26,47.830002,49.180000,0.028225,27,reversion
OIL_WTI,short,2016-10-31,2016-11-21,46.860001,47.490002,-0.013444,21,reversion
OIL_WTI,long,2016-11-30,2017-01-09,49.439999,51.959999,0.050971,40,reversion
OIL_WTI,short,2017-01-10,2017-01-24,50.820000,53.180000,-0.046438,14,reversion
OIL_WTI,long,2017-02-21,2017-03-02,54.060001,52.610001,-0.026822,9,reversion
OIL_WTI,short,2017-03-08,2017-03-29,50.279999,49.509998,0.015314,21,reversion
OIL_WTI,long,2017-04-05,2017-04-19,51.150002,50.439999,-0.013881,14,reversion
OIL_WTI,short,2017-04-27,2017-05-15,48.970001,48.849998,0.002451,18,reversion
OIL_WTI,long,2017-05-19,2017-05-31,50.330002,48.320000,-0.039936,12,reversion
OIL_WTI,short,2017-06-07,2017-06-29,45.720001,44.930000,0.017279,22,reversion
OIL_WTI,long,2017-07-19,2017-08-10,47.119999,48.590000,0.031197,22,reversion
OIL_WTI,short,2017-08-28,2017-09-05,46.570000,48.660000,-0.044879,8,reversion
OIL_WTI,long,2017-09-13,2017-10-04,49.299999,49.980000,0.013793,21,reversion
OIL_WTI,long,2017-10-24,2017-12-06,52.470001,55.959999,0.066514,43,reversion
OIL_WTI,long,2017-12-26,2018-02-06,59.970001,63.389999,0.057028,42,reversion
OIL_WTI,short,2018-02-07,2018-02-22,61.790001,62.770000,-0.015860,15,reversion
OIL_WTI,long,2018-03-21,2018-04-06,65.169998,62.060001,-0.047721,16,reversion
OIL_WTI,long,2018-04-11,2018-05-25,66.820000,67.879997,0.015863,44,reversion
OIL_WTI,short,2018-05-29,2018-06-22,66.730003,68.580002,-0.027724,24,reversion
OIL_WTI,long,2018-06-26,2018-07-11,70.529999,70.379997,-0.002127,15,reversion
