date,vix,vix_scale,trailing_20d_base,z_tr20,mom_scale,scale_raw,scale,base_gross_return,base_net_return,filt_gross_return,filt_cost,filt_net_return,cum_base,cum_filt
2015-02-20,14.300000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-21,14.300000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-22,14.300000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-23,14.560000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-24,13.690000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-25,13.840000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-26,13.910000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-27,13.340000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-28,13.340000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-01,13.340000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-02,13.040000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-03,13.860000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-04,14.230000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-05,14.040000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-06,15.200000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-07,15.200000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-08,15.200000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-09,15.060000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-10,16.690001,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-11,16.870001,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-12,15.420000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-13,16.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-14,16.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-15,16.000000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-16,15.610000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-17,15.660000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-18,13.970000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-19,14.070000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-20,13.020000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-21,13.020000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-22,13.020000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-23,13.410000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-24,13.620000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-25,15.440000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-26,15.800000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-27,15.070000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-28,15.070000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-29,15.070000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-30,14.510000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-31,15.290000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-01,15.110000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-02,14.670000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-03,14.670000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-04,14.670000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-05,14.670000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-06,14.740000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-07,14.780000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-08,13.980000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-09,13.090000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-10,12.580000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-11,12.580000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-12,12.580000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-13,13.940000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-14,13.670000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-15,12.840000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-16,12.600000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-17,13.890000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-18,13.890000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-19,13.890000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-20,13.300000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-21,13.250000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-22,12.710000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-23,12.480000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-24,12.290000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-25,12.290000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-26,12.290000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-27,13.120000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-28,12.410000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-29,13.390000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-30,14.550000,1.000000,0.000000,0.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-05-01,12.700000,1.000000,-0.018718,-8.307472,0.500000,0.500000,1.000000,-0.017218,-0.018718,-0.017218,0.001500,-0.018718,0.981282,0.981282
2015-05-02,12.700000,1.000000,-0.006433,-2.619498,0.500000,0.500000,0.500000,0.012285,0.012285,0.006143,0.000750,0.005393,0.993337,0.986574
2015-05-03,12.700000,1.000000,0.016672,5.508682,1.000000,1.000000,0.500000,0.023105,0.023105,0.011553,0.000000,0.011553,1.016288,0.997971
2015-05-04,12.850000,1.000000,0.011097,3.356690,1.000000,1.000000,1.000000,-0.005575,-0.005575,-0.005575,0.000750,-0.006325,1.010622,0.991659
2015-05-05,14.310000,1.000000,-0.001023,-0.318827,1.000000,1.000000,1.000000,-0.012120,-0.012120,-0.012120,0.000000,-0.012120,0.998374,0.979640
2015-05-06,15.150000,1.000000,-0.027869,-6.031999,0.500000,0.500000,1.000000,-0.026846,-0.026846,-0.026846,0.000000,-0.026846,0.971571,0.953340
2015-05-07,15.130000,1.000000,0.004997,1.153025,1.000000,1.000000,0.500000,0.032866,0.032866,0.016433,0.000750,0.015683,1.003503,0.968292
2015-05-08,12.860000,1.000000,0.032507,5.515943,1.000000,1.000000,1.000000,0.027510,0.027510,0.027510,0.000750,0.026760,1.031109,0.994203
2015-05-09,12.860000,1.000000,0.024179,3.692869,1.000000,1.000000,1.000000,-0.008328,-0.008328,-0.008328,0.000000,-0.008328,1.022522,0.985923
2015-05-10,12.860000,1.000000,0.017828,2.571390,1.000000,1.000000,1.000000,-0.006351,-0.006351,-0.006351,0.000000,-0.006351,1.016028,0.979662
2015-05-11,13.850000,1.000000,0.025577,3.423415,1.000000,1.000000,1.000000,0.007749,0.007749,0.007749,0.000000,0.007749,1.023901,0.987253
2015-05-12,13.860000,1.000000,0.021257,2.676731,1.000000,1.000000,1.000000,-0.004320,-0.004320,-0.004320,0.000000,-0.004320,1.019478,0.982988
2015-05-13,13.760000,1.000000,0.001619,0.052934,1.000000,1.000000,1.000000,-0.019638,-0.019638,-0.019638,0.000000,-0.019638,0.999458,0.963684
2015-05-14,12.740000,1.000000,0.003954,0.364327,1.000000,1.000000,1.000000,0.002335,0.002335,0.002335,0.000000,0.002335,1.001791,0.965935
2015-05-15,12.380000,1.000000,0.006807,0.742969,1.000000,1.000000,1.000000,0.002853,0.002853,0.002853,0.000000,0.002853,1.004649,0.968690
2015-05-16,12.380000,1.000000,0.000696,-0.084445,1.000000,1.000000,1.000000,-0.006111,-0.006111,-0.006111,0.000000,-0.006111,0.998510,0.962771
2015-05-17,12.380000,1.000000,0.003444,0.288249,1.000000,1.000000,1.000000,0.002748,0.002748,0.002748,0.000000,0.002748,1.001254,0.965416
2015-05-18,12.730000,1.000000,-0.012071,-1.792635,0.500000,0.500000,1.000000,-0.015515,-0.015515,-0.015515,0.000000,-0.015515,0.985719,0.950438
2015-05-19,12.850000,1.000000,-0.017137,-2.382089,0.500000,0.500000,0.500000,-0.005066,-0.005066,-0.002533,0.000750,-0.003283,0.980726,0.947318
2015-05-20,12.880000,1.000000,-0.008208,-1.191800,0.500000,0.500000,0.500000,0.008929,0.008929,0.004464,0.000000,0.004464,0.989483,0.951547
2015-05-21,12.110000,1.000000,0.016176,1.951920,1.000000,1.000000,0.500000,0.005666,0.005666,0.002833,0.000000,0.002833,0.995089,0.954243
2015-05-22,12.130000,1.000000,0.025154,2.941143,1.000000,1.000000,1.000000,0.021263,0.021263,0.021263,0.000750,0.020513,1.016248,0.973817
2015-05-23,12.130000,1.000000,-0.004092,-0.661162,1.000000,1.000000,1.000000,-0.006141,-0.006141,-0.006141,0.000000,-0.006141,1.010007,0.967837
2015-05-24,12.130000,1.000000,0.010195,1.093501,1.000000,1.000000,1.000000,0.008712,0.008712,0.008712,0.000000,0.008712,1.018806,0.976269
2015-05-25,12.130000,1.000000,0.006366,0.615793,1.000000,1.000000,1.000000,-0.015949,-0.015949,-0.015949,0.000000,-0.015949,1.002557,0.960698
2015-05-26,14.060000,1.000000,0.033237,3.640010,1.000000,1.000000,1.000000,0.000025,0.000025,0.000025,0.000000,0.000025,1.002582,0.960722
2015-05-27,13.270000,1.000000,0.001075,-0.075443,1.000000,1.000000,1.000000,0.000704,0.000704,0.000704,0.000000,0.000704,1.003288,0.961399
2015-05-28,13.310000,1.000000,-0.025908,-3.035838,0.500000,0.500000,1.000000,0.000527,0.000527,0.000527,0.000000,0.000527,1.003817,0.961905
2015-05-29,13.840000,1.000000,-0.018894,-2.189780,0.500000,0.500000,0.500000,-0.001314,-0.001314,-0.000657,0.000750,-0.001407,1.002498,0.960552
2015-05-30,13.840000,1.000000,-0.028364,-3.048252,0.500000,0.500000,0.500000,-0.015821,-0.015821,-0.007911,0.000000,-0.007911,0.986637,0.952953
2015-05-31,13.840000,1.000000,-0.049634,-4.632839,0.500000,0.500000,0.500000,-0.013521,-0.013521,-0.006761,0.000000,-0.006761,0.973297,0.946511
2015-06-01,13.970000,1.000000,-0.076871,-5.799049,0.500000,0.500000,0.500000,-0.031557,-0.031557,-0.015779,0.000000,-0.015779,0.942583,0.931576
2015-06-02,14.240000,1.000000,-0.044327,-3.150504,0.500000,0.500000,0.500000,0.012906,0.012906,0.006453,0.000000,0.006453,0.954748,0.937588
2015-06-03,13.660000,1.000000,-0.046348,-3.120364,0.500000,0.500000,0.500000,0.000314,0.000314,0.000157,0.000000,0.000157,0.955047,0.937735
2015-06-04,14.710000,1.000000,-0.056063,-3.537060,0.500000,0.500000,0.500000,-0.006862,-0.006862,-0.003431,0.000000,-0.003431,0.948494,0.934518
2015-06-05,14.210000,1.000000,-0.047153,-2.828002,0.500000,0.500000,0.500000,0.002799,0.002799,0.001399,0.000000,0.001399,0.951149,0.935826
2015-06-06,14.210000,1.000000,-0.046936,-2.702166,0.500000,0.500000,0.500000,0.002965,0.002965,0.001483,0.000000,0.001483,0.953969,0.937213
2015-06-07,14.210000,1.000000,-0.043557,-2.415606,0.500000,0.500000,0.500000,-0.012136,-0.012136,-0.006068,0.000000,-0.006068,0.942391,0.931526
2015-06-08,15.290000,1.000000,-0.013330,-0.614328,1.000000,1.000000,0.500000,0.025161,0.025161,0.012580,0.000000,0.012580,0.966103,0.943245
2015-06-09,14.470000,1.000000,-0.019812,-0.991812,1.000000,1.000000,1.000000,0.002447,0.002447,0.002447,0.000750,0.001697,0.968467,0.944846
2015-06-10,13.220000,1.000000,-0.026548,-1.375202,0.500000,0.500000,1.000000,-0.001070,-0.001070,-0.001070,0.000000,-0.001070,0.967431,0.943835
2015-06-11,12.850000,1.000000,-0.043869,-2.333226,0.500000,0.500000,0.500000,0.003942,0.003942,0.001971,0.000750,0.001221,0.971244,0.944987
2015-06-12,13.780000,1.000000,-0.036522,-1.867489,0.500000,0.500000,0.500000,0.001206,0.001206,0.000603,0.000000,0.000603,0.972416,0.945557
2015-06-13,13.780000,1.000000,-0.034711,-1.732008,0.500000,0.500000,0.500000,0.010523,0.010523,0.005261,0.000000,0.005261,0.982648,0.950532
2015-06-14,13.780000,1.000000,-0.013852,-0.540504,1.000000,1.000000,0.500000,0.004910,0.004910,0.002455,0.000000,0.002455,0.987473,0.952866
2015-06-15,15.390000,1.000000,0.000168,0.259591,1.000000,1.000000,1.000000,0.014045,0.014045,0.014045,0.000750,0.013295,1.001342,0.965534
2015-06-16,14.810000,1.000000,0.058884,3.424490,1.000000,1.000000,1.000000,0.059420,0.059420,0.059420,0.000000,0.059420,1.060842,1.022906
2015-06-17,14.500000,1.000000,0.051936,2.918730,1.000000,1.000000,1.000000,-0.006421,-0.006421,-0.006421,0.000000,-0.006421,1.054030,1.016338
2015-06-18,13.190000,1.000000,0.052139,2.816590,1.000000,1.000000,1.000000,-0.001111,-0.001111,-0.001111,0.000000,-0.001111,1.052859,1.015209
2015-06-19,13.960000,1.000000,0.050286,2.629830,1.000000,1.000000,1.000000,-0.017674,-0.017674,-0.017674,0.000000,-0.017674,1.034251,0.997266
2015-06-20,13.960000,1.000000,0.066284,3.257997,1.000000,1.000000,1.000000,0.002477,0.002477,0.002477,0.000000,0.002477,1.036813,0.999736
2015-06-21,13.960000,1.000000,0.092670,4.163301,1.000000,1.000000,1.000000,-0.005171,-0.005171,-0.005171,0.000000,-0.005171,1.031452,0.994566
2015-06-22,12.740000,1.000000,0.092250,3.864760,1.000000,1.000000,1.000000,0.012486,0.012486,0.012486,0.000000,0.012486,1.044330,1.006985
2015-06-23,12.110000,1.000000,0.081029,3.234458,1.000000,1.000000,1.000000,-0.010907,-0.010907,-0.010907,0.000000,-0.010907,1.032940,0.996001
2015-06-24,13.260000,1.000000,0.072414,2.785467,1.000000,1.000000,1.000000,-0.015477,-0.015477,-0.015477,0.000000,-0.015477,1.016953,0.980586
2015-06-25,14.010000,1.000000,0.079111,2.927570,1.000000,1.000000,1.000000,0.009496,0.009496,0.009496,0.000000,0.009496,1.026610,0.989898
2015-06-26,14.020000,1.000000,0.079420,2.832236,1.000000,1.000000,1.000000,0.003274,0.003274,0.003274,0.000000,0.003274,1.029971,0.993139
2015-06-27,14.020000,1.000000,0.121918,4.074404,1.000000,1.000000,1.000000,0.030362,0.030362,0.030362,0.000000,0.030362,1.061243,1.023293
2015-06-28,14.020000,1.000000,0.088872,2.835875,1.000000,1.000000,1.000000,-0.007885,-0.007885,-0.007885,0.000000,-0.007885,1.052875,1.015224
2015-06-29,18.850000,1.000000,0.118765,3.616689,1.000000,1.000000,1.000000,0.032340,0.032340,0.032340,0.000000,0.032340,1.086925,1.048056
2015-06-30,18.230000,1.000000,0.143207,4.082183,1.000000,1.000000,1.000000,0.023372,0.023372,0.023372,0.000000,0.023372,1.112329,1.072551
2015-07-01,16.090000,1.000000,0.122346,3.302092,1.000000,1.000000,1.000000,-0.016919,-0.016919,-0.016919,0.000000,-0.016919,1.093509,1.054405
2015-07-02,16.790001,1.000000,0.108732,2.813845,1.000000,1.000000,1.000000,-0.012408,-0.012408,-0.012408,0.000000,-0.012408,1.079941,1.041322
2015-07-03,16.790001,1.000000,0.101827,2.547478,1.000000,1.000000,1.000000,0.003618,0.003618,0.003618,0.000000,0.003618,1.083848,1.045089
2015-07-04,16.790001,1.000000,0.114667,2.799273,1.000000,1.000000,1.000000,0.017750,0.017750,0.017750,0.000000,0.017750,1.103087,1.063640
2015-07-05,16.790001,1.000000,0.142890,3.378910,1.000000,1.000000,1.000000,0.042268,0.042268,0.042268,0.000000,0.042268,1.149712,1.108598
2015-07-06,17.010000,1.000000,0.072867,1.580363,1.000000,1.000000,1.000000,-0.010603,-0.010603,-0.010603,0.000000,-0.010603,1.137521,1.096843
2015-07-07,16.090000,1.000000,0.068795,1.460639,1.000000,1.000000,1.000000,-0.010493,-0.010493,-0.010493,0.000000,-0.010493,1.125585,1.085334
2015-07-08,19.660000,1.000000,0.087103,1.888952,1.000000,1.000000,1.000000,0.017197,0.017197,0.017197,0.000000,0.017197,1.144942,1.103999
2015-07-09,19.969999,1.000000,0.099027,2.141613,1.000000,1.000000,1.000000,-0.005750,-0.005750,-0.005750,0.000000,-0.005750,1.138359,1.097651
2015-07-10,16.830000,1.000000,0.154739,3.353715,1.000000,1.000000,1.000000,0.058189,0.058189,0.058189,0.000000,0.058189,1.204599,1.161522
2015-07-11,16.830000,1.000000,0.188766,3.910761,1.000000,1.000000,1.000000,0.028856,0.028856,0.028856,0.000000,0.028856,1.239358,1.195039
2015-07-12,16.830000,1.000000,0.236843,4.584645,1.000000,1.000000,1.000000,0.060563,0.060563,0.060563,0.000000,0.060563,1.314418,1.267414
2015-07-13,13.900000,1.000000,0.187232,3.396898,1.000000,1.000000,1.000000,-0.060518,-0.060518,-0.060518,0.000000,-0.060518,1.234872,1.190712
2015-07-14,13.370000,1.000000,0.186993,3.253019,1.000000,1.000000,1.000000,-0.015716,-0.015716,-0.015716,0.000000,-0.015716,1.215465,1.171999
2015-07-15,13.230000,1.000000,0.171809,2.865231,1.000000,1.000000,1.000000,-0.005688,-0.005688,-0.005688,0.000000,-0.005688,1.208551,1.165333
2015-07-16,12.110000,1.000000,0.141456,2.247748,1.000000,1.000000,1.000000,-0.027079,-0.027079,-0.027079,0.000000,-0.027079,1.175825,1.133777
2015-07-17,11.950000,1.000000,0.116067,1.753410,1.000000,1.000000,1.000000,0.004973,0.004973,0.004973,0.000000,0.004973,1.181672,1.139415
2015-07-18,11.950000,1.000000,0.107596,1.578959,1.000000,1.000000,1.000000,-0.016356,-0.016356,-0.016356,0.000000,-0.016356,1.162345,1.120779
2015-07-19,11.950000,1.000000,0.070574,0.897176,1.000000,1.000000,1.000000,-0.004682,-0.004682,-0.004682,0.000000,-0.004682,1.156903,1.115531
2015-07-20,12.250000,1.000000,0.066817,0.823885,1.000000,1.000000,1.000000,0.019615,0.019615,0.019615,0.000000,0.019615,1.179595,1.137412
2015-07-21,12.220000,1.000000,0.072452,0.921351,1.000000,1.000000,1.000000,-0.011284,-0.011284,-0.011284,0.000000,-0.011284,1.166285,1.124578
2015-07-22,12.120000,1.000000,0.089896,1.230476,1.000000,1.000000,1.000000,0.005036,0.005036,0.005036,0.000000,0.005036,1.172158,1.130241
2015-07-23,12.640000,1.000000,0.082047,1.079350,1.000000,1.000000,1.000000,-0.004231,-0.004231,-0.004231,0.000000,-0.004231,1.167199,1.125459
2015-07-24,13.740000,1.000000,0.108597,1.547058,1.000000,1.000000,1.000000,0.044300,0.044300,0.044300,0.000000,0.044300,1.218906,1.175317
2015-07-25,13.740000,1.000000,0.067782,0.800716,1.000000,1.000000,1.000000,0.001453,0.001453,0.001453,0.000000,0.001453,1.220677,1.177025
2015-07-26,13.740000,1.000000,0.092202,1.235164,1.000000,1.000000,1.000000,0.013817,0.013817,0.013817,0.000000,0.013817,1.237543,1.193288
2015-07-27,15.600000,1.000000,0.105900,1.469134,1.000000,1.000000,1.000000,0.003205,0.003205,0.003205,0.000000,0.003205,1.241509,1.197112
