date,gross_return,cost,net_return,btc_bh_return,eth_bh_return,ew_passive_return,weight_BTC,weight_ETH,weight_SOL,weight_BNB,weight_ADA,weight_DOGE,weight_AVAX,weight_LINK,weight_DOT,weight_XRP,cum_net,cum_ew
2015-02-01,0.000000,0.000000,0.000000,0.043722,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-02,0.000000,0.000000,0.000000,0.049596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-03,0.000000,0.000000,0.000000,-0.046010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-04,0.000000,0.000000,0.000000,-0.001826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-05,0.000000,0.000000,0.000000,-0.042944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-06,0.000000,0.000000,0.000000,0.023744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-07,0.000000,0.000000,0.000000,0.024691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-08,0.000000,0.000000,0.000000,-0.019064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-09,0.000000,0.000000,0.000000,-0.014780,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-10,0.000000,0.000000,0.000000,-0.001231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-11,0.000000,0.000000,0.000000,-0.002975,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-12,0.000000,0.000000,0.000000,0.011766,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-13,0.000000,0.000000,0.000000,0.061611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-14,0.000000,0.000000,0.000000,0.092997,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-15,0.000000,0.000000,0.000000,-0.087424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-16,0.000000,0.000000,0.000000,-0.004182,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-17,0.000000,0.000000,0.000000,0.041767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-18,0.000000,0.000000,0.000000,-0.029900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-19,0.000000,0.000000,0.000000,0.016744,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-20,0.000000,0.000000,0.000000,0.014550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-21,0.000000,0.000000,0.000000,0.003097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-22,0.000000,0.000000,0.000000,-0.034993,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-23,0.000000,0.000000,0.000000,0.012353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-24,0.000000,0.000000,0.000000,-0.000657,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-25,0.000000,0.000000,0.000000,-0.005299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-26,0.000000,0.000000,0.000000,-0.004396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-27,0.000000,0.000000,0.000000,0.073604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-02-28,0.000000,0.000000,0.000000,0.001714,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-01,0.000000,0.000000,0.000000,0.023358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-02,0.000000,0.000000,0.000000,0.059446,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-03,0.000000,0.000000,0.000000,0.021881,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-04,0.000000,0.000000,0.000000,-0.030564,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-05,0.000000,0.000000,0.000000,0.011300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-06,0.000000,0.000000,0.000000,-0.012510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-07,0.000000,0.000000,0.000000,0.012973,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-08,0.000000,0.000000,0.000000,-0.006903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-09,0.000000,0.000000,0.000000,0.055596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-10,0.000000,0.000000,0.000000,0.007434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-11,0.000000,0.000000,0.000000,0.015831,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-12,0.000000,0.000000,0.000000,-0.006832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-13,0.000000,0.000000,0.000000,-0.030633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-14,0.000000,0.000000,0.000000,-0.012098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-15,0.000000,0.000000,0.000000,0.015992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-16,0.000000,0.000000,0.000000,0.014665,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-17,0.000000,0.000000,0.000000,-0.017509,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-18,0.000000,0.000000,0.000000,-0.102296,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-19,0.000000,0.000000,0.000000,0.018061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-20,0.000000,0.000000,0.000000,0.003146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-21,0.000000,0.000000,0.000000,-0.006586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-22,0.000000,0.000000,0.000000,0.030516,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-23,0.000000,0.000000,0.000000,-0.004553,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-24,0.000000,0.000000,0.000000,-0.079272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-25,0.000000,0.000000,0.000000,0.002451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-26,0.000000,0.000000,0.000000,0.009484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-27,0.000000,0.000000,0.000000,-0.006047,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-28,0.000000,0.000000,0.000000,0.023354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-29,0.000000,0.000000,0.000000,-0.039894,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-30,0.000000,0.000000,0.000000,0.019830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-03-31,0.000000,0.000000,0.000000,-0.013340,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2015-04-01,0.000000,0.000000,0.000000,0.012480,0.000000,0.010980,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.010980
2015-04-02,0.000000,0.000000,0.000000,0.023185,0.000000,0.023185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.034420
2015-04-03,0.000000,0.000000,0.000000,0.005205,0.000000,0.005205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.039805
2015-04-04,0.000000,0.000000,0.000000,-0.002458,0.000000,-0.002458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.037249
2015-04-05,0.000000,0.000000,0.000000,0.027202,0.000000,0.027202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.065464
2015-04-06,0.000000,0.000000,0.000000,-0.019593,0.000000,-0.019593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.044588
2015-04-07,0.000000,0.000000,0.000000,-0.009049,0.000000,-0.009049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.035135
2015-04-08,0.000000,0.000000,0.000000,-0.032222,0.000000,-0.032222,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.001781
2015-04-09,0.000000,0.000000,0.000000,-0.005493,0.000000,-0.005493,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.996278
2015-04-10,0.000000,0.000000,0.000000,-0.031205,0.000000,-0.031205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.965189
2015-04-11,0.000000,0.000000,0.000000,0.002033,0.000000,0.002033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.967151
2015-04-12,0.000000,0.000000,0.000000,-0.001687,0.000000,-0.001687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.965520
2015-04-13,0.000000,0.000000,0.000000,-0.048977,0.000000,-0.048977,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.918232
2015-04-14,0.000000,0.000000,0.000000,-0.024169,0.000000,-0.024169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.896039
2015-04-15,0.000000,0.000000,0.000000,0.021327,0.000000,0.021327,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.915149
2015-04-16,0.000000,0.000000,0.000000,0.021177,0.000000,0.021177,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.934529
2015-04-17,0.000000,0.000000,0.000000,-0.024898,0.000000,-0.024898,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.911261
2015-04-18,0.000000,0.000000,0.000000,0.002127,0.000000,0.002127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.913199
2015-04-19,0.000000,0.000000,0.000000,-0.003385,0.000000,-0.003385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.910108
2015-04-20,0.000000,0.000000,0.000000,0.009102,0.000000,0.009102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.918391
2015-04-21,0.000000,0.000000,0.000000,0.047381,0.000000,0.047381,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.961906
2015-04-22,0.000000,0.000000,0.000000,-0.004646,0.000000,-0.004646,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.957437
2015-04-23,0.000000,0.000000,0.000000,0.009762,0.000000,0.009762,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.966783
2015-04-24,0.000000,0.000000,0.000000,-0.021965,0.000000,-0.021965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.945547
2015-04-25,0.000000,0.000000,0.000000,-0.021092,0.000000,-0.021092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.925604
2015-04-26,0.000000,0.000000,0.000000,-0.030743,0.000000,-0.030743,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.897147
2015-04-27,0.000000,0.000000,0.000000,0.044916,0.000000,0.044916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.937444
2015-04-28,0.000000,0.000000,0.000000,-0.014964,0.000000,-0.014964,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.923416
2015-04-29,0.000000,0.000000,0.000000,-0.000208,0.000000,-0.000208,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.923224
2015-04-30,0.000000,0.000000,0.000000,0.045778,0.000000,0.045778,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.965487
2015-05-01,-0.017218,0.001500,-0.018718,-0.017218,0.000000,-0.017218,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.981282,0.948863
2015-05-02,0.012285,0.000000,0.012285,0.012285,0.000000,0.012285,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.993336,0.960520
2015-05-03,0.023105,0.000000,0.023105,0.023105,0.000000,0.023105,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.016287,0.982712
2015-05-04,-0.005575,0.000000,-0.005575,-0.005575,0.000000,-0.005575,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.010621,0.977234
2015-05-05,-0.012120,0.000000,-0.012120,-0.012120,0.000000,-0.012120,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998372,0.965389
2015-05-06,-0.026846,0.000000,-0.026846,-0.026846,0.000000,-0.026846,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.971570,0.939472
2015-05-07,0.032866,0.000000,0.032866,0.032866,0.000000,0.032866,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.003501,0.970348
2015-05-08,0.027510,0.000000,0.027510,0.027510,0.000000,0.027510,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.031107,0.997043
2015-05-09,-0.008328,0.000000,-0.008328,-0.008328,0.000000,-0.008328,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.022520,0.988739
2015-05-10,-0.006351,0.000000,-0.006351,-0.006351,0.000000,-0.006351,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.016025,0.982459
2015-05-11,0.007749,0.000000,0.007749,0.007749,0.000000,0.007749,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.023898,0.990072
2015-05-12,-0.004320,0.000000,-0.004320,-0.004320,0.000000,-0.004320,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.019475,0.985795
2015-05-13,-0.019638,0.000000,-0.019638,-0.019638,0.000000,-0.019638,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.999455,0.966436
2015-05-14,0.002335,0.000000,0.002335,0.002335,0.000000,0.002335,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.001789,0.968693
2015-05-15,0.002853,0.000000,0.002853,0.002853,0.000000,0.002853,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.004647,0.971456
2015-05-16,-0.006111,0.000000,-0.006111,-0.006111,0.000000,-0.006111,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.998508,0.965520
2015-05-17,0.002748,0.000000,0.002748,0.002748,0.000000,0.002748,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.001252,0.968173
2015-05-18,-0.015515,0.000000,-0.015515,-0.015515,0.000000,-0.015515,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.985717,0.953152
2015-05-19,-0.005066,0.000000,-0.005066,-0.005066,0.000000,-0.005066,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.980724,0.948324
2015-05-20,0.008929,0.000000,0.008929,0.008929,0.000000,0.008929,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.989480,0.956791
2015-05-21,0.005666,0.000000,0.005666,0.005666,0.000000,0.005666,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.995087,0.962212
2015-05-22,0.021263,0.000000,0.021263,0.021263,0.000000,0.021263,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.016245,0.982671
2015-05-23,-0.006141,0.000000,-0.006141,-0.006141,0.000000,-0.006141,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.010004,0.976637
2015-05-24,0.008712,0.000000,0.008712,0.008712,0.000000,0.008712,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.018803,0.985145
2015-05-25,-0.015949,0.000000,-0.015949,-0.015949,0.000000,-0.015949,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.002554,0.969433
2015-05-26,0.000025,0.000000,0.000025,0.000025,0.000000,0.000025,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.002579,0.969457
2015-05-27,0.000704,0.000000,0.000704,0.000704,0.000000,0.000704,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.003285,0.970140
2015-05-28,0.000527,0.000000,0.000527,0.000527,0.000000,0.000527,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.003814,0.970651
2015-05-29,-0.001314,0.000000,-0.001314,-0.001314,0.000000,-0.001314,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.002495,0.969375
2015-05-30,-0.015821,0.000000,-0.015821,-0.015821,0.000000,-0.015821,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.986635,0.954039
2015-05-31,-0.013521,0.000000,-0.013521,-0.013521,0.000000,-0.013521,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.973295,0.941140
2015-06-01,-0.031557,0.000000,-0.031557,-0.031557,0.000000,-0.031557,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.942581,0.911441
2015-06-02,0.012906,0.000000,0.012906,0.012906,0.000000,0.012906,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.954745,0.923204
2015-06-03,0.000314,0.000000,0.000314,0.000314,0.000000,0.000314,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.955046,0.923494
2015-06-04,-0.006862,0.000000,-0.006862,-0.006862,0.000000,-0.006862,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.948492,0.917157
2015-06-05,0.002799,0.000000,0.002799,0.002799,0.000000,0.002799,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.951147,0.919724
2015-06-06,0.002965,0.000000,0.002965,0.002965,0.000000,0.002965,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.953967,0.922451
2015-06-07,-0.012136,0.000000,-0.012136,-0.012136,0.000000,-0.012136,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.942391,0.911257
2015-06-08,0.025161,0.000000,0.025161,0.025161,0.000000,0.025161,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.966102,0.934185
2015-06-09,0.002447,0.000000,0.002447,0.002447,0.000000,0.002447,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.968466,0.936471
2015-06-10,-0.001070,0.000000,-0.001070,-0.001070,0.000000,-0.001070,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.967430,0.935469
2015-06-11,0.003942,0.000000,0.003942,0.003942,0.000000,0.003942,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.971244,0.939157
2015-06-12,0.001206,0.000000,0.001206,0.001206,0.000000,0.001206,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.972415,0.940290
2015-06-13,0.010523,0.000000,0.010523,0.010523,0.000000,0.010523,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.982647,0.950184
2015-06-14,0.004910,0.000000,0.004910,0.004910,0.000000,0.004910,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.987472,0.954849
2015-06-15,0.014045,0.000000,0.014045,0.014045,0.000000,0.014045,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.001340,0.968259
2015-06-16,0.059420,0.000000,0.059420,0.059420,0.000000,0.059420,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.060840,1.025793
2015-06-17,-0.006421,0.000000,-0.006421,-0.006421,0.000000,-0.006421,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.054028,1.019206
2015-06-18,-0.001111,0.000000,-0.001111,-0.001111,0.000000,-0.001111,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.052857,1.018074
2015-06-19,-0.017674,0.000000,-0.017674,-0.017674,0.000000,-0.017674,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.034249,1.000080
2015-06-20,0.002477,0.000000,0.002477,0.002477,0.000000,0.002477,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.036811,1.002558
2015-06-21,-0.005171,0.000000,-0.005171,-0.005171,0.000000,-0.005171,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.031450,0.997374
