date,gross_return,cost,net_return,gross_exposure,weight_EURUSD,weight_GBPUSD,weight_AUDUSD,weight_NZDUSD,weight_USDJPY,weight_USDCAD,weight_USDCHF,cum_gross,cum_net
2010-01-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000
2010-01-18,-0.000939,0.000259,-0.001198,1.000000,0.000000,-0.250000,0.250000,-0.250000,0.250000,0.000000,0.000000,0.999061,0.998802
2010-01-19,0.002434,0.000000,0.002434,1.000000,0.000000,-0.250000,0.250000,-0.250000,0.250000,0.000000,0.000000,1.001492,1.001233
2010-01-20,0.001893,0.000000,0.001893,1.000000,0.000000,-0.250000,0.250000,-0.250000,0.250000,0.000000,0.000000,1.003388,1.003128
2010-01-21,0.000173,0.000000,0.000173,1.000000,0.000000,-0.250000,0.250000,-0.250000,0.250000,0.000000,0.000000,1.003562,1.003302
2010-01-22,0.000208,0.000000,0.000208,1.000000,0.000000,-0.250000,0.250000,-0.250000,0.250000,0.000000,0.000000,1.003770,1.003510
2010-01-25,0.003109,0.000402,0.002707,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,1.006891,1.006226
2010-01-26,-0.006206,0.000000,-0.006206,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,1.000642,0.999982
2010-01-27,-0.002831,0.000000,-0.002831,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.997809,0.997150
2010-01-28,-0.002446,0.000000,-0.002446,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.995367,0.994711
2010-01-29,-0.006676,0.000000,-0.006676,1.000000,0.000000,0.000000,0.250000,0.250000,0.000000,-0.250000,-0.250000,0.988723,0.988071
2010-02-01,0.006222,0.000133,0.006089,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.994875,0.994087
2010-02-02,0.001042,0.000000,0.001042,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.995911,0.995123
2010-02-03,-0.004677,0.000000,-0.004677,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.991253,0.990468
2010-02-04,-0.010739,0.000000,-0.010739,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.980608,0.979832
2010-02-05,-0.002580,0.000000,-0.002580,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.978078,0.977303
2010-02-08,-0.003775,0.000086,-0.003861,1.000000,0.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.974385,0.973530
2010-02-09,0.009438,0.000000,0.009438,1.000000,0.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.983581,0.982717
2010-02-10,-0.000564,0.000000,-0.000564,1.000000,0.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.983026,0.982163
2010-02-11,0.007038,0.000000,0.007038,1.000000,0.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.989945,0.989076
2010-02-12,-0.001416,0.000000,-0.001416,1.000000,0.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.988542,0.987675
2010-02-15,-0.000648,0.000493,-0.001141,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.987902,0.986548
2010-02-16,-0.004934,0.000000,-0.004934,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.983028,0.981680
2010-02-17,-0.000236,0.000000,-0.000236,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.982796,0.981448
2010-02-18,0.003483,0.000000,0.003483,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.986219,0.984867
2010-02-19,-0.004304,0.000000,-0.004304,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.981974,0.980628
2010-02-22,0.001874,0.000244,0.001630,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.983814,0.982226
2010-02-23,0.007413,0.000000,0.007413,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.991107,0.989507
2010-02-24,-0.001789,0.000000,-0.001789,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.989334,0.987737
2010-02-25,0.004127,0.000000,0.004127,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.993417,0.991814
2010-02-26,-0.003961,0.000000,-0.003961,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.989483,0.987886
2010-03-01,0.000041,0.000376,-0.000335,1.000000,-0.250000,0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,0.989523,0.987555
2010-03-02,0.000248,0.000000,0.000248,1.000000,-0.250000,0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,0.989768,0.987799
2010-03-03,-0.000065,0.000000,-0.000065,1.000000,-0.250000,0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,0.989704,0.987735
2010-03-04,0.002848,0.000000,0.002848,1.000000,-0.250000,0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,0.992523,0.990549
2010-03-05,0.004338,0.000000,0.004338,1.000000,-0.250000,0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,0.996828,0.994845
2010-03-08,-0.002019,0.000375,-0.002394,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.994815,0.992464
2010-03-09,-0.001815,0.000000,-0.001815,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.993010,0.990663
2010-03-10,-0.002037,0.000000,-0.002037,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.990987,0.988645
2010-03-11,0.000290,0.000000,0.000290,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.991275,0.988932
2010-03-12,0.001746,0.000000,0.001746,1.000000,0.000000,0.250000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.993006,0.990659
2010-03-15,0.003157,0.000215,0.002942,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.996141,0.993573
2010-03-16,-0.006021,0.000000,-0.006021,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.990143,0.987590
2010-03-17,-0.001649,0.000000,-0.001649,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.988510,0.985962
2010-03-18,0.004391,0.000000,0.004391,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.992851,0.990291
2010-03-19,0.004308,0.000000,0.004308,1.000000,-0.250000,0.000000,-0.250000,0.000000,0.000000,0.250000,0.250000,0.997128,0.994557
2010-03-22,0.003324,0.000470,0.002855,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,1.000443,0.997397
2010-03-23,-0.002302,0.000000,-0.002302,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.998140,0.995101
2010-03-24,-0.007453,0.000000,-0.007453,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.990701,0.987684
2010-03-25,-0.001737,0.000000,-0.001737,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.988981,0.985969
2010-03-26,0.004913,0.000000,0.004913,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.993839,0.990813
2010-03-29,0.005991,0.000386,0.005606,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.999794,0.996367
2010-03-30,-0.000854,0.000000,-0.000854,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.998940,0.995516
2010-03-31,-0.000336,0.000000,-0.000336,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.998604,0.995182
2010-04-01,0.003702,0.000000,0.003702,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,1.002301,0.998866
2010-04-02,-0.004014,0.000000,-0.004014,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.998278,0.994857
2010-04-05,-0.002688,0.000339,-0.003027,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,0.995594,0.991846
2010-04-06,0.003130,0.000000,0.003130,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,0.998710,0.994950
2010-04-07,0.003705,0.000000,0.003705,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,1.002410,0.998636
2010-04-08,-0.001727,0.000000,-0.001727,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,1.000679,0.996911
2010-04-09,-0.002120,0.000000,-0.002120,1.000000,0.000000,-0.250000,0.000000,0.000000,-0.250000,0.250000,0.250000,0.998557,0.994798
2010-04-12,0.002978,0.000389,0.002589,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.250000,0.000000,1.001531,0.997373
2010-04-13,0.000768,0.000000,0.000768,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.250000,0.000000,1.002300,0.998139
2010-04-14,-0.004847,0.000000,-0.004847,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.250000,0.000000,0.997443,0.993302
2010-04-15,0.002029,0.000000,0.002029,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.250000,0.000000,0.999466,0.995317
2010-04-16,0.003796,0.000000,0.003796,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.250000,0.000000,1.003260,0.999095
2010-04-19,0.001032,0.000393,0.000640,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.004295,0.999734
2010-04-20,0.008563,0.000000,0.008563,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.012895,1.008294
2010-04-21,-0.000770,0.000000,-0.000770,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.012116,1.007518
2010-04-22,0.002027,0.000000,0.002027,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.014167,1.009560
2010-04-23,0.000558,0.000000,0.000558,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.014733,1.010124
2010-04-26,-0.001234,0.000505,-0.001739,1.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,1.013481,1.008368
2010-04-27,0.005186,0.000000,0.005186,1.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,1.018737,1.013597
2010-04-28,-0.004763,0.000000,-0.004763,1.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,1.013885,1.008769
2010-04-29,-0.002895,0.000000,-0.002895,1.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,1.010950,1.005849
2010-04-30,0.003670,0.000000,0.003670,1.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.250000,0.000000,1.014661,1.009541
2010-05-03,-0.002040,0.000231,-0.002271,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,1.012591,1.007249
2010-05-04,-0.006278,0.000000,-0.006278,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,1.006234,1.000926
2010-05-05,-0.006798,0.000000,-0.006798,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,0.999394,0.994121
2010-05-06,-0.008046,0.000000,-0.008046,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,0.991353,0.986123
2010-05-07,0.002507,0.000000,0.002507,1.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.000000,0.993838,0.988595
2010-05-10,0.008967,0.000254,0.008713,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,1.002750,0.997208
2010-05-11,-0.004865,0.000000,-0.004865,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.997872,0.992357
2010-05-12,0.001346,0.000000,0.001346,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.999215,0.993693
2010-05-13,-0.004085,0.000000,-0.004085,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.995133,0.989634
2010-05-14,-0.013206,0.000000,-0.013206,1.000000,0.250000,0.000000,0.250000,0.000000,0.000000,-0.250000,-0.250000,0.981991,0.976564
2010-05-17,-0.000240,0.000242,-0.000482,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,0.981756,0.976094
2010-05-18,-0.009732,0.000000,-0.009732,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,0.972202,0.966595
2010-05-19,0.006934,0.000000,0.006934,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,0.978944,0.973297
2010-05-20,0.006971,0.000000,0.006971,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,0.985768,0.980083
2010-05-21,0.002809,0.000000,0.002809,1.000000,0.250000,0.250000,0.000000,0.000000,-0.250000,0.000000,-0.250000,0.988537,0.982835
2010-05-24,-0.002038,0.000496,-0.002533,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.986523,0.980346
2010-05-25,-0.000620,0.000000,-0.000620,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.985911,0.979738
2010-05-26,0.001956,0.000000,0.001956,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.987840,0.981655
2010-05-27,0.011995,0.000000,0.011995,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.999689,0.993430
2010-05-28,0.000050,0.000000,0.000050,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.999739,0.993479
2010-05-31,-0.002449,0.000529,-0.002978,1.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.997291,0.990520
2010-06-01,0.005653,0.000000,0.005653,1.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.250000,0.000000,1.002928,0.996119
2010-06-02,-0.009016,0.000000,-0.009016,1.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.993886,0.987138
2010-06-03,-0.002698,0.000000,-0.002698,1.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.991204,0.984475
2010-06-04,0.008711,0.000000,0.008711,1.000000,0.250000,0.000000,-0.250000,0.000000,-0.250000,0.250000,0.000000,0.999839,0.993051
2010-06-07,-0.003388,0.000272,-0.003660,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.996451,0.989416
2010-06-08,0.008518,0.000000,0.008518,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,1.004939,0.997844
2010-06-09,0.002700,0.000000,0.002700,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,1.007652,1.000538
2010-06-10,0.010991,0.000000,0.010991,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,1.018727,1.011535
2010-06-11,-0.000174,0.000000,-0.000174,1.000000,0.250000,0.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,1.018551,1.011360
2010-06-14,-0.005316,0.000531,-0.005846,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,1.013137,1.005447
2010-06-15,-0.006669,0.000000,-0.006669,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,1.006380,0.998743
2010-06-16,-0.000385,0.000000,-0.000385,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,1.005993,0.998358
2010-06-17,-0.006774,0.000000,-0.006774,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.999178,0.991595
2010-06-18,-0.004802,0.000000,-0.004802,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.994380,0.986834
2010-06-21,-0.000910,0.000000,-0.000910,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.993475,0.985935
2010-06-22,0.002716,0.000000,0.002716,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.996174,0.988613
2010-06-23,-0.001178,0.000000,-0.001178,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.995000,0.987449
2010-06-24,0.003738,0.000000,0.003738,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.998720,0.991140
2010-06-25,-0.007878,0.000000,-0.007878,1.000000,0.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.990852,0.983332
2010-06-28,-0.001656,0.000392,-0.002048,1.000000,0.000000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.250000,0.989211,0.981318
2010-06-29,-0.006478,0.000000,-0.006478,1.000000,0.000000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.250000,0.982803,0.974961
2010-06-30,-0.001838,0.000000,-0.001838,1.000000,0.000000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.250000,0.980997,0.973170
2010-07-01,-0.009072,0.000000,-0.009072,1.000000,0.000000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.250000,0.972098,0.964341
2010-07-02,-0.000699,0.000000,-0.000699,1.000000,0.000000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.250000,0.971418,0.963667
2010-07-05,-0.001921,0.000387,-0.002307,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.969552,0.961443
2010-07-06,0.006930,0.000000,0.006930,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.976272,0.968106
2010-07-07,0.008891,0.000000,0.008891,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.984952,0.976714
2010-07-08,0.005886,0.000000,0.005886,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.990749,0.982462
2010-07-09,0.004295,0.000000,0.004295,1.000000,-0.250000,0.000000,0.250000,0.250000,0.000000,-0.250000,0.000000,0.995005,0.986682
2010-07-12,0.000386,0.000530,-0.000144,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.995389,0.986540
2010-07-13,-0.002903,0.000000,-0.002903,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.992499,0.983676
2010-07-14,0.000948,0.000000,0.000948,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.993440,0.984609
2010-07-15,0.002552,0.000000,0.002552,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.995975,0.987121
2010-07-16,0.011161,0.000000,0.011161,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.007091,0.998139
2010-07-19,0.000294,0.000512,-0.000219,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.007387,0.997921
2010-07-20,0.009246,0.000000,0.009246,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.016701,1.007147
2010-07-21,-0.001371,0.000000,-0.001371,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.015307,1.005766
2010-07-22,0.005998,0.000000,0.005998,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.021396,1.011798
2010-07-23,0.001457,0.000000,0.001457,1.000000,-0.250000,0.000000,0.250000,0.000000,0.250000,-0.250000,0.000000,1.022885,1.013273
2010-07-26,-0.003106,0.000513,-0.003619,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.019708,1.009605
2010-07-27,0.001401,0.000000,0.001401,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.021137,1.011020
2010-07-28,0.006373,0.000000,0.006373,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.027644,1.017463
2010-07-29,-0.002494,0.000000,-0.002494,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.025081,1.014925
2010-07-30,-0.003371,0.000000,-0.003371,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.021626,1.011504
2010-08-02,-0.005770,0.000481,-0.006252,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,1.015731,1.005181
2010-08-03,-0.004120,0.000000,-0.004120,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,1.011546,1.001040
2010-08-04,-0.000007,0.000000,-0.000007,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,1.011539,1.001033
2010-08-05,0.006996,0.000000,0.006996,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,1.018615,1.008036
2010-08-06,-0.003543,0.000000,-0.003543,1.000000,-0.250000,-0.250000,0.000000,0.000000,0.250000,0.000000,0.250000,1.015007,1.004464
2010-08-09,-0.000817,0.000236,-0.001053,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,1.014177,1.003406
2010-08-10,0.003056,0.000000,0.003056,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,1.017277,1.006473
2010-08-11,0.000730,0.000000,0.000730,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,1.018019,1.007207
2010-08-12,0.012425,0.000000,0.012425,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,1.030668,1.019722
2010-08-13,0.000994,0.000000,0.000994,1.000000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.250000,0.000000,1.031692,1.020735
2010-08-16,-0.003780,0.000500,-0.004279,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.027793,1.016367
2010-08-17,0.002352,0.000000,0.002352,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.030210,1.018757
2010-08-18,0.005589,0.000000,0.005589,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.035967,1.024451
2010-08-19,0.001510,0.000000,0.001510,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.037532,1.025998
2010-08-20,-0.004006,0.000000,-0.004006,1.000000,0.250000,0.000000,0.000000,0.250000,0.000000,-0.250000,-0.250000,1.033375,1.021888
2010-08-23,0.002941,0.000319,0.002622,1.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.000000,0.250000,1.036414,1.024567
2010-08-24,0.003697,0.000000,0.003697,1.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.000000,0.250000,1.040246,1.028355
2010-08-25,-0.001820,0.000000,-0.001820,1.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.000000,0.250000,1.038352,1.026483
2010-08-26,-0.002786,0.000000,-0.002786,1.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.000000,0.250000,1.035459,1.023623
2010-08-27,-0.002485,0.000000,-0.002485,1.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,0.000000,0.250000,1.032887,1.021080
2010-08-30,0.006288,0.000379,0.005909,1.000000,0.250000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,1.039381,1.027113
2010-08-31,-0.006139,0.000000,-0.006139,1.000000,0.250000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,1.033000,1.020807
2010-09-01,0.000120,0.000000,0.000120,1.000000,0.250000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,1.033124,1.020930
2010-09-02,0.004600,0.000000,0.004600,1.000000,0.250000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,1.037876,1.025626
2010-09-03,0.000465,0.000000,0.000465,1.000000,0.250000,-0.250000,0.000000,0.000000,0.250000,-0.250000,0.000000,1.038359,1.026103
2010-09-06,-0.001655,0.000480,-0.002136,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.000000,0.250000,1.036640,1.023912
2010-09-07,-0.003996,0.000000,-0.003996,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.000000,0.250000,1.032498,1.019820
2010-09-08,0.002901,0.000000,0.002901,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.000000,0.250000,1.035493,1.022778
2010-09-09,-0.001645,0.000000,-0.001645,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.000000,0.250000,1.033789,1.021096
2010-09-10,-0.001844,0.000000,-0.001844,1.000000,0.000000,0.250000,-0.250000,-0.250000,0.000000,0.000000,0.250000,1.031883,1.019213
2010-09-13,-0.002975,0.000212,-0.003187,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.028813,1.015965
2010-09-14,0.000433,0.000000,0.000433,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.029259,1.016405
2010-09-15,-0.000526,0.000000,-0.000526,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.028717,1.015870
2010-09-16,0.002154,0.000000,0.002154,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.030933,1.018058
2010-09-17,0.003160,0.000000,0.003160,1.000000,0.250000,0.000000,-0.250000,-0.250000,0.000000,0.250000,0.000000,1.034190,1.021275
