date,gross_return,cost,net_return,nifty50_return,ew_universe_return,cum_net,cum_n50,cum_ew
2010-02-01,0.000000,0.000000,0.000000,0.003615,0.000000,1.000000,1.003615,1.000000
2010-02-02,0.000000,0.000000,0.000000,-0.014205,0.000000,1.000000,0.989359,1.000000
2010-02-03,0.000000,0.000000,0.000000,0.021066,0.000000,1.000000,1.010201,1.000000
2010-02-04,0.000000,0.000000,0.000000,-0.017539,0.000000,1.000000,0.992483,1.000000
2010-02-05,0.000000,0.000000,0.000000,-0.026149,0.000000,1.000000,0.966530,1.000000
2010-02-08,0.000000,0.000000,0.000000,0.008848,0.000000,1.000000,0.975082,1.000000
2010-02-09,0.000000,0.000000,0.000000,0.006775,0.000000,1.000000,0.981688,1.000000
2010-02-10,0.000000,0.000000,0.000000,-0.007397,0.000000,1.000000,0.974427,1.000000
2010-02-11,0.000000,0.000000,0.000000,0.014641,0.000000,1.000000,0.988693,1.000000
2010-02-12,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.988693,1.000000
2010-02-15,0.000000,0.000000,0.000000,-0.005159,0.000000,1.000000,0.983593,1.000000
2010-02-16,0.000000,0.000000,0.000000,0.011204,0.000000,1.000000,0.994613,1.000000
2010-02-17,0.000000,0.000000,0.000000,0.011996,0.000000,1.000000,1.006544,1.000000
2010-02-18,0.000000,0.000000,0.000000,-0.005342,0.000000,1.000000,1.001168,1.000000
2010-02-19,0.000000,0.000000,0.000000,-0.008767,0.000000,1.000000,0.992391,1.000000
2010-02-22,0.000000,0.000000,0.000000,0.002374,0.000000,1.000000,0.994746,1.000000
2010-02-23,0.000000,0.000000,0.000000,0.002811,0.000000,1.000000,0.997542,1.000000
2010-02-24,0.000000,0.000000,0.000000,-0.002351,0.000000,1.000000,0.995197,1.000000
2010-02-25,0.000000,0.000000,0.000000,0.000237,0.000000,1.000000,0.995432,1.000000
2010-02-26,0.000000,0.000000,0.000000,0.012871,0.000000,1.000000,1.008244,1.000000
2010-03-01,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.008244,1.000000
2010-03-02,0.000000,0.000000,0.000000,0.019239,0.000000,1.000000,1.027642,1.000000
2010-03-03,0.000000,0.000000,0.000000,0.014172,0.000000,1.000000,1.042206,1.000000
2010-03-04,0.000000,0.000000,0.000000,-0.001543,0.000000,1.000000,1.040598,1.000000
2010-03-05,0.000000,0.000000,0.000000,0.001663,0.000000,1.000000,1.042329,1.000000
2010-03-08,0.000000,0.000000,0.000000,0.006937,0.000000,1.000000,1.049559,1.000000
2010-03-09,0.000000,0.000000,0.000000,-0.004391,0.000000,1.000000,1.044950,1.000000
2010-03-10,0.000000,0.000000,0.000000,0.002891,0.000000,1.000000,1.047972,1.000000
2010-03-11,0.000000,0.000000,0.000000,0.003352,0.000000,1.000000,1.051485,1.000000
2010-03-12,0.000000,0.000000,0.000000,0.000701,0.000000,1.000000,1.052222,1.000000
2010-03-15,0.000000,0.000000,0.000000,-0.001577,0.000000,1.000000,1.050563,1.000000
2010-03-16,0.000000,0.000000,0.000000,0.013492,0.000000,1.000000,1.064737,1.000000
2010-03-17,0.000000,0.000000,0.000000,0.006502,0.000000,1.000000,1.071660,1.000000
2010-03-18,0.000000,0.000000,0.000000,0.002676,0.000000,1.000000,1.074528,1.000000
2010-03-19,0.000000,0.000000,0.000000,0.003222,0.000000,1.000000,1.077990,1.000000
2010-03-22,0.000000,0.000000,0.000000,-0.010945,0.000000,1.000000,1.066192,1.000000
2010-03-23,0.000000,0.000000,0.000000,0.003861,0.000000,1.000000,1.070309,1.000000
2010-03-24,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.070309,1.000000
2010-03-25,0.000000,0.000000,0.000000,0.006717,0.000000,1.000000,1.077498,1.000000
2010-03-26,0.000000,0.000000,0.000000,0.004106,0.000000,1.000000,1.081923,1.000000
2010-03-29,0.000000,0.000000,0.000000,0.003947,0.000000,1.000000,1.086193,1.000000
2010-03-30,0.000000,0.000000,0.000000,-0.007619,0.000000,1.000000,1.077918,1.000000
2010-03-31,0.000000,0.000000,0.000000,-0.002537,0.000000,1.000000,1.075184,1.000000
2010-04-01,0.000000,0.000000,0.000000,0.007887,0.000000,1.000000,1.083664,1.000000
2010-04-02,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.083664,1.000000
2010-04-05,0.000000,0.000000,0.000000,0.014724,0.000000,1.000000,1.099620,1.000000
2010-04-06,0.000000,0.000000,0.000000,-0.000447,0.000000,1.000000,1.099128,1.000000
2010-04-07,0.000000,0.000000,0.000000,0.001612,0.000000,1.000000,1.100900,1.000000
2010-04-08,0.000000,0.000000,0.000000,-0.013061,0.000000,1.000000,1.086521,1.000000
2010-04-09,0.000000,0.000000,0.000000,0.010802,0.000000,1.000000,1.098258,1.000000
2010-04-12,0.000000,0.000000,0.000000,-0.004112,0.000000,1.000000,1.093741,1.000000
2010-04-13,0.000000,0.000000,0.000000,-0.003137,0.000000,1.000000,1.090311,1.000000
2010-04-14,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.090311,1.000000
2010-04-15,0.000000,0.000000,0.000000,-0.009271,0.000000,1.000000,1.080202,1.000000
2010-04-16,0.000000,0.000000,0.000000,-0.002086,0.000000,1.000000,1.077949,1.000000
2010-04-19,0.000000,0.000000,0.000000,-0.011202,0.000000,1.000000,1.065874,1.000000
2010-04-20,0.000000,0.000000,0.000000,0.005083,0.000000,1.000000,1.071292,1.000000
2010-04-21,0.000000,0.000000,0.000000,0.002830,0.000000,1.000000,1.074323,1.000000
2010-04-22,0.000000,0.000000,0.000000,0.004662,0.000000,1.000000,1.079331,1.000000
2010-04-23,0.000000,0.000000,0.000000,0.006595,0.000000,1.000000,1.086449,1.000000
2010-04-26,0.000000,0.000000,0.000000,0.003460,0.000000,1.000000,1.090208,1.000000
2010-04-27,0.000000,0.000000,0.000000,-0.002649,0.000000,1.000000,1.087320,1.000000
2010-04-28,0.000000,0.000000,0.000000,-0.017501,0.000000,1.000000,1.068291,1.000000
2010-04-29,0.000000,0.000000,0.000000,0.007420,0.000000,1.000000,1.076218,1.000000
2010-04-30,0.000000,0.000000,0.000000,0.004539,0.000000,1.000000,1.081103,1.000000
2010-05-03,0.000000,0.000000,0.000000,-0.010468,0.000000,1.000000,1.069786,1.000000
2010-05-04,0.000000,0.000000,0.000000,-0.014217,0.000000,1.000000,1.054578,1.000000
2010-05-05,0.000000,0.000000,0.000000,-0.004584,0.000000,1.000000,1.049743,1.000000
2010-05-06,0.000000,0.000000,0.000000,-0.006644,0.000000,1.000000,1.042769,1.000000
2010-05-07,0.000000,0.000000,0.000000,-0.014300,0.000000,1.000000,1.027857,1.000000
2010-05-10,0.000000,0.000000,0.000000,0.034984,0.000000,1.000000,1.063815,1.000000
2010-05-11,0.000000,0.000000,0.000000,-0.011062,0.000000,1.000000,1.052048,1.000000
2010-05-12,0.000000,0.000000,0.000000,0.003991,0.000000,1.000000,1.056247,1.000000
2010-05-13,0.000000,0.000000,0.000000,0.004315,0.000000,1.000000,1.060804,1.000000
2010-05-14,0.000000,0.000000,0.000000,-0.016490,0.000000,1.000000,1.043312,1.000000
2010-05-17,0.000000,0.000000,0.000000,-0.006597,0.000000,1.000000,1.036429,1.000000
2010-05-18,0.000000,0.000000,0.000000,0.001245,0.000000,1.000000,1.037720,1.000000
2010-05-19,0.000000,0.000000,0.000000,-0.028927,0.000000,1.000000,1.007702,1.000000
2010-05-20,0.000000,0.000000,0.000000,0.005681,0.000000,1.000000,1.013427,1.000000
2010-05-21,0.000000,0.000000,0.000000,-0.003325,0.000000,1.000000,1.010057,1.000000
2010-05-24,0.000000,0.000000,0.000000,0.002596,0.000000,1.000000,1.012679,1.000000
2010-05-25,0.000000,0.000000,0.000000,-0.027751,0.000000,1.000000,0.984576,1.000000
2010-05-26,0.000000,0.000000,0.000000,0.023020,0.000000,1.000000,1.007241,1.000000
2010-05-27,0.000000,0.000000,0.000000,0.017428,0.000000,1.000000,1.024795,1.000000
2010-05-28,0.000000,0.000000,0.000000,0.012682,0.000000,1.000000,1.037792,1.000000
2010-05-31,0.000000,0.000000,0.000000,0.003898,0.000000,1.000000,1.041837,1.000000
2010-06-01,0.000000,0.000000,0.000000,-0.022826,0.000000,1.000000,1.018056,1.000000
2010-06-02,0.000000,0.000000,0.000000,0.009990,0.000000,1.000000,1.028226,1.000000
2010-06-03,0.000000,0.000000,0.000000,0.018058,0.000000,1.000000,1.046794,1.000000
2010-06-04,0.000000,0.000000,0.000000,0.004892,0.000000,1.000000,1.051915,1.000000
2010-06-07,0.000000,0.000000,0.000000,-0.019764,0.000000,1.000000,1.031124,1.000000
2010-06-08,0.000000,0.000000,0.000000,-0.009317,0.000000,1.000000,1.021518,1.000000
2010-06-09,0.000000,0.000000,0.000000,0.002647,0.000000,1.000000,1.024221,1.000000
2010-06-10,0.000000,0.000000,0.000000,0.015659,0.000000,1.000000,1.040260,1.000000
2010-06-11,0.000000,0.000000,0.000000,0.008024,0.000000,1.000000,1.048607,1.000000
2010-06-14,0.000000,0.000000,0.000000,0.015305,0.000000,1.000000,1.064655,1.000000
2010-06-15,0.000000,0.000000,0.000000,0.004742,0.000000,1.000000,1.069704,1.000000
2010-06-16,0.000000,0.000000,0.000000,0.002106,0.000000,1.000000,1.071958,1.000000
2010-06-17,0.000000,0.000000,0.000000,0.007930,0.000000,1.000000,1.080458,1.000000
2010-06-18,0.000000,0.000000,0.000000,-0.002322,0.000000,1.000000,1.077949,1.000000
2010-06-21,0.000000,0.000000,0.000000,0.017235,0.000000,1.000000,1.096527,1.000000
2010-06-22,0.000000,0.000000,0.000000,-0.006865,0.000000,1.000000,1.089000,1.000000
2010-06-23,0.000000,0.000000,0.000000,0.001241,0.000000,1.000000,1.090351,1.000000
2010-06-24,0.000000,0.000000,0.000000,-0.000479,0.000000,1.000000,1.089829,1.000000
2010-06-25,0.000000,0.000000,0.000000,-0.009689,0.000000,1.000000,1.079270,1.000000
2010-06-28,0.000000,0.000000,0.000000,0.012232,0.000000,1.000000,1.092471,1.000000
2010-06-29,0.000000,0.000000,0.000000,-0.014503,0.000000,1.000000,1.076628,1.000000
2010-06-30,0.000000,0.000000,0.000000,0.010721,0.000000,1.000000,1.088170,1.000000
2010-07-01,0.000000,0.000000,0.000000,-0.011501,0.000000,1.000000,1.075655,1.000000
2010-07-02,0.000000,0.000000,0.000000,-0.002723,0.000000,1.000000,1.072726,1.000000
2010-07-05,0.000000,0.000000,0.000000,-0.000229,0.000000,1.000000,1.072480,1.000000
2010-07-06,0.000000,0.000000,0.000000,0.010151,0.000000,1.000000,1.083367,1.000000
2010-07-07,0.000000,0.000000,0.000000,-0.009066,0.000000,1.000000,1.073545,1.000000
2010-07-08,0.000000,0.000000,0.000000,0.010637,0.000000,1.000000,1.084964,1.000000
2010-07-09,0.000000,0.000000,0.000000,0.010497,0.000000,1.000000,1.096353,1.000000
2010-07-12,0.000000,0.000000,0.000000,0.005708,0.000000,1.000000,1.102611,1.000000
2010-07-13,0.000000,0.000000,0.000000,0.003279,0.000000,1.000000,1.106226,1.000000
2010-07-14,0.000000,0.000000,0.000000,-0.002685,0.000000,1.000000,1.103256,1.000000
2010-07-15,0.000000,0.000000,0.000000,-0.001374,0.000000,1.000000,1.101740,1.000000
2010-07-16,0.000000,0.000000,0.000000,0.002817,0.000000,1.000000,1.104843,1.000000
2010-07-19,0.000000,0.000000,0.000000,-0.001381,0.000000,1.000000,1.103317,1.000000
2010-07-20,0.000000,0.000000,0.000000,-0.003425,0.000000,1.000000,1.099538,1.000000
2010-07-21,0.000000,0.000000,0.000000,0.005840,0.000000,1.000000,1.105960,1.000000
2010-07-22,0.000000,0.000000,0.000000,0.007890,0.000000,1.000000,1.114686,1.000000
2010-07-23,0.000000,0.000000,0.000000,0.001314,0.000000,1.000000,1.116150,1.000000
2010-07-26,0.000000,0.000000,0.000000,-0.005597,0.000000,1.000000,1.109903,1.000000
2010-07-27,0.000000,0.000000,0.000000,0.002215,0.000000,1.000000,1.112361,1.000000
2010-07-28,0.000000,0.000000,0.000000,-0.006086,0.000000,1.000000,1.105591,1.000000
2010-07-29,0.000000,0.000000,0.000000,0.002103,0.000000,1.000000,1.107916,1.000000
2010-07-30,0.000000,0.000000,0.000000,-0.007636,0.000000,1.000000,1.099456,1.000000
2010-08-02,0.000000,0.000000,0.000000,0.011933,0.000000,1.000000,1.112576,1.000000
2010-08-03,0.000000,0.000000,0.000000,0.001454,0.000000,1.000000,1.114194,1.000000
2010-08-04,0.000000,0.000000,0.000000,0.005203,0.000000,1.000000,1.119991,1.000000
2010-08-05,0.000000,0.000000,0.000000,-0.003795,0.000000,1.000000,1.115740,1.000000
2010-08-06,0.000000,0.000000,0.000000,-0.001441,0.000000,1.000000,1.114132,1.000000
2010-08-09,0.000000,0.000000,0.000000,0.008622,0.000000,1.000000,1.123739,1.000000
2010-08-10,0.000000,0.000000,0.000000,-0.004639,0.000000,1.000000,1.118526,1.000000
2010-08-11,0.000000,0.000000,0.000000,-0.007343,0.000000,1.000000,1.110312,1.000000
2010-08-12,0.000000,0.000000,0.000000,-0.000766,0.000000,1.000000,1.109462,1.000000
2010-08-13,0.000000,0.000000,0.000000,0.006582,0.000000,1.000000,1.116765,1.000000
2010-08-16,0.000000,0.000000,0.000000,-0.006199,0.000000,1.000000,1.109841,1.000000
2010-08-17,0.000000,0.000000,0.000000,-0.000766,0.000000,1.000000,1.108991,1.000000
2010-08-18,0.000000,0.000000,0.000000,0.012006,0.000000,1.000000,1.122305,1.000000
2010-08-19,0.000000,0.000000,0.000000,0.011142,0.000000,1.000000,1.134810,1.000000
2010-08-20,0.000000,0.000000,0.000000,-0.001724,0.000000,1.000000,1.132854,1.000000
2010-08-23,0.000000,0.000000,0.000000,0.002323,0.000000,1.000000,1.135486,1.000000
2010-08-24,0.000000,0.000000,0.000000,-0.006927,0.000000,1.000000,1.127621,1.000000
2010-08-25,0.000000,0.000000,0.000000,-0.007766,0.000000,1.000000,1.118864,1.000000
2010-08-26,0.000000,0.000000,0.000000,0.002847,0.000000,1.000000,1.122049,1.000000
2010-08-27,0.000000,0.000000,0.000000,-0.012633,0.000000,1.000000,1.107875,1.000000
2010-08-30,0.000000,0.000000,0.000000,0.001248,0.000000,1.000000,1.109257,1.000000
2010-08-31,0.000000,0.000000,0.000000,-0.002410,0.000000,1.000000,1.106584,1.000000
2010-09-01,0.000000,0.000000,0.000000,0.012855,0.000000,1.000000,1.120810,1.000000
2010-09-02,0.000000,0.000000,0.000000,0.002613,0.000000,1.000000,1.123739,1.000000
2010-09-03,0.000000,0.000000,0.000000,-0.001230,0.000000,1.000000,1.122356,1.000000
2010-09-06,0.000000,0.000000,0.000000,0.017803,0.000000,1.000000,1.142338,1.000000
2010-09-07,0.000000,0.000000,0.000000,0.004850,0.000000,1.000000,1.147878,1.000000
2010-09-08,0.000000,0.000000,0.000000,0.000687,0.000000,1.000000,1.148667,1.000000
2010-09-09,0.000000,0.000000,0.000000,0.005742,0.000000,1.000000,1.155263,1.000000
2010-09-10,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.155263,1.000000
2010-09-13,0.000000,0.000000,0.000000,0.021268,0.000000,1.000000,1.179832,1.000000
2010-09-14,0.000000,0.000000,0.000000,0.006172,0.000000,1.000000,1.187114,1.000000
2010-09-15,0.000000,0.000000,0.000000,0.011285,0.000000,1.000000,1.200510,1.000000
2010-09-16,0.000000,0.000000,0.000000,-0.005503,0.000000,1.000000,1.193904,1.000000
2010-09-17,0.000000,0.000000,0.000000,0.009651,0.000000,1.000000,1.205426,1.000000
2010-09-20,0.000000,0.000000,0.000000,0.016228,0.000000,1.000000,1.224988,1.000000
2010-09-21,0.000000,0.000000,0.000000,0.004782,0.000000,1.000000,1.230846,1.000000
2010-09-22,0.000000,0.000000,0.000000,-0.003004,0.000000,1.000000,1.227148,1.000000
2010-09-23,0.000000,0.000000,0.000000,-0.005250,0.000000,1.000000,1.220706,1.000000
2010-09-24,0.000000,0.000000,0.000000,0.009858,0.000000,1.000000,1.232740,1.000000
2010-09-27,0.000000,0.000000,0.000000,0.002883,0.000000,1.000000,1.236294,1.000000
2010-09-28,0.000000,0.000000,0.000000,-0.001019,0.000000,1.000000,1.235035,1.000000
2010-09-29,0.000000,0.000000,0.000000,-0.006336,0.000000,1.000000,1.227210,1.000000
2010-09-30,0.000000,0.000000,0.000000,0.006451,0.000000,1.000000,1.235127,1.000000
2010-10-01,0.000000,0.000000,0.000000,0.018814,0.000000,1.000000,1.258365,1.000000
2010-10-04,0.000000,0.000000,0.000000,0.002613,0.000000,1.000000,1.261652,1.000000
2010-10-05,0.000000,0.000000,0.000000,-0.002216,0.000000,1.000000,1.258856,1.000000
2010-10-06,0.000000,0.000000,0.000000,0.006614,0.000000,1.000000,1.267183,1.000000
2010-10-07,0.000000,0.000000,0.000000,-0.010693,0.000000,1.000000,1.253633,1.000000
2010-10-08,0.000000,0.000000,0.000000,-0.002753,0.000000,1.000000,1.250182,1.000000
2010-10-11,0.000000,0.000000,0.000000,0.005308,0.000000,1.000000,1.256818,1.000000
2010-10-12,0.000000,0.000000,0.000000,-0.007326,0.000000,1.000000,1.247611,1.000000
2010-10-13,0.000000,0.000000,0.000000,0.023478,0.000000,1.000000,1.276902,1.000000
2010-10-14,0.000000,0.000000,0.000000,-0.009071,0.000000,1.000000,1.265319,1.000000
2010-10-15,0.000000,0.000000,0.000000,-0.018568,0.000000,1.000000,1.241825,1.000000
2010-10-18,0.000000,0.000000,0.000000,0.002194,0.000000,1.000000,1.244549,1.000000
2010-10-19,0.000000,0.000000,0.000000,-0.008007,0.000000,1.000000,1.234584,1.000000
2010-10-20,0.000000,0.000000,0.000000,-0.007499,0.000000,1.000000,1.225325,1.000000
2010-10-21,0.000000,0.000000,0.000000,0.019960,0.000000,1.000000,1.249782,1.000000
2010-10-22,0.000000,0.000000,0.000000,-0.005810,0.000000,1.000000,1.242521,1.000000
2010-10-25,0.000000,0.000000,0.000000,0.006553,0.000000,1.000000,1.250663,1.000000
2010-10-26,0.000000,0.000000,0.000000,-0.003898,0.000000,1.000000,1.245788,1.000000
2010-10-27,0.000000,0.000000,0.000000,-0.011403,0.000000,1.000000,1.231583,1.000000
2010-10-28,0.000000,0.000000,0.000000,-0.004150,0.000000,1.000000,1.226473,1.000000
2010-10-29,0.000000,0.000000,0.000000,0.005010,0.000000,1.000000,1.232618,1.000000
2010-11-01,0.000000,0.000000,0.000000,0.016593,0.000000,1.000000,1.253070,1.000000
2010-11-02,0.000000,0.000000,0.000000,0.000237,0.000000,1.000000,1.253367,1.000000
2010-11-03,0.000000,0.000000,0.000000,0.006782,0.000000,1.000000,1.261868,1.000000
2010-11-04,0.000000,0.000000,0.000000,0.019690,0.000000,1.000000,1.286714,1.000000
2010-11-05,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.286714,1.000000
2010-11-08,0.000000,0.000000,0.000000,-0.001369,0.000000,1.000000,1.284952,1.000000
2010-11-09,0.000000,0.000000,0.000000,0.004519,0.000000,1.000000,1.290759,1.000000
2010-11-10,0.000000,0.000000,0.000000,-0.004102,0.000000,1.000000,1.285464,1.000000
2010-11-11,0.000000,0.000000,0.000000,-0.012979,0.000000,1.000000,1.268781,1.000000
2010-11-12,0.000000,0.000000,0.000000,-0.019793,0.000000,1.000000,1.243668,1.000000
2010-11-15,0.000000,0.000000,0.000000,0.008227,0.000000,1.000000,1.253900,1.000000
2010-11-16,0.000000,0.000000,0.000000,-0.021710,0.000000,1.000000,1.226677,1.000000
2010-11-17,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.226677,1.000000
2010-11-18,0.000000,0.000000,0.000000,0.001686,0.000000,1.000000,1.228746,1.000000
2010-11-19,0.000000,0.000000,0.000000,-0.018087,0.000000,1.000000,1.206522,1.000000
2010-11-22,0.000000,0.000000,0.000000,0.020322,0.000000,1.000000,1.231040,1.000000
2010-11-23,0.000000,0.000000,0.000000,-0.012521,0.000000,1.000000,1.215627,1.000000
2010-11-24,0.000000,0.000000,0.000000,-0.011626,0.000000,1.000000,1.201493,1.000000
2010-11-25,0.000000,0.000000,0.000000,-0.011252,0.000000,1.000000,1.187974,1.000000
2010-11-26,0.000000,0.000000,0.000000,-0.008242,0.000000,1.000000,1.178183,1.000000
2010-11-29,0.000000,0.000000,0.000000,0.013569,0.000000,1.000000,1.194171,1.000000
2010-11-30,0.000000,0.000000,0.000000,0.005609,0.000000,1.000000,1.200869,1.000000
2010-12-01,0.000000,0.000000,0.000000,0.016750,0.000000,1.000000,1.220983,1.000000
2010-12-02,0.000000,0.000000,0.000000,0.008522,0.000000,1.000000,1.231389,1.000000
2010-12-03,0.000000,0.000000,0.000000,-0.003144,0.000000,1.000000,1.227517,1.000000
2010-12-06,0.000000,0.000000,0.000000,-0.000092,0.000000,1.000000,1.227405,1.000000
2010-12-07,0.000000,0.000000,0.000000,-0.002620,0.000000,1.000000,1.224189,1.000000
2010-12-08,0.000000,0.000000,0.000000,-0.012189,0.000000,1.000000,1.209267,1.000000
2010-12-09,0.000000,0.000000,0.000000,-0.023240,0.000000,1.000000,1.181164,1.000000
2010-12-10,0.000000,0.000000,0.000000,0.015755,0.000000,1.000000,1.199773,1.000000
2010-12-13,0.000000,0.000000,0.000000,0.008587,0.000000,1.000000,1.210076,1.000000
2010-12-14,0.000000,0.000000,0.000000,0.006170,0.000000,1.000000,1.217542,1.000000
2010-12-15,0.000000,0.000000,0.000000,-0.008715,0.000000,1.000000,1.206932,1.000000
2010-12-16,0.000000,0.000000,0.000000,0.009580,0.000000,1.000000,1.218494,1.000000
2010-12-17,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.218494,1.000000
2010-12-20,0.000000,0.000000,0.000000,-0.000286,0.000000,1.000000,1.218146,1.000000
2010-12-21,0.000000,0.000000,0.000000,0.009013,0.000000,1.000000,1.229125,1.000000
2010-12-22,0.000000,0.000000,0.000000,-0.002708,0.000000,1.000000,1.225797,1.000000
2010-12-23,0.000000,0.000000,0.000000,-0.000735,0.000000,1.000000,1.224895,1.000000
2010-12-24,0.000000,0.000000,0.000000,0.005284,0.000000,1.000000,1.231368,1.000000
2010-12-27,0.000000,0.000000,0.000000,-0.002246,0.000000,1.000000,1.228603,1.000000
2010-12-28,0.000000,0.000000,0.000000,-0.000350,0.000000,1.000000,1.228173,1.000000
2010-12-29,0.000000,0.000000,0.000000,0.010732,0.000000,1.000000,1.241354,1.000000
2010-12-30,0.000000,0.000000,0.000000,0.006848,0.000000,1.000000,1.249854,1.000000
2010-12-31,0.000000,0.000000,0.000000,0.005351,0.000000,1.000000,1.256542,1.000000
2011-01-03,0.000000,0.000000,0.000000,0.003766,0.000000,1.000000,1.261274,1.000000
2011-01-04,0.000000,0.000000,0.000000,-0.001827,0.000000,1.000000,1.258969,1.000000
2011-01-05,0.000000,0.000000,0.000000,-0.010828,0.000000,1.000000,1.245338,1.000000
2011-01-06,0.000000,0.000000,0.000000,-0.005189,0.000000,1.000000,1.238875,1.000000
2011-01-07,0.000000,0.000000,0.000000,-0.023751,0.000000,1.000000,1.209451,1.000000
2011-01-10,0.000000,0.000000,0.000000,-0.024007,0.000000,1.000000,1.180416,1.000000
2011-01-11,0.000000,0.000000,0.000000,-0.001518,0.000000,1.000000,1.178624,1.000000
2011-01-12,0.000000,0.000000,0.000000,0.018969,0.000000,1.000000,1.200981,1.000000
2011-01-13,0.000000,0.000000,0.000000,-0.018991,0.000000,1.000000,1.178173,1.000000
2011-01-14,0.000000,0.000000,0.000000,-0.016925,0.000000,1.000000,1.158233,1.000000
2011-01-17,0.000000,0.000000,0.000000,0.000035,0.000000,1.000000,1.158274,1.000000
2011-01-18,0.000000,0.000000,0.000000,0.012255,0.000000,1.000000,1.172469,1.000000
2011-01-19,0.000000,0.000000,0.000000,-0.005765,0.000000,1.000000,1.165709,1.000000
2011-01-20,0.000000,0.000000,0.000000,0.003611,0.000000,1.000000,1.169918,1.000000
2011-01-21,0.000000,0.000000,0.000000,-0.002644,0.000000,1.000000,1.166825,1.000000
2011-01-24,0.000000,0.000000,0.000000,0.008207,0.000000,1.000000,1.176401,1.000000
2011-01-25,0.000000,0.000000,0.000000,-0.009724,0.000000,1.000000,1.164961,1.000000
2011-01-26,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.164961,1.000000
2011-01-27,0.000000,0.000000,0.000000,-0.014611,0.000000,1.000000,1.147940,1.000000
2011-01-28,0.000000,0.000000,0.000000,-0.016443,0.000000,1.000000,1.129065,1.000000
2011-01-31,0.000000,0.000000,0.000000,-0.001134,0.000000,1.000000,1.127784,1.000000
2011-02-01,-0.013801,0.001000,-0.014801,-0.016110,-0.017473,0.985199,1.109616,0.982527
2011-02-02,0.000845,0.000000,0.000845,0.002732,-0.001296,0.986031,1.112647,0.981253
2011-02-03,0.007807,0.000000,0.007807,0.017443,0.009515,0.993729,1.132055,0.990590
2011-02-04,-0.014989,0.000000,-0.014989,-0.023703,-0.017065,0.978834,1.105222,0.973686
2011-02-07,-0.003287,0.000000,-0.003287,0.000046,-0.002702,0.975616,1.105273,0.971055
2011-02-08,-0.014536,0.000000,-0.014536,-0.015465,-0.017437,0.961435,1.088180,0.954123
2011-02-09,-0.011510,0.000000,-0.011510,-0.011106,-0.018368,0.950369,1.076095,0.936598
2011-02-10,-0.000052,0.000000,-0.000052,-0.005282,-0.000285,0.950319,1.070411,0.936331
2011-02-11,0.011698,0.000000,0.011698,0.016112,0.019061,0.961436,1.087658,0.954178
2011-02-14,0.023453,0.000000,0.023453,0.027495,0.032440,0.983984,1.117563,0.985131
2011-02-15,0.004069,0.000000,0.004069,0.004582,0.002584,0.987988,1.122684,0.987676
2011-02-16,-0.001326,0.000000,-0.001326,0.000128,0.002612,0.986677,1.122828,0.990256
2011-02-17,0.007745,0.000000,0.007745,0.011812,0.008456,0.994319,1.136090,0.998629
2011-02-18,-0.011522,0.000000,-0.011522,-0.015776,-0.012776,0.982862,1.118168,0.985871
2011-02-21,0.008167,0.000000,0.008167,0.010927,0.006664,0.990889,1.130386,0.992441
2011-02-22,-0.008643,0.000000,-0.008643,-0.008952,-0.008599,0.982325,1.120267,0.983906
2011-02-23,-0.002936,0.000000,-0.002936,-0.005824,-0.003184,0.979441,1.113743,0.980773
2011-02-24,-0.020799,0.000000,-0.020799,-0.032120,-0.024823,0.959070,1.077969,0.956427
2011-02-25,0.003324,0.000000,0.003324,0.007762,0.004001,0.962257,1.086337,0.960254
2011-02-28,0.004127,0.000000,0.004127,0.005600,0.004764,0.966228,1.092420,0.964828
2011-03-01,0.026732,0.000000,0.026732,0.035447,0.031036,0.992057,1.131144,0.994773
2011-03-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.992057,1.131144,0.994773
2011-03-03,0.001424,0.000000,0.001424,0.002517,0.004373,0.993470,1.133991,0.999123
2011-03-04,0.001959,0.000000,0.001959,0.000461,0.002745,0.995416,1.134513,1.001865
2011-03-07,-0.007161,0.000000,-0.007161,-0.013649,-0.010929,0.988288,1.119028,0.990916
2011-03-08,0.007809,0.000000,0.007809,0.010553,0.011331,0.996006,1.130836,1.002144
2011-03-09,0.000157,0.000000,0.000157,0.001848,0.002990,0.996162,1.132926,1.005140
2011-03-10,-0.003717,0.000000,-0.003717,-0.006617,-0.002852,0.992460,1.125429,1.002273
2011-03-11,-0.001871,0.000000,-0.001871,-0.008909,-0.006248,0.990603,1.115402,0.996012
2011-03-14,0.010718,0.000000,0.010718,0.015802,0.011594,1.001220,1.133028,1.007559
2011-03-15,-0.013778,0.000000,-0.013778,-0.014797,-0.014231,0.987426,1.116263,0.993221
2011-03-16,0.007907,0.000000,0.007907,0.011285,0.014194,0.995234,1.128860,1.007319
